Element 1: (1, (4, 1), ['.', '%', '.', '%'], [(7, 1), (10, 4), (18, 9)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (4, 2))
Element 2: (1, (4, 2), ['.', '', '.', '%'], [(8, 1), (11, 4), (18, 10)], [False, False, False, True], 96, False, [True, False, True, False], 48, 'North', (4, 3))
Element 3: (1, (4, 3), ['%', '', '.', '%'], [(9, 1), (12, 4), (17, 10)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (4, 4))
Element 4: (1, (4, 4), ['.', '', '%', '.'], [(10, 1), (13, 4), (16, 10)], [False, False, True, False], 92, False, [True, False, False, True], 126, 'East', (5, 4))
Element 5: (1, (5, 4), ['', '%', '%', '.'], [(11, 1), (14, 4), (15, 10)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (6, 4))
Element 6: (1, (6, 4), ['', '.', '.', '.'], [(12, 1), (15, 4), (15, 9)], [False, False, False, False], 88, False, [False, True, True, True], 1194, 'East', (7, 4))
Element 7: (1, (7, 4), ['', '%', 'F', ''], [(13, 1), (16, 4), (15, 8)], [False, True, False, False], 86, False, [False, False, False, False], 1233, 'North', (7, 5))
Element 8: (1, (7, 5), ['.', '', '%', '%'], [(13, 2), (17, 4), (16, 8)], [False, False, True, True], 84, False, [True, False, False, False], 2262, 'West', (6, 5))
Element 9: (1, (6, 5), ['%', '', '.', ''], [(13, 3), (16, 4), (16, 7)], [True, False, False, False], 82, False, [False, False, True, False], 2291, 'North', (6, 6))
Element 10: (1, (6, 6), ['.', '', '.', '%'], [(13, 4), (16, 5), (16, 6)], [False, False, False, True], 80, False, [True, False, True, False], 2320, 'North', (6, 7))
Element 11: (1, (6, 7), ['%', '', '.', '%'], [(13, 5), (16, 4), (17, 6)], [True, False, False, True], 78, False, [False, False, True, False], 2349, 'North', (6, 8))
Element 12: (1, (6, 8), ['.', '', '.', '.'], [(13, 6), (15, 4), (18, 6)], [False, False, False, False], 76, False, [True, False, True, True], 2378, 'East', (7, 8))
Element 13: (1, (7, 8), ['', '%', '%', '.'], [(14, 6), (15, 3), (18, 7)], [False, True, True, False], 74, False, [False, False, False, True], 2417, 'East', (8, 8))
Element 14: (1, (8, 8), ['', '%', '%', '.'], [(15, 6), (15, 2), (18, 8)], [False, True, True, False], 72, False, [False, False, False, True], 2456, 'East', (9, 8))
Element 15: (1, (9, 8), ['', '', '%', '.'], [(16, 6), (16, 2), (18, 7)], [False, False, True, False], 70, False, [False, False, False, True], 2475, 'East', (10, 8))
Element 16: (1, (10, 8), ['', '', '%', '.'], [(17, 6), (17, 2), (18, 6)], [False, False, True, False], 68, False, [False, False, False, True], 2494, 'East', (11, 8))
Element 17: (1, (11, 8), ['', '%', '%', '.'], [(18, 6), (17, 1), (18, 5)], [False, True, True, False], 66, False, [False, False, False, True], 2523, 'East', (12, 8))
Element 18: (1, (12, 8), ['', '%', '%', '.'], [(18, 7), (18, 1), (18, 5)], [False, True, True, False], 64, False, [False, False, False, True], 2542, 'East', (13, 8))
Element 19: (1, (13, 8), ['', '.', '.', '.'], [(18, 8), (18, 2), (18, 6)], [False, False, False, False], 62, False, [False, True, True, True], 2551, 'East', (14, 8))
Element 20: (1, (14, 8), ['', '%', '%', ''], [(18, 9), (18, 3), (17, 6)], [False, True, True, False], 60, False, [False, False, False, False], 2570, 'East', (15, 8))
Element 21: (1, (15, 8), ['', '%', '', ''], [(18, 10), (18, 2), (16, 6)], [False, True, False, False], 58, False, [False, False, False, False], 2569, 'East', (16, 8))
Element 22: (1, (16, 8), ['', '', '%', '%'], [(17, 10), (18, 1), (16, 6)], [False, False, True, True], 56, False, [False, False, False, False], 2568, 'South', (16, 7))
Element 23: (1, (16, 7), ['%', '', '', '%'], [(16, 10), (17, 1), (16, 5)], [True, False, False, True], 54, False, [False, False, False, False], 2567, 'South', (16, 6))
Element 24: (1, (16, 6), ['', '', '', ''], [(15, 10), (16, 1), (16, 4)], [False, False, False, False], 52, False, [False, False, False, False], 2576, 'East', (17, 6))
Element 25: (1, (17, 6), ['', '%', '%', ''], [(15, 9), (15, 1), (17, 4)], [False, True, True, False], 50, False, [False, False, False, False], 2585, 'East', (18, 6))
Element 26: (1, (18, 6), ['', '', '', '%'], [(15, 8), (16, 1), (16, 4)], [False, False, False, True], 48, False, [False, False, False, False], 2584, 'North', (18, 7))
Element 27: (1, (18, 7), ['%', '', '', '%'], [(16, 8), (17, 1), (15, 4)], [True, False, False, True], 46, False, [False, False, False, False], 2583, 'North', (18, 8))
Element 28: (1, (18, 8), ['%', '', '', '%'], [(16, 7), (17, 2), (15, 3)], [True, False, False, True], 44, False, [False, False, False, False], 2582, 'North', (18, 9))
Element 29: (1, (18, 9), ['%', '', '', '%'], [(16, 8), (18, 2), (15, 2)], [True, False, False, True], 42, False, [False, False, False, False], 2581, 'North', (18, 10))
Element 30: (1, (18, 10), ['', '', '%', '%'], [(15, 8), (17, 2), (16, 2)], [False, False, True, True], 40, False, [False, False, False, False], 2580, 'West', (17, 10))
Element 31: (1, (17, 10), ['', '%', '%', ''], [(14, 8), (17, 1), (17, 2)], [False, True, True, False], 38, False, [False, False, False, False], 2579, 'West', (16, 10))
Element 32: (1, (16, 10), ['', '%', '%', ''], [(13, 8), (16, 1), (18, 2)], [False, True, True, False], 36, False, [False, False, False, False], 2578, 'West', (15, 10))
Element 33: (1, (15, 10), ['%', '', '%', ''], [(13, 9), (16, 2), (18, 3)], [True, False, True, False], 34, False, [False, False, False, False], 2587, 'South', (15, 9))
Element 34: (1, (15, 9), ['%', '', '', '%'], [(13, 10), (15, 2), (18, 2)], [True, False, False, True], 32, False, [False, False, False, False], 2596, 'North', (15, 10))
Element 35: (1, (15, 10), ['%', '', '%', ''], [(12, 10), (15, 1), (18, 1)], [True, False, True, False], 30, False, [False, False, False, False], 3595, 'East', (16, 10))
Element 36: #1#
