Element 1: (0, (3, 1), ['.', '%', '.', '.'], [(6, 7), (13, 1), (13, 10)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (4, 1))
Element 2: (0, (4, 1), ['', '%', '.', '%'], [(6, 8), (13, 2), (12, 10)], [False, True, False, True], 96, False, [False, False, True, False], 1029, 'North', (4, 2))
Element 3: (0, (4, 2), ['.', '', '.', '%'], [(7, 8), (13, 3), (11, 10)], [False, False, False, True], 94, False, [True, False, True, False], 2058, 'North', (4, 3))
Element 4: (0, (4, 3), ['%', '', '.', '%'], [(8, 8), (13, 4), (10, 10)], [True, False, False, True], 92, False, [False, False, True, False], 2097, 'North', (4, 4))
Element 5: (0, (4, 4), ['.', '', '%', '.'], [(9, 8), (14, 4), (9, 10)], [False, False, True, False], 90, False, [True, False, False, True], 2136, 'East', (5, 4))
Element 6: (0, (5, 4), ['', '%', '%', '.'], [(10, 8), (15, 4), (8, 10)], [False, True, True, False], 88, False, [False, False, False, True], 2175, 'East', (6, 4))
Element 7: (0, (6, 4), ['', '.', '.', '.'], [(11, 8), (16, 4), (7, 10)], [False, False, False, False], 86, False, [False, True, True, True], 2214, 'East', (7, 4))
Element 8: (0, (7, 4), ['', '%', 'F', ''], [(12, 8), (17, 4), (6, 10)], [False, True, False, False], 84, False, [False, False, False, False], 2253, 'North', (7, 5))
Element 9: (0, (7, 5), ['.', '', '%', '%'], [(13, 8), (16, 4), (6, 9)], [False, False, True, True], 82, False, [True, False, False, False], 3272, 'West', (6, 5))
Element 10: (0, (6, 5), ['%', '', '.', ''], [(14, 8), (16, 5), (6, 8)], [True, False, False, False], 80, False, [False, False, True, False], 3301, 'North', (6, 6))
Element 11: (0, (6, 6), ['.', '', '', '%'], [(15, 8), (16, 6), (5, 8)], [False, False, False, True], 78, False, [True, False, False, False], 3340, 'West', (5, 6))
Element 12: (0, (5, 6), ['.', '%', '%', ''], [(16, 8), (17, 6), (4, 8)], [False, True, True, False], 76, False, [True, False, False, False], 3379, 'West', (4, 6))
Element 13: (0, (4, 6), ['.', '%', '%', ''], [(16, 7), (18, 6), (4, 9)], [False, True, True, False], 74, False, [True, False, False, False], 3418, 'West', (3, 6))
Element 14: (0, (3, 6), ['.', '.', '.', ''], [(16, 6), (18, 7), (4, 10)], [False, False, False, False], 72, False, [True, True, True, False], 3447, 'North', (3, 7))
Element 15: (0, (3, 7), ['%', '', '.', '%'], [(15, 6), (18, 8), (3, 10)], [True, False, False, True], 70, False, [False, False, True, False], 3486, 'North', (3, 8))
Element 16: (0, (3, 8), ['%', '', '%', ''], [(14, 6), (18, 9), (2, 10)], [True, False, True, False], 68, False, [False, False, False, False], 3525, 'East', (4, 8))
Element 17: (0, (4, 8), ['', '%', '', ''], [(13, 6), (18, 10), (1, 10)], [False, True, False, False], 66, False, [False, False, False, False], 3554, 'East', (5, 8))
Element 18: (0, (5, 8), ['', '%', '%', ''], [(13, 7), (17, 10), (1, 9)], [False, True, True, False], 64, False, [False, False, False, False], 3583, 'East', (6, 8))
Element 19: (0, (6, 8), ['', '', '', ''], [(13, 6), (16, 10), (1, 8)], [False, False, False, False], 62, False, [False, False, False, False], 3602, 'East', (7, 8))
Element 20: (0, (7, 8), ['', '%', '%', ''], [(13, 5), (15, 10), (1, 7)], [False, True, True, False], 60, False, [False, False, False, False], 3631, 'East', (8, 8))
Element 21: (0, (8, 8), ['', '%', '%', ''], [(13, 4), (15, 9), (1, 6)], [False, True, True, False], 58, False, [False, False, False, False], 3650, 'East', (9, 8))
Element 22: (0, (9, 8), ['', '', '%', ''], [(12, 4), (15, 8), (2, 6)], [False, False, True, False], 56, False, [False, False, False, False], 3669, 'East', (10, 8))
Element 23: (0, (10, 8), ['', '', '%', ''], [(11, 4), (16, 8), (3, 6)], [False, False, True, False], 54, False, [False, False, False, False], 3678, 'East', (11, 8))
Element 24: (0, (11, 8), ['', '%', '%', ''], [(10, 4), (16, 7), (3, 5)], [False, True, True, False], 52, False, [False, False, False, False], 3697, 'East', (12, 8))
Element 25: (0, (12, 8), ['', '%', '%', ''], [(9, 4), (16, 8), (3, 4)], [False, True, True, False], 50, False, [False, False, False, False], 3716, 'East', (13, 8))
Element 26: (0, (13, 8), ['', '', '.', ''], [(8, 4), (15, 8), (4, 4)], [False, False, False, False], 48, False, [False, False, True, False], 3715, 'North', (13, 9))
Element 27: (0, (13, 9), ['%', '', '', '%'], [(7, 4), (14, 8), (5, 4)], [True, False, False, True], 46, False, [False, False, False, False], 3724, 'North', (13, 10))
Element 28: (0, (13, 10), ['', '', '%', '%'], [(7, 5), (13, 8), (6, 4)], [False, False, True, True], 44, False, [False, False, False, False], 3723, 'West', (12, 10))
Element 29: (0, (12, 10), ['', '%', '%', ''], [(6, 5), (13, 9), (6, 3)], [False, True, True, False], 42, False, [False, False, False, False], 3732, 'West', (11, 10))
Element 30: (0, (11, 10), ['', '%', '%', ''], [(6, 6), (13, 10), (6, 2)], [False, True, True, False], 40, False, [False, False, False, False], 3741, 'West', (10, 10))
Element 31: (0, (10, 10), ['', '%', '%', ''], [(5, 6), (12, 10), (7, 2)], [False, True, True, False], 38, False, [False, False, False, False], 3750, 'West', (9, 10))
