Element 1: (1, (4, 1), ['.', '%', '.', '%'], [(9, 8), (8, 2), (9, 1)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (4, 2))
Element 2: (1, (4, 2), ['.', '', '.', '%'], [(10, 8), (9, 2), (10, 1)], [False, False, False, True], 96, False, [True, False, True, False], 48, 'North', (4, 3))
Element 3: (1, (4, 3), ['%', '', '.', '%'], [(11, 8), (10, 2), (11, 1)], [True, False, False, True], 94, False, [False, False, True, False], 1077, 'North', (4, 4))
Element 4: (1, (4, 4), ['.', '', '%', '.'], [(12, 8), (11, 2), (12, 1)], [False, False, True, False], 92, False, [True, False, False, True], 1116, 'East', (5, 4))
Element 5: (1, (5, 4), ['', '%', '%', '.'], [(13, 8), (12, 2), (13, 1)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (6, 4))
Element 6: (1, (6, 4), ['', '.', '.', '.'], [(14, 8), (13, 2), (12, 1)], [False, False, False, False], 88, False, [False, True, True, True], 1184, 'East', (7, 4))
Element 7: (1, (7, 4), ['', '%', 'F', ''], [(15, 8), (13, 3), (11, 1)], [False, True, False, False], 86, False, [False, False, False, False], 1213, 'North', (7, 5))
Element 8: (1, (7, 5), ['.', '', '%', '%'], [(16, 8), (13, 4), (10, 1)], [False, False, True, True], 84, False, [True, False, False, False], 2232, 'West', (6, 5))
Element 9: (1, (6, 5), ['%', '', '.', ''], [(16, 7), (14, 4), (9, 1)], [True, False, False, False], 82, False, [False, False, True, False], 2261, 'North', (6, 6))
Element 10: (1, (6, 6), ['.', '', '.', '%'], [(16, 6), (15, 4), (8, 1)], [False, False, False, True], 80, False, [True, False, True, False], 2300, 'North', (6, 7))
Element 11: (1, (6, 7), ['%', '', '.', '%'], [(17, 6), (16, 4), (7, 1)], [True, False, False, True], 78, False, [False, False, True, False], 2339, 'North', (6, 8))
Element 12: (1, (6, 8), ['.', '', '.', '.'], [(18, 6), (17, 4), (7, 2)], [False, False, False, False], 76, False, [True, False, True, True], 2378, 'East', (7, 8))
Element 13: (1, (7, 8), ['', '%', '%', ''], [(18, 7), (16, 4), (6, 2)], [False, True, True, False], 74, False, [False, False, False, False], 2407, 'East', (8, 8))
Element 14: (1, (8, 8), ['', '%', '%', ''], [(18, 8), (16, 5), (6, 3)], [False, True, True, False], 72, False, [False, False, False, False], 2436, 'East', (9, 8))
Element 15: (1, (9, 8), ['', '', '%', ''], [(18, 9), (16, 6), (6, 4)], [False, False, True, False], 70, False, [False, False, False, False], 2445, 'East', (10, 8))
Element 16: (1, (10, 8), ['', '', '%', ''], [(18, 10), (15, 6), (7, 4)], [False, False, True, False], 68, False, [False, False, False, False], 2464, 'East', (11, 8))
Element 17: (1, (11, 8), ['', '%', '%', ''], [(17, 10), (14, 6), (8, 4)], [False, True, True, False], 66, False, [False, False, False, False], 2483, 'East', (12, 8))
Element 18: (1, (12, 8), ['', '%', '%', ''], [(16, 10), (13, 6), (9, 4)], [False, True, True, False], 64, False, [False, False, False, False], 2512, 'East', (13, 8))
Element 19: (1, (13, 8), ['', 'G', '.', ''], [(15, 10), (13, 7), (10, 4)], [False, False, False, False], 62, False, [False, False, True, False], 2541, 'North', (13, 9))
Element 20: (1, (13, 9), ['%', 'G', '.', '%'], [(15, 9), (13, 8), (11, 4)], [True, False, False, True], 60, False, [False, False, True, False], 2570, 'North', (13, 10))
Element 21: (1, (13, 10), ['F', '', '%', '%'], [(15, 10), (14, 8), (12, 4)], [False, False, True, True], 58, False, [False, False, False, False], 2589, 'West', (12, 10))
Element 22: (1, (12, 10), ['F', '%', '%', ''], [(16, 10), (15, 8), (13, 4)], [False, True, True, False], 56, False, [False, False, False, False], 3588, 'West', (11, 10))
Element 23: #1#
