Element 1: (1, (5, 8), ['.', '%', '%', '.'], [(10, 10), (10, 1), (13, 3)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (6, 8))
Element 2: (1, (6, 8), ['', '.', '.', '.'], [(11, 10), (11, 1), (13, 4)], [False, False, False, False], 96, False, [False, True, True, True], 2028, 'East', (7, 8))
Element 3: (1, (7, 8), ['', '%', '%', '.'], [(12, 10), (12, 1), (14, 4)], [False, True, True, False], 94, False, [False, False, False, True], 3057, 'East', (8, 8))
Element 4: (1, (8, 8), ['', '%', '%', '.'], [(13, 10), (13, 1), (15, 4)], [False, True, True, False], 92, False, [False, False, False, True], 3096, 'East', (9, 8))
Element 5: (1, (9, 8), ['', '', '%', '.'], [(13, 9), (13, 2), (16, 4)], [False, False, True, False], 90, False, [False, False, False, True], 3135, 'East', (10, 8))
Element 6: (1, (10, 8), ['', '', '%', '.'], [(13, 8), (12, 2), (17, 4)], [False, False, True, False], 88, False, [False, False, False, True], 3174, 'East', (11, 8))
Element 7: (1, (11, 8), ['', '%', '%', '.'], [(14, 8), (11, 2), (16, 4)], [False, True, True, False], 86, False, [False, False, False, True], 3203, 'East', (12, 8))
Element 8: (1, (12, 8), ['', '%', '%', ''], [(15, 8), (10, 2), (16, 5)], [False, True, True, False], 84, False, [False, False, False, False], 3242, 'East', (13, 8))
Element 9: (1, (13, 8), ['', '.', '', ''], [(16, 8), (9, 2), (16, 6)], [False, False, False, False], 82, False, [False, True, False, False], 3271, 'South', (13, 7))
Element 10: (1, (13, 7), ['%', '.', '', '%'], [(16, 7), (9, 1), (17, 6)], [True, False, False, True], 80, False, [False, True, False, False], 3310, 'South', (13, 6))
Element 11: (1, (13, 6), ['%', '.', '', '.'], [(16, 6), (8, 1), (18, 6)], [True, False, False, False], 78, False, [False, True, False, True], 3339, 'East', (14, 6))
Element 12: (1, (14, 6), ['', '%', '%', 'G'], [(15, 6), (8, 2), (18, 7)], [False, True, True, False], 76, False, [False, False, False, False], 3378, 'West', (13, 6))
Element 13: (1, (13, 6), ['%', '.', '', 'G'], [(14, 6), (7, 2), (18, 8)], [True, False, False, False], 74, False, [False, True, False, False], 3397, 'South', (13, 5))
Element 14: (1, (13, 5), ['%', '', 'G', '%'], [(13, 6), (7, 1), (18, 9)], [True, False, False, True], 72, False, [False, False, False, False], 3426, 'South', (13, 4))
Element 15: (1, (13, 4), ['.', '', '', ''], [(13, 7), (6, 1), (18, 10)], [False, False, False, False], 70, False, [True, False, False, False], 3445, 'West', (12, 4))
Element 16: (1, (12, 4), ['.', '%', '%', ''], [(13, 6), (6, 2), (17, 10)], [False, True, True, False], 68, False, [True, False, False, False], 3474, 'West', (11, 4))
Element 17: (1, (11, 4), ['.', '%', '%', ''], [(13, 5), (6, 3), (16, 10)], [False, True, True, False], 66, False, [True, False, False, False], 3503, 'West', (10, 4))
Element 18: (1, (10, 4), ['.', '%', '%', ''], [(13, 4), (6, 4), (15, 10)], [False, True, True, False], 64, False, [True, False, False, False], 3532, 'West', (9, 4))
Element 19: (1, (9, 4), ['', '%', '%', ''], [(14, 4), (7, 4), (15, 9)], [False, True, True, False], 62, False, [False, False, False, False], 3561, 'West', (8, 4))
Element 20: #1#
