Element 1: (1, (6, 2), ['%', '.', '.', '.'], [(3, 6), (10, 1), (12, 2)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (7, 2))
Element 2: (1, (7, 2), ['', '.', '%', '.'], [(4, 6), (11, 1), (13, 2)], [False, False, True, False], 96, False, [False, True, False, True], 1038, 'East', (8, 2))
Element 3: (1, (8, 2), ['', '.', '%', '.'], [(5, 6), (12, 1), (13, 3)], [False, False, True, False], 94, False, [False, True, False, True], 1077, 'East', (9, 2))
Element 4: (1, (9, 2), ['', '.', '%', '.'], [(6, 6), (13, 1), (13, 4)], [False, False, True, False], 92, False, [False, True, False, True], 1116, 'East', (10, 2))
Element 5: (1, (10, 2), ['', '', '%', '.'], [(6, 7), (13, 2), (14, 4)], [False, False, True, False], 90, False, [False, False, False, True], 1145, 'East', (11, 2))
Element 6: (1, (11, 2), ['', '', '%', ''], [(6, 8), (13, 3), (15, 4)], [False, False, True, False], 88, False, [False, False, False, False], 1174, 'East', (12, 2))
Element 7: (1, (12, 2), ['', '', '%', ''], [(7, 8), (13, 4), (16, 4)], [False, False, True, False], 86, False, [False, False, False, False], 1193, 'East', (13, 2))
Element 8: (1, (13, 2), ['', '', '', '%'], [(8, 8), (13, 5), (17, 4)], [False, False, False, True], 84, False, [False, False, False, False], 1222, 'North', (13, 3))
Element 9: (1, (13, 3), ['%', '', '', '%'], [(9, 8), (13, 6), (16, 4)], [True, False, False, True], 82, False, [False, False, False, False], 1241, 'North', (13, 4))
Element 10: (1, (13, 4), ['.', '', '', ''], [(10, 8), (14, 6), (16, 5)], [False, False, False, False], 80, False, [True, False, False, False], 1270, 'West', (12, 4))
Element 11: (1, (12, 4), ['.', '%', '%', ''], [(11, 8), (15, 6), (16, 6)], [False, True, True, False], 78, False, [True, False, False, False], 1309, 'West', (11, 4))
Element 12: (1, (11, 4), ['.', '%', '%', ''], [(12, 8), (14, 6), (17, 6)], [False, True, True, False], 76, False, [True, False, False, False], 1338, 'West', (10, 4))
Element 13: (1, (10, 4), ['.', '%', '%', ''], [(13, 8), (13, 6), (18, 6)], [False, True, True, False], 74, False, [True, False, False, False], 1367, 'West', (9, 4))
Element 14: (1, (9, 4), ['', '%', '%', ''], [(14, 8), (13, 7), (18, 7)], [False, True, True, False], 72, False, [False, False, False, False], 1406, 'West', (8, 4))
Element 15: (1, (8, 4), ['.', '%', '%', ''], [(15, 8), (13, 8), (18, 8)], [False, True, True, False], 70, False, [True, False, False, False], 1425, 'West', (7, 4))
Element 16: (1, (7, 4), ['.', '%', 'F', ''], [(16, 8), (13, 9), (18, 9)], [False, True, False, False], 68, False, [True, False, False, False], 1464, 'North', (7, 5))
Element 17: (1, (7, 5), ['.', '', '%', '%'], [(16, 7), (13, 10), (18, 10)], [False, False, True, True], 66, False, [True, False, False, False], 2493, 'West', (6, 5))
Element 18: (1, (6, 5), ['%', '.', '', ''], [(16, 6), (12, 10), (17, 10)], [True, False, False, False], 64, False, [False, True, False, False], 3512, 'South', (6, 4))
Element 19: #1#
