Element 1: (2, (10, 8), ['.', '', '%', '.'], [(3, 10), (6, 6), (16, 4)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'East', (11, 8))
Element 16: (2, (13, 4), ['.', '.', '', '.'], [(8, 10), (9, 10), (15, 8)], [False, False, False, False], 68, False, [True, True, False, True], 2434, 'East', (14, 4))
Element 17: (2, (14, 4), ['', '%', '%', '.'], [(7, 10), (8, 10), (16, 8)], [False, True, True, False], 66, False, [False, False, False, True], 2443, 'East', (15, 4))
Element 18: (2, (15, 4), ['', '.', '%', ''], [(6, 10), (7, 10), (16, 7)], [False, False, True, False], 64, False, [False, True, False, False], 2452, 'South', (15, 3))
Element 19: (2, (15, 3), ['%', '.', '', '%'], [(6, 9), (6, 10), (16, 8)], [True, False, False, True], 62, False, [False, True, False, False], 2461, 'South', (15, 2))
Element 20: (2, (15, 2), ['%', '.', '', '.'], [(6, 8), (6, 9), (15, 8)], [True, False, False, False], 60, False, [False, True, False, True], 2470, 'East', (16, 2))
Element 21: (2, (16, 2), ['', '.', '%', '.'], [(7, 8), (6, 10), (14, 8)], [False, False, True, False], 58, False, [False, True, False, True], 2479, 'East', (17, 2))
Element 22: (2, (17, 2), ['', '.', '%', ''], [(8, 8), (7, 10), (13, 8)], [False, False, True, False], 56, False, [False, True, False, False], 2488, 'South', (17, 1))
Element 23: (2, (17, 1), ['.', '%', '', '.'], [(9, 8), (8, 10), (13, 9)], [False, True, False, False], 54, False, [True, False, False, True], 2497, 'East', (18, 1))
Element 24: (2, (18, 1), ['', '%', '', '%'], [(10, 8), (9, 10), (13, 10)], [False, True, False, True], 52, False, [False, False, False, False], 2506, 'North', (18, 2))
Element 25: (2, (18, 2), ['', '', '.', '%'], [(11, 8), (10, 10), (12, 10)], [False, False, False, True], 50, False, [False, False, True, False], 2505, 'North', (18, 3))
Element 26: (2, (18, 3), ['%', '', '%', '%'], [(12, 8), (9, 10), (11, 10)], [True, False, True, True], 48, False, [False, False, False, False], 2514, 'South', (18, 2))
Element 27: (2, (18, 2), ['', '', '', '%'], [(13, 8), (10, 10), (10, 10)], [False, False, False, True], 46, False, [False, False, False, False], 2513, 'South', (18, 1))
Element 28: (2, (18, 1), ['', '%', '', '%'], [(14, 8), (11, 10), (9, 10)], [False, True, False, True], 44, False, [False, False, False, False], 2512, 'West', (17, 1))
Element 29: (2, (17, 1), ['.', '%', '', ''], [(15, 8), (11, 10), (8, 10)], [False, True, False, False], 42, False, [True, False, False, False], 2511, 'West', (16, 1))
Element 30: (2, (16, 1), ['.', '%', '', ''], [(16, 8), (11, 10), (7, 10)], [False, True, False, False], 40, False, [True, False, False, False], 2520, 'West', (15, 1))
Element 31: (2, (15, 1), ['%', '%', '', ''], [(16, 7), (11, 10), (6, 10)], [True, True, False, False], 38, False, [False, False, False, False], 2529, 'East', (16, 1))
Element 32: (2, (16, 1), ['', '%', '', ''], [(16, 6), (11, 10), (6, 9)], [False, True, False, False], 36, False, [False, False, False, False], 2528, 'East', (17, 1))
Element 33: (2, (17, 1), ['', '%', '', ''], [(17, 6), (11, 10), (6, 8)], [False, True, False, False], 34, False, [False, False, False, False], 2527, 'North', (17, 2))
Element 34: (2, (17, 2), ['', '', '%', ''], [(18, 6), (11, 10), (7, 8)], [False, False, True, False], 32, False, [False, False, False, False], 2526, 'East', (18, 2))
Element 35: (2, (18, 2), ['', '', '', '%'], [(18, 5), (11, 10), (8, 8)], [False, False, False, True], 30, False, [False, False, False, False], 2535, 'West', (17, 2))
Element 36: (2, (17, 2), ['', '', '%', ''], [(18, 6), (11, 10), (9, 8)], [False, False, True, False], 28, False, [False, False, False, False], 2534, 'West', (16, 2))
Element 37: (2, (16, 2), ['', '', '%', ''], [(18, 7), (10, 10), (10, 8)], [False, False, True, False], 26, False, [False, False, False, False], 2533, 'South', (16, 1))
Element 38: (2, (16, 1), ['', '%', '', ''], [(18, 8), (10, 10), (11, 8)], [False, True, False, False], 24, False, [False, False, False, False], 2532, 'North', (16, 2))
Element 39: (2, (16, 2), ['', '', '%', ''], [(18, 9), (10, 10), (12, 8)], [False, False, True, False], 22, False, [False, False, False, False], 2531, 'West', (15, 2))
Element 40: (2, (15, 2), ['%', '', '', ''], [(18, 10), (10, 10), (11, 8)], [True, False, False, False], 20, False, [False, False, False, False], 2530, 'South', (15, 1))
Element 41: (2, (15, 1), ['%', '%', '', ''], [(17, 10), (10, 10), (10, 8)], [True, True, False, False], 18, False, [False, False, False, False], 2529, 'North', (15, 2))
Element 42: (2, (15, 2), ['%', '', '', ''], [(16, 10), (10, 10), (10, 7)], [True, False, False, False], 16, False, [False, False, False, False], 2528, 'North', (15, 3))
Element 43: (2, (15, 3), ['%', '', '', '%'], [(15, 10), (10, 10), (10, 6)], [True, False, False, True], 14, False, [False, False, False, False], 2527, 'North', (15, 4))
Element 44: (2, (15, 4), ['', '', '%', ''], [(15, 9), (10, 10), (11, 6)], [False, False, True, False], 12, False, [False, False, False, False], 2536, 'East', (16, 4))
Element 45: (2, (16, 4), ['', '%', '', ''], [(15, 10), (10, 10), (10, 6)], [False, True, False, False], 10, False, [False, False, False, False], 2535, 'East', (17, 4))
Element 46: (2, (17, 4), ['', '%', '%', '%'], [(16, 10), (10, 10), (9, 6)], [False, True, True, True], 8, False, [False, False, False, False], 2534, 'West', (16, 4))
Element 47: (2, (16, 4), ['', '%', '', ''], [(17, 10), (10, 10), (8, 6)], [False, True, False, False], 6, False, [False, False, False, False], 2543, 'North', (16, 5))
Element 48: (2, (16, 5), ['%', '', '', '%'], [(18, 10), (10, 10), (9, 6)], [True, False, False, True], 4, False, [False, False, False, False], 2542, 'South', (16, 4))
Element 49: (2, (16, 4), ['', '%', '', ''], [(18, 9), (10, 10), (9, 7)], [False, True, False, False], 2, False, [False, False, False, False], 2541, 'West', (15, 4))
Element 50: (2, (15, 4), ['', '', '%', ''], [(18, 9), (10, 10), (9, 6)], [False, False, True, False], 0, False, [False, False, False, False], 2540, 'Stop', (15, 4))
Element 51: #0#
