Element 1: (2, (15, 2), ['%', '.', '.', '.'], [(18, 2), (10, 10), (17, 2)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (16, 2))
Element 2: (2, (16, 2), ['', '.', '%', ''], [(18, 1), (11, 10), (17, 1)], [False, False, True, False], 96, False, [False, True, False, False], 1038, 'South', (16, 1))
Element 3: (2, (16, 1), ['.', '%', '', 'G'], [(17, 1), (12, 10), (17, 2)], [False, True, False, False], 94, False, [True, False, False, False], 2047, 'West', (15, 1))
Element 4: (2, (15, 1), ['%', '%', '', 'G'], [(16, 1), (13, 10), (17, 2)], [True, True, False, False], 92, False, [False, False, False, False], 2066, 'North', (15, 2))
Element 5: (2, (15, 2), ['%', '', '.', 'G'], [(16, 2), (13, 9), (18, 2)], [True, False, False, False], 90, False, [False, False, True, False], 2075, 'South', (15, 1))
Element 6: (2, (15, 1), ['%', '%', '', ''], [(17, 2), (13, 8), (18, 3)], [True, True, False, False], 88, False, [False, False, False, False], 2084, 'North', (15, 2))
Element 7: (2, (15, 2), ['%', '', '.', 'G'], [(16, 2), (14, 8), (18, 2)], [True, False, False, False], 86, False, [False, False, True, False], 2093, 'South', (15, 1))
Element 8: (2, (15, 1), ['%', '%', 'G', ''], [(15, 2), (15, 8), (18, 1)], [True, True, False, False], 84, False, [False, False, False, False], 2102, 'East', (16, 1))
Element 9: (2, (16, 1), ['', '%', '', 'G'], [(15, 3), (16, 8), (17, 1)], [False, True, False, False], 82, False, [False, False, False, False], 2121, 'West', (15, 1))
Element 10: (2, (15, 1), ['%', '%', '', 'G'], [(15, 4), (16, 7), (16, 1)], [True, True, False, False], 80, False, [False, False, False, False], 2140, 'North', (15, 2))
Element 11: (2, (15, 2), ['%', '', '', 'G'], [(16, 4), (16, 6), (16, 2)], [True, False, False, False], 78, False, [False, False, False, False], 2159, 'South', (15, 1))
Element 12: (2, (15, 1), ['%', '%', 'G', ''], [(17, 4), (17, 6), (15, 2)], [True, True, False, False], 76, False, [False, False, False, False], 2178, 'East', (16, 1))
Element 13: (2, (16, 1), ['', '%', '', ''], [(16, 4), (18, 6), (15, 3)], [False, True, False, False], 74, False, [False, False, False, False], 2187, 'Stop', (16, 1))
