Element 1: (2, (6, 4), ['.', '.', '.', '.'], [(1, 9), (7, 1), (15, 4)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (7, 4))
Element 2: (2, (7, 4), ['', '%', 'F', ''], [(1, 10), (8, 1), (16, 4)], [False, True, False, False], 96, False, [False, False, False, False], 58, 'North', (7, 5))
Element 3: (2, (7, 5), ['.', '', '%', '%'], [(2, 10), (9, 1), (17, 4)], [False, False, True, True], 94, False, [True, False, False, False], 1087, 'West', (6, 5))
Element 4: (2, (6, 5), ['%', '', '.', ''], [(3, 10), (10, 1), (16, 4)], [True, False, False, False], 92, False, [False, False, True, False], 1116, 'North', (6, 6))
Element 5: (2, (6, 6), ['.', '', '.', '%'], [(4, 10), (11, 1), (16, 5)], [False, False, False, True], 90, False, [True, False, True, False], 2145, 'North', (6, 7))
Element 6: (2, (6, 7), ['%', '', '.', '%'], [(4, 9), (12, 1), (16, 6)], [True, False, False, True], 88, False, [False, False, True, False], 2184, 'North', (6, 8))
Element 7: (2, (6, 8), ['.', '', '.', '.'], [(4, 8), (13, 1), (17, 6)], [False, False, False, False], 86, False, [True, False, True, True], 2223, 'East', (7, 8))
Element 8: (2, (7, 8), ['', '%', '%', '.'], [(5, 8), (13, 2), (18, 6)], [False, True, True, False], 84, False, [False, False, False, True], 2262, 'East', (8, 8))
Element 9: (2, (8, 8), ['', '%', '%', '.'], [(6, 8), (13, 3), (18, 7)], [False, True, True, False], 82, False, [False, False, False, True], 2291, 'East', (9, 8))
Element 10: (2, (9, 8), ['', '', '%', '.'], [(6, 9), (13, 4), (18, 8)], [False, False, True, False], 80, False, [False, False, False, True], 2330, 'East', (10, 8))
Element 11: (2, (10, 8), ['', '', '%', '.'], [(6, 10), (14, 4), (18, 9)], [False, False, True, False], 78, False, [False, False, False, True], 2369, 'East', (11, 8))
Element 12: (2, (11, 8), ['', '%', '%', '.'], [(7, 10), (15, 4), (18, 10)], [False, True, True, False], 76, False, [False, False, False, True], 2398, 'East', (12, 8))
Element 13: (2, (12, 8), ['', '%', '%', '.'], [(8, 10), (15, 3), (17, 10)], [False, True, True, False], 74, False, [False, False, False, True], 2437, 'East', (13, 8))
Element 14: (2, (13, 8), ['', '.', '.', '.'], [(9, 10), (15, 2), (16, 10)], [False, False, False, False], 72, False, [False, True, True, True], 2476, 'East', (14, 8))
Element 15: (2, (14, 8), ['', '%', '%', '.'], [(10, 10), (16, 2), (15, 10)], [False, True, True, False], 70, False, [False, False, False, True], 2515, 'East', (15, 8))
Element 16: (2, (15, 8), ['', '%', 'G', '.'], [(11, 10), (17, 2), (15, 9)], [False, True, False, False], 68, False, [False, False, False, True], 3544, 'East', (16, 8))
Element 17: #1#
