Element 1: (0, (16, 5), ['%', '.', '.', '%'], [(12, 8), (13, 6), (18, 10)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (16, 6))
Element 2: (0, (16, 6), ['.', '', '.', '.'], [(13, 8), (14, 6), (18, 9)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (17, 6))
Element 3: (0, (17, 6), ['', '%', '%', '.'], [(14, 8), (15, 6), (18, 8)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (18, 6))
Element 4: (0, (18, 6), ['', '.', 'G', '%'], [(15, 8), (16, 6), (18, 7)], [False, False, False, True], 92, False, [False, True, False, False], 107, 'South', (18, 5))
Element 5: (0, (18, 5), ['%', '%', 'G', '%'], [(16, 8), (16, 7), (18, 6)], [True, True, False, True], 90, False, [False, False, False, False], 136, 'Stop', (18, 5))
Element 6: (0, (18, 5), ['%', '%', '', '%'], [(15, 8), (16, 8), (17, 6)], [True, True, False, True], 88, False, [False, False, False, False], 135, 'North', (18, 6))
Element 7: (0, (18, 6), ['', '', '', '%'], [(15, 9), (15, 8), (16, 6)], [False, False, False, True], 86, False, [False, False, False, False], 144, 'West', (17, 6))
Element 8: (0, (17, 6), ['', '%', '%', ''], [(15, 10), (15, 9), (16, 7)], [False, True, True, False], 84, False, [False, False, False, False], 153, 'West', (16, 6))
Element 9: (0, (16, 6), ['', '', '', ''], [(16, 10), (15, 10), (16, 8)], [False, False, False, False], 82, False, [False, False, False, False], 162, 'Stop', (16, 6))
Element 10: (0, (16, 6), ['', '', '', ''], [(17, 10), (16, 10), (15, 8)], [False, False, False, False], 80, False, [False, False, False, False], 171, 'West', (15, 6))
Element 11: (0, (15, 6), ['', '%', '%', ''], [(18, 10), (17, 10), (15, 9)], [False, True, True, False], 78, False, [False, False, False, False], 170, 'West', (14, 6))
Element 12: (0, (14, 6), ['', '%', '%', ''], [(18, 9), (18, 10), (15, 10)], [False, True, True, False], 76, False, [False, False, False, False], 169, 'West', (13, 6))
Element 13: (0, (13, 6), ['%', '.', '.', ''], [(18, 8), (18, 9), (16, 10)], [True, False, False, False], 74, False, [False, True, True, False], 168, 'North', (13, 7))
Element 14: (0, (13, 7), ['%', '', '', '%'], [(18, 7), (18, 8), (17, 10)], [True, False, False, True], 72, False, [False, False, False, False], 177, 'North', (13, 8))
Element 15: (0, (13, 8), ['', '', '.', ''], [(18, 6), (18, 7), (16, 10)], [False, False, False, False], 70, False, [False, False, True, False], 176, 'North', (13, 9))
Element 16: (0, (13, 9), ['%', '', '.', '%'], [(18, 5), (18, 6), (15, 10)], [True, False, False, True], 68, False, [False, False, True, False], 185, 'North', (13, 10))
Element 17: (0, (13, 10), ['F', '', '%', '%'], [(18, 5), (17, 6), (15, 9)], [False, False, True, True], 66, False, [False, False, False, False], 194, 'West', (12, 10))
Element 18: (0, (12, 10), ['F', '%', '%', ''], [(18, 6), (16, 6), (15, 8)], [False, True, True, False], 64, False, [False, False, False, False], 1193, 'West', (11, 10))
Element 19: (0, (11, 10), ['.', '%', '%', ''], [(18, 6), (16, 7), (14, 8)], [False, True, True, False], 62, False, [True, False, False, False], 2192, 'West', (10, 10))
Element 20: (0, (10, 10), ['.', '%', '%', ''], [(18, 7), (16, 8), (13, 8)], [False, True, True, False], 60, False, [True, False, False, False], 2201, 'West', (9, 10))
Element 21: (0, (9, 10), ['.', '%', '%', ''], [(18, 8), (16, 8), (13, 9)], [False, True, True, False], 58, False, [True, False, False, False], 2210, 'West', (8, 10))
Element 22: (0, (8, 10), ['.', '%', '%', ''], [(18, 9), (16, 8), (13, 10)], [False, True, True, False], 56, False, [True, False, False, False], 2219, 'West', (7, 10))
Element 23: (0, (7, 10), ['.', '%', '%', ''], [(18, 10), (16, 8), (12, 10)], [False, True, True, False], 54, False, [True, False, False, False], 2228, 'West', (6, 10))
Element 24: (0, (6, 10), ['%', '.', '%', ''], [(17, 10), (16, 8), (11, 10)], [True, False, True, False], 52, False, [False, True, False, False], 2237, 'South', (6, 9))
Element 25: (0, (6, 9), ['%', '.', '', '%'], [(16, 10), (16, 8), (10, 10)], [True, False, False, True], 50, False, [False, True, False, False], 2246, 'South', (6, 8))
Element 26: (0, (6, 8), ['.', '.', '', '.'], [(15, 10), (16, 8), (9, 10)], [False, False, False, False], 48, False, [True, True, False, True], 2255, 'East', (7, 8))
Element 27: (0, (7, 8), ['', '%', '%', '.'], [(15, 9), (15, 8), (8, 10)], [False, True, True, False], 46, False, [False, False, False, True], 2264, 'East', (8, 8))
Element 28: (0, (8, 8), ['', '%', '%', '.'], [(15, 10), (14, 8), (7, 10)], [False, True, True, False], 44, False, [False, False, False, True], 2273, 'East', (9, 8))
Element 29: (0, (9, 8), ['', '', '%', '.'], [(15, 9), (13, 8), (6, 10)], [False, False, True, False], 42, False, [False, False, False, True], 2282, 'East', (10, 8))
Element 30: (0, (10, 8), ['', '', '%', '.'], [(15, 8), (13, 9), (6, 9)], [False, False, True, False], 40, False, [False, False, False, True], 2291, 'East', (11, 8))
Element 31: (0, (11, 8), ['', '%', '%', ''], [(14, 8), (13, 10), (6, 8)], [False, True, True, False], 38, False, [False, False, False, False], 2300, 'East', (12, 8))
Element 32: (0, (12, 8), ['', '%', '%', 'G'], [(13, 8), (12, 10), (6, 7)], [False, True, True, False], 36, False, [False, False, False, False], 2309, 'West', (11, 8))
Element 33: (0, (11, 8), ['', '%', '%', ''], [(13, 7), (11, 10), (6, 6)], [False, True, True, False], 34, False, [False, False, False, False], 2318, 'West', (10, 8))
Element 34: (0, (10, 8), ['', '', '%', ''], [(13, 6), (10, 10), (6, 5)], [False, False, True, False], 32, False, [False, False, False, False], 2327, 'South', (10, 7))
Element 35: (0, (10, 7), ['', '', '', '%'], [(13, 5), (9, 10), (7, 5)], [False, False, False, True], 30, False, [False, False, False, False], 3336, 'South', (10, 6))
Element 36: (0, (10, 6), ['', '%', '', '.'], [(13, 4), (8, 10), (7, 4)], [False, True, False, False], 28, False, [False, False, False, True], 3355, 'East', (11, 6))
Element 37: (0, (11, 6), ['', '%', '%', '%'], [(14, 4), (7, 10), (6, 4)], [False, True, True, True], 26, False, [False, False, False, False], 3384, 'West', (10, 6))
Element 38: (0, (10, 6), ['', '%', '', ''], [(15, 4), (6, 10), (6, 3)], [False, True, False, False], 24, False, [False, False, False, False], 3403, 'West', (9, 6))
Element 39: (0, (9, 6), ['.', '%', '', ''], [(16, 4), (6, 9), (6, 2)], [False, True, False, False], 22, False, [True, False, False, False], 3422, 'West', (8, 6))
Element 40: (0, (8, 6), ['%', '%', '%', ''], [(17, 4), (6, 8), (7, 2)], [True, True, True, False], 20, False, [False, False, False, False], 3451, 'East', (9, 6))
Element 41: (0, (9, 6), ['', '%', '', ''], [(16, 4), (5, 8), (8, 2)], [False, True, False, False], 18, False, [False, False, False, False], 3470, 'North', (9, 7))
Element 42: (0, (9, 7), ['%', '', '', ''], [(16, 5), (4, 8), (9, 2)], [True, False, False, False], 16, False, [False, False, False, False], 3489, 'South', (9, 6))
Element 43: (0, (9, 6), ['', '%', '', ''], [(16, 6), (4, 9), (10, 2)], [False, True, False, False], 14, False, [False, False, False, False], 3508, 'East', (10, 6))
Element 44: (0, (10, 6), ['', '%', '', ''], [(17, 6), (4, 10), (11, 2)], [False, True, False, False], 12, False, [False, False, False, False], 3527, 'North', (10, 7))
Element 45: #1#
