Element 1: (2, (8, 10), ['.', '%', '%', '.'], [(4, 4), (3, 8), (18, 9)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (9, 10))
Element 2: (2, (9, 10), ['', '%', '%', '.'], [(5, 4), (4, 8), (18, 10)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (10, 10))
Element 3: (2, (10, 10), ['', '%', '%', 'F'], [(6, 4), (5, 8), (17, 10)], [False, True, True, False], 94, False, [False, False, False, False], 97, 'East', (11, 10))
Element 4: (2, (11, 10), ['', '%', '%', 'F'], [(7, 4), (6, 8), (16, 10)], [False, True, True, False], 92, False, [False, False, False, False], 1126, 'East', (12, 10))
Element 5: (2, (12, 10), ['', '%', '%', '.'], [(7, 5), (7, 8), (15, 10)], [False, True, True, False], 90, False, [False, False, False, True], 3145, 'East', (13, 10))
Element 6: (2, (13, 10), ['', '.', '%', '%'], [(6, 5), (8, 8), (15, 9)], [False, False, True, True], 88, False, [False, True, False, False], 3184, 'South', (13, 9))
Element 7: (2, (13, 9), ['%', '.', '', '%'], [(6, 6), (9, 8), (15, 8)], [True, False, False, True], 86, False, [False, True, False, False], 3223, 'South', (13, 8))
Element 8: (2, (13, 8), ['.', '.', '', '.'], [(6, 7), (10, 8), (16, 8)], [False, False, False, False], 84, False, [True, True, False, True], 3262, 'West', (12, 8))
Element 9: (2, (12, 8), ['G', '%', '%', ''], [(6, 8), (11, 8), (16, 7)], [False, True, True, False], 82, False, [False, False, False, False], 3291, 'East', (13, 8))
Element 10: (2, (13, 8), ['G', '.', '', '.'], [(6, 9), (12, 8), (16, 6)], [False, False, False, False], 80, False, [False, True, False, True], 3310, 'East', (14, 8))
Element 11: (2, (14, 8), ['G', '%', '%', ''], [(6, 10), (13, 8), (17, 6)], [False, True, True, False], 78, False, [False, False, False, False], 3339, 'East', (15, 8))
Element 12: (2, (15, 8), ['', '%', '', ''], [(7, 10), (13, 7), (18, 6)], [False, True, False, False], 76, False, [False, False, False, False], 3368, 'East', (16, 8))
Element 13: (2, (16, 8), ['', '', '%', '%'], [(8, 10), (13, 6), (18, 7)], [False, False, True, True], 74, False, [False, False, False, False], 3387, 'South', (16, 7))
Element 14: (2, (16, 7), ['%', '', '', '%'], [(9, 10), (14, 6), (18, 8)], [True, False, False, True], 72, False, [False, False, False, False], 3406, 'South', (16, 6))
Element 15: (2, (16, 6), ['G', '.', '', ''], [(10, 10), (15, 6), (18, 7)], [False, False, False, False], 70, False, [False, True, False, False], 3415, 'South', (16, 5))
Element 16: (2, (16, 5), ['%', '.', 'G', '%'], [(11, 10), (16, 6), (18, 6)], [True, False, False, True], 68, False, [False, True, False, False], 3424, 'South', (16, 4))
Element 17: (2, (16, 4), ['.', '%', '', '.'], [(12, 10), (17, 6), (18, 5)], [False, True, False, False], 66, False, [True, False, False, True], 3443, 'East', (17, 4))
Element 18: (2, (17, 4), ['', '%', '%', '%'], [(13, 10), (16, 6), (18, 6)], [False, True, True, True], 64, False, [False, False, False, False], 3452, 'West', (16, 4))
Element 19: (2, (16, 4), ['.', '%', '', ''], [(13, 9), (16, 7), (17, 6)], [False, True, False, False], 62, False, [True, False, False, False], 3451, 'West', (15, 4))
Element 20: (2, (15, 4), ['.', '.', '%', ''], [(13, 8), (16, 8), (16, 6)], [False, False, True, False], 60, False, [True, True, False, False], 3460, 'South', (15, 3))
Element 21: (2, (15, 3), ['%', '.', '', '%'], [(14, 8), (15, 8), (16, 5)], [True, False, False, True], 58, False, [False, True, False, False], 3469, 'South', (15, 2))
Element 22: (2, (15, 2), ['%', '.', '', '.'], [(13, 8), (15, 9), (16, 4)], [True, False, False, False], 56, False, [False, True, False, True], 3478, 'East', (16, 2))
Element 23: (2, (16, 2), ['', '.', '%', '.'], [(13, 7), (15, 10), (17, 4)], [False, False, True, False], 54, False, [False, True, False, True], 3487, 'East', (17, 2))
Element 24: (2, (17, 2), ['', '.', '%', ''], [(13, 6), (16, 10), (16, 4)], [False, False, True, False], 52, False, [False, True, False, False], 3496, 'South', (17, 1))
Element 25: (2, (17, 1), ['.', '%', '', '.'], [(13, 5), (17, 10), (15, 4)], [False, True, False, False], 50, False, [True, False, False, True], 3515, 'East', (18, 1))
Element 26: (2, (18, 1), ['', '%', '', '%'], [(13, 4), (18, 10), (14, 4)], [False, True, False, True], 48, False, [False, False, False, False], 3544, 'North', (18, 2))
Element 27: (2, (18, 2), ['', '', '.', '%'], [(13, 3), (18, 9), (15, 4)], [False, False, False, True], 46, False, [False, False, True, False], 3553, 'North', (18, 3))
Element 28: (2, (18, 3), ['%', '', '%', '%'], [(13, 2), (18, 8), (15, 3)], [True, False, True, True], 44, False, [False, False, False, False], 3572, 'South', (18, 2))
Element 29: (2, (18, 2), ['', '', '', '%'], [(13, 1), (18, 7), (15, 2)], [False, False, False, True], 42, False, [False, False, False, False], 3581, 'South', (18, 1))
Element 30: (2, (18, 1), ['', '%', '', '%'], [(12, 1), (18, 6), (15, 1)], [False, True, False, True], 40, False, [False, False, False, False], 3600, 'West', (17, 1))
Element 31: #1#
