Element 1: (2, (6, 2), ['%', '.', '.', '.'], [(1, 6), (1, 4), (16, 1)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (7, 2))
Element 2: (2, (7, 2), ['', '.', '%', '.'], [(2, 6), (1, 5), (17, 1)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (8, 2))
Element 3: (2, (8, 2), ['', '.', '%', '.'], [(3, 6), (1, 6), (18, 1)], [False, False, True, False], 94, False, [False, True, False, True], 77, 'East', (9, 2))
Element 4: (2, (9, 2), ['', '.', '%', '.'], [(4, 6), (1, 7), (18, 2)], [False, False, True, False], 92, False, [False, True, False, True], 106, 'East', (10, 2))
Element 5: (2, (10, 2), ['', '.', '%', '.'], [(5, 6), (1, 8), (18, 3)], [False, False, True, False], 90, False, [False, True, False, True], 145, 'East', (11, 2))
Element 6: (2, (11, 2), ['', 'F', '%', '.'], [(6, 6), (1, 9), (18, 2)], [False, False, True, False], 88, False, [False, False, False, True], 174, 'South', (11, 1))
Element 7: (2, (11, 1), ['.', '%', '', '.'], [(6, 7), (1, 10), (17, 2)], [False, True, False, False], 86, False, [True, False, False, True], 1203, 'East', (12, 1))
Element 8: (2, (12, 1), ['', '%', '.', '.'], [(6, 8), (2, 10), (16, 2)], [False, True, False, False], 84, False, [False, False, True, True], 1242, 'East', (13, 1))
Element 9: (2, (13, 1), ['', '%', '.', '%'], [(7, 8), (3, 10), (15, 2)], [False, True, False, True], 82, False, [False, False, True, False], 1281, 'North', (13, 2))
Element 10: (2, (13, 2), ['.', '', '.', '%'], [(8, 8), (4, 10), (15, 3)], [False, False, False, True], 80, False, [True, False, True, False], 1320, 'North', (13, 3))
Element 11: (2, (13, 3), ['%', '', '.', '%'], [(9, 8), (4, 9), (15, 4)], [True, False, False, True], 78, False, [False, False, True, False], 1359, 'North', (13, 4))
Element 12: (2, (13, 4), ['.', '', '.', '.'], [(10, 8), (4, 8), (16, 4)], [False, False, False, False], 76, False, [True, False, True, True], 1398, 'East', (14, 4))
Element 13: (2, (14, 4), ['', '%', '%', ''], [(11, 8), (5, 8), (17, 4)], [False, True, True, False], 74, False, [False, False, False, False], 1437, 'East', (15, 4))
Element 14: (2, (15, 4), ['', '', '%', 'G'], [(12, 8), (6, 8), (16, 4)], [False, False, True, False], 72, False, [False, False, False, False], 1446, 'South', (15, 3))
Element 15: (2, (15, 3), ['%', '', '', '%'], [(13, 8), (6, 9), (16, 5)], [True, False, False, True], 70, False, [False, False, False, False], 1475, 'South', (15, 2))
Element 16: (2, (15, 2), ['%', '.', '', ''], [(14, 8), (6, 10), (16, 6)], [True, False, False, False], 68, False, [False, True, False, False], 1504, 'South', (15, 1))
Element 17: (2, (15, 1), ['%', '%', '', ''], [(15, 8), (7, 10), (17, 6)], [True, True, False, False], 66, False, [False, False, False, False], 1543, 'East', (16, 1))
Element 18: (2, (16, 1), ['', '%', '', ''], [(16, 8), (8, 10), (18, 6)], [False, True, False, False], 64, False, [False, False, False, False], 1572, 'East', (17, 1))
Element 19: (2, (17, 1), ['', '%', '', ''], [(16, 7), (9, 10), (18, 7)], [False, True, False, False], 62, False, [False, False, False, False], 1601, 'East', (18, 1))
Element 20: (2, (18, 1), ['', '%', '', '%'], [(16, 6), (10, 10), (18, 8)], [False, True, False, True], 60, False, [False, False, False, False], 1620, 'North', (18, 2))
Element 21: (2, (18, 2), ['', '', '', '%'], [(15, 6), (11, 10), (18, 9)], [False, False, False, True], 58, False, [False, False, False, False], 2639, 'North', (18, 3))
Element 22: (2, (18, 3), ['%', '', '%', '%'], [(14, 6), (12, 10), (18, 10)], [True, False, True, True], 56, False, [False, False, False, False], 3658, 'South', (18, 2))
Element 23: (2, (18, 2), ['', '', '', '%'], [(13, 6), (13, 10), (17, 10)], [False, False, False, True], 54, False, [False, False, False, False], 3687, 'West', (17, 2))
Element 24: (2, (17, 2), ['', '', '%', ''], [(13, 7), (13, 9), (16, 10)], [False, False, True, False], 52, False, [False, False, False, False], 3716, 'West', (16, 2))
Element 25: (2, (16, 2), ['', '', '%', ''], [(13, 6), (13, 8), (15, 10)], [False, False, True, False], 50, False, [False, False, False, False], 3725, 'East', (17, 2))
Element 26: (2, (17, 2), ['', '', '%', ''], [(13, 5), (14, 8), (15, 9)], [False, False, True, False], 48, False, [False, False, False, False], 3744, 'East', (18, 2))
Element 27: (2, (18, 2), ['', '', '', '%'], [(13, 4), (13, 8), (15, 8)], [False, False, False, True], 46, False, [False, False, False, False], 3743, 'South', (18, 1))
Element 28: (2, (18, 1), ['', '%', '', '%'], [(12, 4), (13, 7), (16, 8)], [False, True, False, True], 44, False, [False, False, False, False], 3752, 'West', (17, 1))
Element 29: (2, (17, 1), ['', '%', '', ''], [(11, 4), (13, 6), (16, 7)], [False, True, False, False], 42, False, [False, False, False, False], 3761, 'North', (17, 2))
Element 30: (2, (17, 2), ['', '', '%', ''], [(10, 4), (14, 6), (16, 8)], [False, False, True, False], 40, False, [False, False, False, False], 3770, 'South', (17, 1))
Element 31: (2, (17, 1), ['', '%', '', ''], [(9, 4), (15, 6), (15, 8)], [False, True, False, False], 38, False, [False, False, False, False], 3779, 'West', (16, 1))
Element 32: (2, (16, 1), ['', '%', '', ''], [(8, 4), (16, 6), (14, 8)], [False, True, False, False], 36, False, [False, False, False, False], 3778, 'North', (16, 2))
Element 33: (2, (16, 2), ['', '', '%', ''], [(7, 4), (17, 6), (13, 8)], [False, False, True, False], 34, False, [False, False, False, False], 3787, 'South', (16, 1))
Element 34: #1#
