Element 1: (3, (13, 8), ['.', '.', '.', '.'], [(18, 10), (3, 6), (12, 4)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (14, 8))
Element 2: (3, (14, 8), ['', '%', '%', '.'], [(18, 9), (4, 6), (13, 4)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (15, 8))
Element 3: (3, (15, 8), ['', '%', '.', '.'], [(18, 8), (5, 6), (14, 4)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (16, 8))
Element 4: (3, (16, 8), ['', '.', '%', '%'], [(18, 7), (6, 6), (15, 4)], [False, False, True, True], 92, False, [False, True, False, False], 146, 'South', (16, 7))
Element 5: (3, (16, 7), ['%', '.', '', '%'], [(18, 6), (6, 7), (16, 4)], [True, False, False, True], 90, False, [False, True, False, False], 185, 'South', (16, 6))
Element 6: (3, (16, 6), ['.', '.', '', '.'], [(18, 5), (6, 8), (17, 4)], [False, False, False, False], 88, False, [True, True, False, True], 224, 'East', (17, 6))
Element 7: (3, (17, 6), ['', '%', '%', 'G'], [(18, 6), (7, 8), (16, 4)], [False, True, True, False], 86, False, [False, False, False, False], 243, 'West', (16, 6))
Element 8: (3, (16, 6), ['.', 'G', '', 'G'], [(17, 6), (8, 8), (16, 5)], [False, False, False, False], 84, False, [True, False, False, False], 262, 'North', (16, 7))
Element 9: (3, (16, 7), ['%', 'G', '', '%'], [(16, 6), (9, 8), (16, 4)], [True, False, False, True], 82, False, [False, False, False, False], 271, 'North', (16, 8))
Element 10: (3, (16, 8), ['', '', '%', '%'], [(15, 6), (10, 8), (15, 4)], [False, False, True, True], 80, False, [False, False, False, False], 290, 'West', (15, 8))
Element 11: (3, (15, 8), ['', '%', '.', ''], [(14, 6), (11, 8), (15, 3)], [False, True, False, False], 78, False, [False, False, True, False], 319, 'Stop', (15, 8))
Element 12: (3, (15, 8), ['', '%', '.', ''], [(13, 6), (12, 8), (15, 2)], [False, True, False, False], 76, False, [False, False, True, False], 348, 'Stop', (15, 8))
Element 13: (3, (15, 8), ['', '%', '.', ''], [(13, 7), (13, 8), (16, 2)], [False, True, False, False], 74, False, [False, False, True, False], 367, 'East', (16, 8))
Element 14: (3, (16, 8), ['', '', '%', '%'], [(13, 6), (13, 9), (17, 2)], [False, False, True, True], 72, False, [False, False, False, False], 386, 'West', (15, 8))
Element 15: (3, (15, 8), ['', '%', '.', ''], [(13, 5), (13, 10), (17, 1)], [False, True, False, False], 70, False, [False, False, True, False], 415, 'North', (15, 9))
Element 16: (3, (15, 9), ['%', '', '.', '%'], [(13, 4), (12, 10), (18, 1)], [True, False, False, True], 68, False, [False, False, True, False], 1434, 'North', (15, 10))
Element 17: (3, (15, 10), ['%', '', '%', '.'], [(13, 3), (11, 10), (18, 2)], [True, False, True, False], 66, False, [False, False, False, True], 2453, 'East', (16, 10))
Element 18: (3, (16, 10), ['', '%', '%', ''], [(13, 2), (10, 10), (18, 3)], [False, True, True, False], 64, False, [False, False, False, False], 2492, 'East', (17, 10))
Element 19: (3, (17, 10), ['', '%', '%', ''], [(13, 1), (9, 10), (18, 2)], [False, True, True, False], 62, False, [False, False, False, False], 2511, 'East', (18, 10))
Element 20: (3, (18, 10), ['', '', '%', '%'], [(12, 1), (8, 10), (18, 1)], [False, False, True, True], 60, False, [False, False, False, False], 2530, 'South', (18, 9))
Element 21: (3, (18, 9), ['%', '', '', '%'], [(11, 1), (7, 10), (17, 1)], [True, False, False, True], 58, False, [False, False, False, False], 3539, 'South', (18, 8))
Element 22: (3, (18, 8), ['%', '', '', '%'], [(11, 2), (6, 10), (16, 1)], [True, False, False, True], 56, False, [False, False, False, False], 3568, 'South', (18, 7))
Element 23: (3, (18, 7), ['%', '', '', '%'], [(12, 2), (6, 9), (15, 1)], [True, False, False, True], 54, False, [False, False, False, False], 3597, 'South', (18, 6))
Element 24: (3, (18, 6), ['', '', '', '%'], [(11, 2), (6, 10), (16, 1)], [False, False, False, True], 52, False, [False, False, False, False], 3596, 'South', (18, 5))
Element 25: (3, (18, 5), ['%', '%', '', '%'], [(10, 2), (7, 10), (17, 1)], [True, True, False, True], 50, False, [False, False, False, False], 3605, 'North', (18, 6))
Element 26: (3, (18, 6), ['', '', '', '%'], [(10, 1), (8, 10), (17, 2)], [False, False, False, True], 48, False, [False, False, False, False], 3614, 'North', (18, 7))
Element 27: (3, (18, 7), ['%', '', '', '%'], [(9, 1), (9, 10), (18, 2)], [True, False, False, True], 46, False, [False, False, False, False], 3623, 'North', (18, 8))
Element 28: (3, (18, 8), ['%', '', '', '%'], [(9, 2), (10, 10), (17, 2)], [True, False, False, True], 44, False, [False, False, False, False], 3632, 'North', (18, 9))
Element 29: (3, (18, 9), ['%', '', '', '%'], [(8, 2), (11, 10), (16, 2)], [True, False, False, True], 42, False, [False, False, False, False], 3641, 'North', (18, 10))
Element 30: (3, (18, 10), ['', '', '%', '%'], [(8, 1), (12, 10), (16, 1)], [False, False, True, True], 40, False, [False, False, False, False], 3650, 'West', (17, 10))
Element 31: (3, (17, 10), ['', '%', '%', ''], [(7, 1), (13, 10), (16, 2)], [False, True, True, False], 38, False, [False, False, False, False], 3659, 'West', (16, 10))
Element 32: (3, (16, 10), ['', '%', '%', ''], [(7, 2), (13, 9), (15, 2)], [False, True, True, False], 36, False, [False, False, False, False], 3668, 'West', (15, 10))
Element 33: (3, (15, 10), ['%', '', '%', ''], [(6, 2), (13, 8), (15, 1)], [True, False, True, False], 34, False, [False, False, False, False], 3677, 'South', (15, 9))
Element 34: (3, (15, 9), ['%', '', '', '%'], [(6, 3), (14, 8), (15, 2)], [True, False, False, True], 32, False, [False, False, False, False], 3686, 'South', (15, 8))
Element 35: (3, (15, 8), ['', '%', '', ''], [(6, 4), (13, 8), (15, 3)], [False, True, False, False], 30, False, [False, False, False, False], 3695, 'West', (14, 8))
Element 36: (3, (14, 8), ['', '%', '%', ''], [(7, 4), (13, 7), (15, 4)], [False, True, True, False], 28, False, [False, False, False, False], 3704, 'West', (13, 8))
Element 37: #1#
