Element 1: (0, (13, 6), ['%', '.', '.', '.'], [(1, 8), (6, 9), (17, 10)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (14, 6))
Element 2: (0, (14, 6), ['', '%', '%', '.'], [(1, 9), (6, 10), (18, 10)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (15, 6))
Element 3: (0, (15, 6), ['', '%', '%', '.'], [(1, 10), (7, 10), (18, 9)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (16, 6))
Element 4: (0, (16, 6), ['', '.', '.', '.'], [(2, 10), (8, 10), (18, 8)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (17, 6))
Element 5: (0, (17, 6), ['', '%', '%', '.'], [(3, 10), (9, 10), (18, 7)], [False, True, True, False], 90, False, [False, False, False, True], 156, 'East', (18, 6))
Element 6: (0, (18, 6), ['', '.', '', '%'], [(4, 10), (10, 10), (18, 8)], [False, False, False, True], 88, False, [False, True, False, False], 185, 'South', (18, 5))
Element 7: (0, (18, 5), ['%', '%', '', '%'], [(4, 9), (11, 10), (18, 9)], [True, True, False, True], 86, False, [False, False, False, False], 1204, 'North', (18, 6))
Element 8: (0, (18, 6), ['', '', '', '%'], [(4, 8), (12, 10), (18, 10)], [False, False, False, True], 84, False, [False, False, False, False], 2213, 'North', (18, 7))
Element 9: (0, (18, 7), ['%', '', '', '%'], [(5, 8), (13, 10), (17, 10)], [True, False, False, True], 82, False, [False, False, False, False], 2232, 'North', (18, 8))
Element 10: (0, (18, 8), ['%', '', '', '%'], [(6, 8), (13, 9), (16, 10)], [True, False, False, True], 80, False, [False, False, False, False], 2261, 'North', (18, 9))
Element 11: (0, (18, 9), ['%', '', '', '%'], [(7, 8), (13, 8), (15, 10)], [True, False, False, True], 78, False, [False, False, False, False], 2290, 'North', (18, 10))
Element 12: (0, (18, 10), ['', '', '%', '%'], [(8, 8), (14, 8), (15, 9)], [False, False, True, True], 76, False, [False, False, False, False], 2319, 'West', (17, 10))
Element 13: (0, (17, 10), ['', '%', '%', ''], [(9, 8), (15, 8), (15, 10)], [False, True, True, False], 74, False, [False, False, False, False], 2338, 'West', (16, 10))
Element 14: (0, (16, 10), ['', '%', '%', ''], [(10, 8), (16, 8), (15, 9)], [False, True, True, False], 72, False, [False, False, False, False], 2357, 'West', (15, 10))
Element 15: (0, (15, 10), ['%', '', '%', ''], [(11, 8), (16, 7), (15, 10)], [True, False, True, False], 70, False, [False, False, False, False], 2376, 'South', (15, 9))
Element 16: (0, (15, 9), ['%', '', 'G', '%'], [(12, 8), (16, 6), (15, 10)], [True, False, False, True], 68, False, [False, False, False, False], 2385, 'South', (15, 8))
Element 17: (0, (15, 8), ['', '%', '', ''], [(13, 8), (16, 5), (16, 10)], [False, True, False, False], 66, False, [False, False, False, False], 2394, 'East', (16, 8))
Element 18: (0, (16, 8), ['', '', '%', '%'], [(13, 7), (16, 4), (17, 10)], [False, False, True, True], 64, False, [False, False, False, False], 2413, 'South', (16, 7))
Element 19: (0, (16, 7), ['%', '', '', '%'], [(13, 6), (17, 4), (18, 10)], [True, False, False, True], 62, False, [False, False, False, False], 2422, 'North', (16, 8))
Element 20: (0, (16, 8), ['', '', '%', '%'], [(13, 5), (16, 4), (18, 9)], [False, False, True, True], 60, False, [False, False, False, False], 2431, 'West', (15, 8))
Element 21: (0, (15, 8), ['', '%', '', ''], [(13, 4), (15, 4), (18, 8)], [False, True, False, False], 58, False, [False, False, False, False], 2450, 'West', (14, 8))
Element 22: (0, (14, 8), ['', '%', '%', ''], [(14, 4), (15, 3), (18, 7)], [False, True, True, False], 56, False, [False, False, False, False], 2469, 'West', (13, 8))
Element 23: (0, (13, 8), ['', '', '', ''], [(15, 4), (15, 2), (18, 6)], [False, False, False, False], 54, False, [False, False, False, False], 2478, 'North', (13, 9))
Element 24: (0, (13, 9), ['%', '', '', '%'], [(16, 4), (16, 2), (18, 5)], [True, False, False, True], 52, False, [False, False, False, False], 2487, 'North', (13, 10))
Element 25: (0, (13, 10), ['', '', '%', '%'], [(17, 4), (17, 2), (18, 6)], [False, False, True, True], 50, False, [False, False, False, False], 2496, 'West', (12, 10))
Element 26: (0, (12, 10), ['', '%', '%', ''], [(16, 4), (17, 1), (17, 6)], [False, True, True, False], 48, False, [False, False, False, False], 2505, 'West', (11, 10))
Element 27: (0, (11, 10), ['', '%', '%', ''], [(16, 5), (18, 1), (16, 6)], [False, True, True, False], 46, False, [False, False, False, False], 2514, 'West', (10, 10))
Element 28: (0, (10, 10), ['', '%', '%', ''], [(16, 4), (18, 2), (16, 7)], [False, True, True, False], 44, False, [False, False, False, False], 2513, 'West', (9, 10))
Element 29: (0, (9, 10), ['', '%', '%', ''], [(15, 4), (18, 3), (16, 8)], [False, True, True, False], 42, False, [False, False, False, False], 2522, 'West', (8, 10))
Element 30: (0, (8, 10), ['', '%', '%', ''], [(15, 3), (18, 2), (15, 8)], [False, True, True, False], 40, False, [False, False, False, False], 2521, 'West', (7, 10))
Element 31: (0, (7, 10), ['', '%', '%', ''], [(15, 2), (18, 1), (15, 9)], [False, True, True, False], 38, False, [False, False, False, False], 2520, 'West', (6, 10))
Element 32: (0, (6, 10), ['%', '', '%', ''], [(15, 1), (17, 1), (15, 8)], [True, False, True, False], 36, False, [False, False, False, False], 2529, 'South', (6, 9))
Element 33: (0, (6, 9), ['%', '', '', '%'], [(16, 1), (17, 2), (14, 8)], [True, False, False, True], 34, False, [False, False, False, False], 2538, 'South', (6, 8))
Element 34: (0, (6, 8), ['', '.', '', ''], [(17, 1), (16, 2), (13, 8)], [False, False, False, False], 32, False, [False, True, False, False], 2537, 'South', (6, 7))
Element 35: (0, (6, 7), ['%', '.', '', '%'], [(18, 1), (17, 2), (13, 9)], [True, False, False, True], 30, False, [False, True, False, False], 2546, 'South', (6, 6))
Element 36: (0, (6, 6), ['.', '.', '', '%'], [(18, 2), (16, 2), (13, 10)], [False, False, False, True], 28, False, [True, True, False, False], 2555, 'South', (6, 5))
