Element 1: (0, (6, 4), ['.', '.', '.', '.'], [(4, 6), (10, 1), (15, 6)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (7, 4))
Element 2: (0, (7, 4), ['', '%', 'F', ''], [(5, 6), (11, 1), (16, 6)], [False, True, False, False], 96, False, [False, False, False, False], 1029, 'North', (7, 5))
Element 3: (0, (7, 5), ['.', '', '%', '%'], [(6, 6), (12, 1), (17, 6)], [False, False, True, True], 94, False, [True, False, False, False], 2058, 'West', (6, 5))
Element 4: (0, (6, 5), ['%', '', '', ''], [(6, 7), (13, 1), (18, 6)], [True, False, False, False], 92, False, [False, False, False, False], 2097, 'North', (6, 6))
Element 5: (0, (6, 6), ['', '', '', '%'], [(6, 8), (13, 2), (18, 7)], [False, False, False, True], 90, False, [False, False, False, False], 2126, 'North', (6, 7))
Element 6: (0, (6, 7), ['%', '', '', '%'], [(7, 8), (13, 3), (18, 8)], [True, False, False, True], 88, False, [False, False, False, False], 2155, 'North', (6, 8))
Element 7: (0, (6, 8), ['.', '', '.', ''], [(8, 8), (13, 4), (18, 9)], [False, False, False, False], 86, False, [True, False, True, False], 2184, 'North', (6, 9))
Element 8: (0, (6, 9), ['%', '', '.', '%'], [(9, 8), (14, 4), (18, 10)], [True, False, False, True], 84, False, [False, False, True, False], 2223, 'North', (6, 10))
Element 9: (0, (6, 10), ['%', '', '%', '.'], [(10, 8), (15, 4), (17, 10)], [True, False, True, False], 82, False, [False, False, False, True], 2262, 'East', (7, 10))
Element 10: (0, (7, 10), ['', '%', '%', '.'], [(11, 8), (16, 4), (16, 10)], [False, True, True, False], 80, False, [False, False, False, True], 2301, 'East', (8, 10))
Element 11: (0, (8, 10), ['', '%', '%', '.'], [(12, 8), (17, 4), (15, 10)], [False, True, True, False], 78, False, [False, False, False, True], 2340, 'East', (9, 10))
Element 12: (0, (9, 10), ['', '%', '%', '.'], [(13, 8), (16, 4), (15, 9)], [False, True, True, False], 76, False, [False, False, False, True], 2369, 'East', (10, 10))
Element 13: (0, (10, 10), ['', '%', '%', 'F'], [(14, 8), (16, 5), (15, 8)], [False, True, True, False], 74, False, [False, False, False, False], 2408, 'East', (11, 10))
Element 14: (0, (11, 10), ['', '%', '%', 'F'], [(13, 8), (16, 6), (16, 8)], [False, True, True, False], 72, False, [False, False, False, False], 3417, 'East', (12, 10))
Element 15: #1#
