Element 1: (3, (12, 8), ['.', '%', '%', '.'], [(7, 4), (4, 4), (11, 4)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (13, 8))
Element 2: (3, (13, 8), ['', '.', '.', '.'], [(7, 5), (5, 4), (12, 4)], [False, False, False, False], 96, False, [False, True, True, True], 1058, 'East', (14, 8))
Element 3: (3, (14, 8), ['', '%', '%', '.'], [(6, 5), (6, 4), (13, 4)], [False, True, True, False], 94, False, [False, False, False, True], 1087, 'East', (15, 8))
Element 4: (3, (15, 8), ['', '%', '.', '.'], [(6, 6), (6, 3), (14, 4)], [False, True, False, False], 92, False, [False, False, True, True], 1126, 'East', (16, 8))
Element 5: (3, (16, 8), ['', '.', '%', '%'], [(6, 7), (6, 2), (15, 4)], [False, False, True, True], 90, False, [False, True, False, False], 1165, 'South', (16, 7))
Element 6: (3, (16, 7), ['%', '.', '', '%'], [(6, 8), (7, 2), (16, 4)], [True, False, False, True], 88, False, [False, True, False, False], 1204, 'South', (16, 6))
Element 7: (3, (16, 6), ['.', '.', '', '.'], [(7, 8), (8, 2), (17, 4)], [False, False, False, False], 86, False, [True, True, False, True], 1243, 'East', (17, 6))
Element 8: (3, (17, 6), ['', '%', '%', '.'], [(8, 8), (9, 2), (16, 4)], [False, True, True, False], 84, False, [False, False, False, True], 1272, 'East', (18, 6))
Element 9: (3, (18, 6), ['', '.', '.', '%'], [(9, 8), (10, 2), (16, 5)], [False, False, False, True], 82, False, [False, True, True, False], 1311, 'North', (18, 7))
Element 10: (3, (18, 7), ['%', '', '.', '%'], [(10, 8), (11, 2), (16, 6)], [True, False, False, True], 80, False, [False, False, True, False], 1340, 'North', (18, 8))
Element 11: (3, (18, 8), ['%', '', '.', '%'], [(11, 8), (11, 1), (15, 6)], [True, False, False, True], 78, False, [False, False, True, False], 2369, 'North', (18, 9))
Element 12: (3, (18, 9), ['%', '', '.', '%'], [(12, 8), (12, 1), (14, 6)], [True, False, False, True], 76, False, [False, False, True, False], 2398, 'North', (18, 10))
Element 13: (3, (18, 10), ['.', '', '%', '%'], [(13, 8), (13, 1), (13, 6)], [False, False, True, True], 74, False, [True, False, False, False], 2427, 'West', (17, 10))
Element 14: (3, (17, 10), ['.', '%', '%', ''], [(13, 9), (13, 2), (13, 7)], [False, True, True, False], 72, False, [True, False, False, False], 2466, 'West', (16, 10))
Element 15: (3, (16, 10), ['.', '%', '%', ''], [(13, 10), (13, 3), (13, 8)], [False, True, True, False], 70, False, [True, False, False, False], 2495, 'West', (15, 10))
Element 16: (3, (15, 10), ['%', '.', '%', ''], [(12, 10), (13, 4), (14, 8)], [True, False, True, False], 68, False, [False, True, False, False], 3504, 'South', (15, 9))
Element 17: #1#
