Element 1: (0, (15, 1), ['%', '%', '.', '.'], [(11, 8), (16, 8), (18, 1)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (16, 1))
Element 2: (0, (16, 1), ['', '%', '.', 'G'], [(12, 8), (16, 7), (17, 1)], [False, True, False, False], 96, False, [False, False, True, False], 39, 'North', (16, 2))
Element 3: (0, (16, 2), ['.', '', '%', 'G'], [(13, 8), (16, 6), (17, 2)], [False, False, True, False], 94, False, [True, False, False, False], 78, 'West', (15, 2))
Element 4: (0, (15, 2), ['%', '', '.', ''], [(14, 8), (17, 6), (18, 2)], [True, False, False, False], 92, False, [False, False, True, False], 107, 'North', (15, 3))
Element 5: (0, (15, 3), ['%', '', '.', '%'], [(15, 8), (18, 6), (18, 3)], [True, False, False, True], 90, False, [False, False, True, False], 146, 'North', (15, 4))
Element 6: (0, (15, 4), ['.', '', '%', '.'], [(15, 9), (18, 7), (18, 2)], [False, False, True, False], 88, False, [True, False, False, True], 175, 'East', (16, 4))
Element 7: (0, (16, 4), ['', '%', '.', '.'], [(15, 10), (18, 8), (17, 2)], [False, True, False, False], 86, False, [False, False, True, True], 204, 'East', (17, 4))
Element 8: (0, (17, 4), ['', '%', '%', '%'], [(16, 10), (18, 9), (16, 2)], [False, True, True, True], 84, False, [False, False, False, False], 233, 'West', (16, 4))
Element 9: (0, (16, 4), ['', '%', '.', ''], [(17, 10), (18, 10), (16, 1)], [False, True, False, False], 82, False, [False, False, True, False], 252, 'North', (16, 5))
Element 10: (0, (16, 5), ['%', '', '', '%'], [(16, 10), (17, 10), (15, 1)], [True, False, False, True], 80, False, [False, False, False, False], 261, 'North', (16, 6))
Element 11: (0, (16, 6), ['.', '', '', ''], [(15, 10), (16, 10), (15, 2)], [False, False, False, False], 78, False, [True, False, False, False], 260, 'West', (15, 6))
Element 12: (0, (15, 6), ['.', '%', '%', ''], [(15, 9), (15, 10), (15, 3)], [False, True, True, False], 76, False, [True, False, False, False], 269, 'West', (14, 6))
Element 13: (0, (14, 6), ['.', '%', '%', ''], [(15, 8), (15, 9), (15, 4)], [False, True, True, False], 74, False, [True, False, False, False], 278, 'West', (13, 6))
Element 14: (0, (13, 6), ['%', '.', '.', ''], [(16, 8), (15, 8), (14, 4)], [True, False, False, False], 72, False, [False, True, True, False], 297, 'North', (13, 7))
Element 15: (0, (13, 7), ['%', '', '', '%'], [(16, 7), (14, 8), (13, 4)], [True, False, False, True], 70, False, [False, False, False, False], 316, 'North', (13, 8))
Element 16: (0, (13, 8), ['', '', '.', ''], [(16, 6), (15, 8), (13, 5)], [False, False, False, False], 68, False, [False, False, True, False], 325, 'North', (13, 9))
Element 17: (0, (13, 9), ['%', '', '.', '%'], [(17, 6), (15, 9), (13, 6)], [True, False, False, True], 66, False, [False, False, True, False], 334, 'North', (13, 10))
Element 18: (0, (13, 10), ['F', '', '%', '%'], [(18, 6), (15, 10), (14, 6)], [False, False, True, True], 64, False, [False, False, False, False], 343, 'West', (12, 10))
Element 19: (0, (12, 10), ['F', '%', '%', ''], [(18, 5), (16, 10), (15, 6)], [False, True, True, False], 62, False, [False, False, False, False], 1352, 'West', (11, 10))
Element 20: (0, (11, 10), ['.', '%', '%', ''], [(18, 6), (17, 10), (16, 6)], [False, True, True, False], 60, False, [True, False, False, False], 2351, 'West', (10, 10))
Element 21: (0, (10, 10), ['.', '%', '%', ''], [(18, 7), (18, 10), (17, 6)], [False, True, True, False], 58, False, [True, False, False, False], 2360, 'West', (9, 10))
Element 22: (0, (9, 10), ['.', '%', '%', ''], [(18, 8), (18, 9), (18, 6)], [False, True, True, False], 56, False, [True, False, False, False], 2369, 'West', (8, 10))
Element 23: (0, (8, 10), ['.', '%', '%', ''], [(18, 7), (18, 8), (18, 5)], [False, True, True, False], 54, False, [True, False, False, False], 2378, 'West', (7, 10))
Element 24: (0, (7, 10), ['.', '%', '%', ''], [(18, 6), (18, 7), (18, 5)], [False, True, True, False], 52, False, [True, False, False, False], 2387, 'West', (6, 10))
Element 25: (0, (6, 10), ['%', '.', '%', ''], [(17, 6), (18, 6), (18, 5)], [True, False, True, False], 50, False, [False, True, False, False], 2396, 'South', (6, 9))
Element 26: (0, (6, 9), ['%', '.', '', '%'], [(16, 6), (17, 6), (18, 6)], [True, False, False, True], 48, False, [False, True, False, False], 2405, 'South', (6, 8))
Element 27: (0, (6, 8), ['.', '.', '', '.'], [(16, 5), (16, 6), (18, 7)], [False, False, False, False], 46, False, [True, True, False, True], 2414, 'East', (7, 8))
Element 28: (0, (7, 8), ['', '%', '%', '.'], [(16, 4), (17, 6), (18, 8)], [False, True, True, False], 44, False, [False, False, False, True], 2423, 'East', (8, 8))
Element 29: (0, (8, 8), ['', '%', '%', '.'], [(17, 4), (16, 6), (18, 9)], [False, True, True, False], 42, False, [False, False, False, True], 2432, 'East', (9, 8))
Element 30: (0, (9, 8), ['', '', '%', '.'], [(16, 4), (16, 5), (18, 10)], [False, False, True, False], 40, False, [False, False, False, True], 2441, 'East', (10, 8))
Element 31: (0, (10, 8), ['', '', '%', ''], [(15, 4), (16, 4), (17, 10)], [False, False, True, False], 38, False, [False, False, False, False], 2450, 'East', (11, 8))
Element 32: (0, (11, 8), ['', '%', '%', ''], [(15, 3), (17, 4), (16, 10)], [False, True, True, False], 36, False, [False, False, False, False], 2449, 'East', (12, 8))
Element 33: (0, (12, 8), ['', '%', '%', ''], [(15, 2), (16, 4), (15, 10)], [False, True, True, False], 34, False, [False, False, False, False], 2448, 'West', (11, 8))
Element 34: (0, (11, 8), ['', '%', '%', ''], [(16, 2), (15, 4), (15, 9)], [False, True, True, False], 32, False, [False, False, False, False], 2447, 'West', (10, 8))
Element 35: (0, (10, 8), ['', '', '%', ''], [(17, 2), (15, 3), (15, 8)], [False, False, True, False], 30, False, [False, False, False, False], 2446, 'South', (10, 7))
Element 36: (0, (10, 7), ['', '', '', '%'], [(18, 2), (15, 2), (16, 8)], [False, False, False, True], 28, False, [False, False, False, False], 2445, 'South', (10, 6))
Element 37: (0, (10, 6), ['', '%', '', '.'], [(18, 3), (16, 2), (16, 7)], [False, True, False, False], 26, False, [False, False, False, True], 2444, 'East', (11, 6))
Element 38: (0, (11, 6), ['', '%', '%', '%'], [(18, 2), (17, 2), (16, 8)], [False, True, True, True], 24, False, [False, False, False, False], 2453, 'West', (10, 6))
Element 39: (0, (10, 6), ['', '%', '', ''], [(18, 1), (18, 2), (15, 8)], [False, True, False, False], 22, False, [False, False, False, False], 2452, 'West', (9, 6))
Element 40: (0, (9, 6), ['.', '%', '', ''], [(17, 1), (18, 3), (14, 8)], [False, True, False, False], 20, False, [True, False, False, False], 2451, 'West', (8, 6))
Element 41: (0, (8, 6), ['%', '%', '%', ''], [(16, 1), (18, 2), (13, 8)], [True, True, True, False], 18, False, [False, False, False, False], 2460, 'East', (9, 6))
Element 42: (0, (9, 6), ['', '%', '', ''], [(15, 1), (18, 1), (13, 9)], [False, True, False, False], 16, False, [False, False, False, False], 2459, 'North', (9, 7))
Element 43: (0, (9, 7), ['%', '', '', ''], [(16, 1), (17, 1), (13, 10)], [True, False, False, False], 14, False, [False, False, False, False], 2458, 'South', (9, 6))
Element 44: (0, (9, 6), ['', '%', '', ''], [(15, 1), (16, 1), (12, 10)], [False, True, False, False], 12, False, [False, False, False, False], 2457, 'East', (10, 6))
Element 45: (0, (10, 6), ['', '%', '', ''], [(16, 1), (15, 1), (11, 10)], [False, True, False, False], 10, False, [False, False, False, False], 2456, 'North', (10, 7))
Element 46: (0, (10, 7), ['', '', '', '%'], [(16, 2), (16, 1), (10, 10)], [False, False, False, True], 8, False, [False, False, False, False], 2455, 'West', (9, 7))
Element 47: (0, (9, 7), ['%', '', '', ''], [(17, 2), (17, 1), (9, 10)], [True, False, False, False], 6, False, [False, False, False, False], 2454, 'East', (10, 7))
Element 48: (0, (10, 7), ['', '', '', '%'], [(16, 2), (18, 1), (8, 10)], [False, False, False, True], 4, False, [False, False, False, False], 2453, 'North', (10, 8))
Element 49: (0, (10, 8), ['', '', '%', ''], [(17, 2), (18, 2), (7, 10)], [False, False, True, False], 2, False, [False, False, False, False], 2452, 'West', (9, 8))
Element 50: (0, (9, 8), ['', '', '%', ''], [(16, 2), (17, 2), (6, 10)], [False, False, True, False], 0, False, [False, False, False, False], 2451, 'Stop', (9, 8))
Element 51: #0#
