Element 1: (1, (6, 2), ['%', '.', '.', '.'], [(18, 1), (15, 9), (18, 9)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (7, 2))
Element 2: (1, (7, 2), ['', '.', '%', '.'], [(18, 2), (15, 10), (18, 10)], [False, False, True, False], 96, False, [False, True, False, True], 38, 'East', (8, 2))
Element 3: (1, (8, 2), ['', '.', '%', '.'], [(18, 3), (16, 10), (17, 10)], [False, False, True, False], 94, False, [False, True, False, True], 77, 'East', (9, 2))
Element 4: (1, (9, 2), ['', '.', '%', '.'], [(18, 2), (15, 10), (16, 10)], [False, False, True, False], 92, False, [False, True, False, True], 86, 'East', (10, 2))
Element 5: (1, (10, 2), ['', '.', '%', '.'], [(17, 2), (15, 9), (15, 10)], [False, False, True, False], 90, False, [False, True, False, True], 105, 'East', (11, 2))
Element 6: (1, (11, 2), ['', 'F', '%', '.'], [(16, 2), (15, 8), (15, 9)], [False, False, True, False], 88, False, [False, False, False, True], 134, 'South', (11, 1))
Element 7: (1, (11, 1), ['.', '%', '', '.'], [(16, 1), (16, 8), (15, 8)], [False, True, False, False], 86, False, [True, False, False, True], 1153, 'East', (12, 1))
Element 8: (1, (12, 1), ['', '%', '.', '.'], [(15, 1), (16, 7), (14, 8)], [False, True, False, False], 84, False, [False, False, True, True], 1192, 'East', (13, 1))
Element 9: (1, (13, 1), ['', '%', '.', '%'], [(15, 2), (16, 6), (13, 8)], [False, True, False, True], 82, False, [False, False, True, False], 1231, 'North', (13, 2))
Element 10: (1, (13, 2), ['.', '', '.', '%'], [(15, 3), (17, 6), (13, 9)], [False, False, False, True], 80, False, [True, False, True, False], 1270, 'North', (13, 3))
Element 11: (1, (13, 3), ['%', '', '.', '%'], [(15, 4), (18, 6), (13, 10)], [True, False, False, True], 78, False, [False, False, True, False], 1309, 'North', (13, 4))
Element 12: (1, (13, 4), ['.', '', '.', '.'], [(16, 4), (18, 7), (12, 10)], [False, False, False, False], 76, False, [True, False, True, True], 2338, 'East', (14, 4))
Element 13: (1, (14, 4), ['', '%', '%', ''], [(17, 4), (18, 8), (11, 10)], [False, True, True, False], 74, False, [False, False, False, False], 3367, 'East', (15, 4))
Element 14: (1, (15, 4), ['', '', '%', 'G'], [(16, 4), (18, 9), (10, 10)], [False, False, True, False], 72, False, [False, False, False, False], 3376, 'South', (15, 3))
Element 15: (1, (15, 3), ['%', '', '', '%'], [(16, 5), (18, 10), (9, 10)], [True, False, False, True], 70, False, [False, False, False, False], 3395, 'South', (15, 2))
Element 16: (1, (15, 2), ['%', '', '', ''], [(16, 6), (17, 10), (8, 10)], [True, False, False, False], 68, False, [False, False, False, False], 3404, 'East', (16, 2))
Element 17: (1, (16, 2), ['', '', '%', ''], [(15, 6), (18, 10), (7, 10)], [False, False, True, False], 66, False, [False, False, False, False], 3423, 'East', (17, 2))
