Element 1: (1, (4, 10), ['.', '.', '%', '%'], [(15, 6), (6, 10), (8, 1)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (4, 9))
Element 2: (1, (4, 9), ['%', '.', '', '%'], [(16, 6), (7, 10), (9, 1)], [True, False, False, True], 96, False, [False, True, False, False], 48, 'South', (4, 8))
Element 3: (1, (4, 8), ['.', '%', '', '.'], [(17, 6), (8, 10), (10, 1)], [False, True, False, False], 94, False, [True, False, False, True], 87, 'East', (5, 8))
Element 4: (1, (5, 8), ['', '%', '%', '.'], [(18, 6), (9, 10), (11, 1)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (6, 8))
Element 5: (1, (6, 8), ['', '.', '.', '.'], [(18, 7), (10, 10), (12, 1)], [False, False, False, False], 90, False, [False, True, True, True], 1155, 'East', (7, 8))
Element 6: (1, (7, 8), ['', '%', '%', '.'], [(18, 8), (11, 10), (13, 1)], [False, True, True, False], 88, False, [False, False, False, True], 2184, 'East', (8, 8))
Element 7: (1, (8, 8), ['', '%', '%', '.'], [(18, 9), (12, 10), (13, 2)], [False, True, True, False], 86, False, [False, False, False, True], 3213, 'East', (9, 8))
Element 8: (1, (9, 8), ['', '', '%', '.'], [(18, 10), (13, 10), (13, 3)], [False, False, True, False], 84, False, [False, False, False, True], 3252, 'East', (10, 8))
Element 9: (1, (10, 8), ['', '', '%', '.'], [(17, 10), (13, 9), (13, 4)], [False, False, True, False], 82, False, [False, False, False, True], 3291, 'East', (11, 8))
Element 10: (1, (11, 8), ['', '%', '%', '.'], [(16, 10), (13, 8), (14, 4)], [False, True, True, False], 80, False, [False, False, False, True], 3330, 'East', (12, 8))
Element 11: (1, (12, 8), ['', '%', '%', ''], [(15, 10), (14, 8), (15, 4)], [False, True, True, False], 78, False, [False, False, False, False], 3369, 'East', (13, 8))
Element 12: (1, (13, 8), ['', '.', '', ''], [(15, 9), (15, 8), (16, 4)], [False, False, False, False], 76, False, [False, True, False, False], 3398, 'South', (13, 7))
Element 13: (1, (13, 7), ['%', '.', '', '%'], [(15, 8), (16, 8), (17, 4)], [True, False, False, True], 74, False, [False, True, False, False], 3427, 'South', (13, 6))
Element 14: (1, (13, 6), ['%', '.', '', ''], [(16, 8), (16, 7), (16, 4)], [True, False, False, False], 72, False, [False, True, False, False], 3446, 'South', (13, 5))
Element 15: (1, (13, 5), ['%', '', '', '%'], [(16, 7), (16, 6), (16, 5)], [True, False, False, True], 70, False, [False, False, False, False], 3465, 'South', (13, 4))
Element 16: (1, (13, 4), ['.', '', '', ''], [(16, 8), (17, 6), (16, 6)], [False, False, False, False], 68, False, [True, False, False, False], 3464, 'West', (12, 4))
Element 17: (1, (12, 4), ['.', '%', '%', ''], [(15, 8), (18, 6), (17, 6)], [False, True, True, False], 66, False, [True, False, False, False], 3473, 'West', (11, 4))
Element 18: (1, (11, 4), ['.', '%', '%', ''], [(14, 8), (18, 5), (18, 6)], [False, True, True, False], 64, False, [True, False, False, False], 3492, 'West', (10, 4))
Element 19: (1, (10, 4), ['.', '%', '%', ''], [(13, 8), (18, 5), (18, 7)], [False, True, True, False], 62, False, [True, False, False, False], 3501, 'West', (9, 4))
Element 20: (1, (9, 4), ['', '%', '%', ''], [(13, 9), (18, 6), (18, 8)], [False, True, True, False], 60, False, [False, False, False, False], 3510, 'West', (8, 4))
Element 21: (1, (8, 4), ['.', '%', '%', ''], [(13, 10), (18, 6), (18, 9)], [False, True, True, False], 58, False, [True, False, False, False], 3509, 'West', (7, 4))
Element 22: (1, (7, 4), ['.', '%', 'F', ''], [(12, 10), (17, 6), (18, 10)], [False, True, False, False], 56, False, [True, False, False, False], 3518, 'North', (7, 5))
Element 23: #1#
