Element 1: (2, (15, 2), ['%', '.', '.', '.'], [(16, 6), (9, 2), (18, 5)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (16, 2))
Element 2: (2, (16, 2), ['', '.', '%', '.'], [(17, 6), (10, 2), (18, 6)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (17, 2))
Element 3: (2, (17, 2), ['', '.', '%', ''], [(18, 6), (11, 2), (18, 7)], [False, False, True, False], 94, False, [False, True, False, False], 87, 'South', (17, 1))
Element 4: (2, (17, 1), ['.', '%', '', '.'], [(18, 7), (11, 1), (18, 8)], [False, True, False, False], 92, False, [True, False, False, True], 1106, 'East', (18, 1))
Element 5: (2, (18, 1), ['', '%', '', '%'], [(18, 8), (12, 1), (18, 9)], [False, True, False, True], 90, False, [False, False, False, False], 1135, 'North', (18, 2))
Element 6: (2, (18, 2), ['', '', '.', '%'], [(18, 9), (13, 1), (18, 10)], [False, False, False, True], 88, False, [False, False, True, False], 1154, 'North', (18, 3))
Element 7: (2, (18, 3), ['%', '', '%', '%'], [(18, 10), (13, 2), (17, 10)], [True, False, True, True], 86, False, [False, False, False, False], 1183, 'South', (18, 2))
Element 8: (2, (18, 2), ['', '', '', '%'], [(17, 10), (13, 3), (16, 10)], [False, False, False, True], 84, False, [False, False, False, False], 1202, 'South', (18, 1))
Element 9: (2, (18, 1), ['', '%', '', '%'], [(16, 10), (13, 4), (15, 10)], [False, True, False, True], 82, False, [False, False, False, False], 1221, 'West', (17, 1))
Element 10: (2, (17, 1), ['.', '%', '', ''], [(15, 10), (14, 4), (15, 9)], [False, True, False, False], 80, False, [True, False, False, False], 1240, 'West', (16, 1))
Element 11: (2, (16, 1), ['.', '%', '', ''], [(15, 9), (15, 4), (15, 8)], [False, True, False, False], 78, False, [True, False, False, False], 1269, 'West', (15, 1))
Element 12: (2, (15, 1), ['%', '%', '', ''], [(15, 8), (16, 4), (16, 8)], [True, True, False, False], 76, False, [False, False, False, False], 1298, 'East', (16, 1))
Element 13: (2, (16, 1), ['', '%', '', ''], [(14, 8), (17, 4), (16, 7)], [False, True, False, False], 74, False, [False, False, False, False], 1327, 'East', (17, 1))
Element 14: (2, (17, 1), ['', '%', '', ''], [(13, 8), (16, 4), (16, 6)], [False, True, False, False], 72, False, [False, False, False, False], 1336, 'North', (17, 2))
Element 15: (2, (17, 2), ['', '', '%', ''], [(13, 9), (16, 5), (15, 6)], [False, False, True, False], 70, False, [False, False, False, False], 1355, 'East', (18, 2))
Element 16: (2, (18, 2), ['', '', '', '%'], [(13, 10), (16, 6), (14, 6)], [False, False, False, True], 68, False, [False, False, False, False], 1374, 'West', (17, 2))
Element 17: (2, (17, 2), ['', '', '%', ''], [(12, 10), (17, 6), (13, 6)], [False, False, True, False], 66, False, [False, False, False, False], 2383, 'West', (16, 2))
Element 18: (2, (16, 2), ['', '', '%', ''], [(11, 10), (18, 6), (13, 7)], [False, False, True, False], 64, False, [False, False, False, False], 3392, 'South', (16, 1))
Element 19: (2, (16, 1), ['', '%', '', ''], [(10, 10), (18, 7), (13, 8)], [False, True, False, False], 62, False, [False, False, False, False], 3401, 'North', (16, 2))
Element 20: (2, (16, 2), ['', '', '%', ''], [(9, 10), (18, 8), (12, 8)], [False, False, True, False], 60, False, [False, False, False, False], 3420, 'West', (15, 2))
Element 21: (2, (15, 2), ['%', '', '.', ''], [(8, 10), (18, 9), (11, 8)], [True, False, False, False], 58, False, [False, False, True, False], 3439, 'North', (15, 3))
Element 22: (2, (15, 3), ['%', '', '', '%'], [(7, 10), (18, 10), (10, 8)], [True, False, False, True], 56, False, [False, False, False, False], 3468, 'North', (15, 4))
Element 23: (2, (15, 4), ['', '', '%', ''], [(6, 10), (17, 10), (9, 8)], [False, False, True, False], 54, False, [False, False, False, False], 3487, 'East', (16, 4))
Element 24: (2, (16, 4), ['', '%', '', ''], [(6, 9), (16, 10), (8, 8)], [False, True, False, False], 52, False, [False, False, False, False], 3506, 'East', (17, 4))
Element 25: (2, (17, 4), ['', '%', '%', '%'], [(6, 8), (15, 10), (7, 8)], [False, True, True, True], 50, False, [False, False, False, False], 3525, 'West', (16, 4))
Element 26: (2, (16, 4), ['', '%', '', ''], [(6, 7), (15, 9), (8, 8)], [False, True, False, False], 48, False, [False, False, False, False], 3534, 'North', (16, 5))
Element 27: (2, (16, 5), ['%', '', '', '%'], [(6, 6), (15, 8), (9, 8)], [True, False, False, True], 46, False, [False, False, False, False], 3543, 'North', (16, 6))
Element 28: (2, (16, 6), ['', '', '', ''], [(6, 5), (16, 8), (9, 7)], [False, False, False, False], 44, False, [False, False, False, False], 3552, 'East', (17, 6))
Element 29: #1#
