Element 1: (3, (13, 2), ['.', '.', '.', '%'], [(18, 10), (3, 1), (13, 8)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (13, 3))
Element 2: (3, (13, 3), ['%', '', '.', '%'], [(18, 9), (4, 1), (14, 8)], [True, False, False, True], 96, False, [False, False, True, False], 68, 'North', (13, 4))
Element 3: (3, (13, 4), ['.', '', '.', '.'], [(18, 8), (4, 2), (15, 8)], [False, False, False, False], 94, False, [True, False, True, True], 107, 'East', (14, 4))
Element 4: (3, (14, 4), ['', '%', '%', '.'], [(18, 7), (4, 3), (16, 8)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (15, 4))
Element 5: (3, (15, 4), ['', '.', '%', '.'], [(18, 6), (4, 4), (16, 7)], [False, False, True, False], 90, False, [False, True, False, True], 185, 'East', (16, 4))
Element 6: (3, (16, 4), ['', '%', '.', '.'], [(18, 5), (5, 4), (16, 6)], [False, True, False, False], 88, False, [False, False, True, True], 224, 'East', (17, 4))
Element 7: (3, (17, 4), ['', '%', '%', '%'], [(18, 6), (6, 4), (17, 6)], [False, True, True, True], 86, False, [False, False, False, False], 253, 'West', (16, 4))
Element 8: (3, (16, 4), ['', '%', '.', ''], [(18, 5), (7, 4), (18, 6)], [False, True, False, False], 84, False, [False, False, True, False], 262, 'North', (16, 5))
Element 9: (3, (16, 5), ['%', '', '', '%'], [(18, 5), (7, 5), (18, 7)], [True, False, False, True], 82, False, [False, False, False, False], 1271, 'North', (16, 6))
Element 10: (3, (16, 6), ['.', '', '', ''], [(18, 6), (6, 5), (18, 8)], [False, False, False, False], 80, False, [True, False, False, False], 1280, 'West', (15, 6))
Element 11: (3, (15, 6), ['.', '%', '%', ''], [(17, 6), (6, 6), (18, 9)], [False, True, True, False], 78, False, [True, False, False, False], 1299, 'West', (14, 6))
Element 12: (3, (14, 6), ['.', '%', '%', ''], [(16, 6), (6, 7), (18, 10)], [False, True, True, False], 76, False, [True, False, False, False], 1318, 'West', (13, 6))
Element 13: (3, (13, 6), ['%', '.', '.', ''], [(16, 7), (6, 8), (17, 10)], [True, False, False, False], 74, False, [False, True, True, False], 1337, 'North', (13, 7))
Element 14: (3, (13, 7), ['%', '', '', '%'], [(16, 8), (7, 8), (16, 10)], [True, False, False, True], 72, False, [False, False, False, False], 1366, 'North', (13, 8))
Element 15: (3, (13, 8), ['', '', '.', ''], [(15, 8), (8, 8), (15, 10)], [False, False, False, False], 70, False, [False, False, True, False], 1385, 'North', (13, 9))
Element 16: (3, (13, 9), ['%', '', '.', '%'], [(15, 9), (9, 8), (16, 10)], [True, False, False, True], 68, False, [False, False, True, False], 1414, 'North', (13, 10))
Element 17: (3, (13, 10), ['F', '', '%', '%'], [(15, 10), (10, 8), (17, 10)], [False, False, True, True], 66, False, [False, False, False, False], 1433, 'West', (12, 10))
Element 18: (3, (12, 10), ['F', '%', '%', ''], [(16, 10), (11, 8), (18, 10)], [False, True, True, False], 64, False, [False, False, False, False], 2442, 'West', (11, 10))
Element 19: (3, (11, 10), ['.', '%', '%', ''], [(15, 10), (12, 8), (18, 9)], [False, True, True, False], 62, False, [True, False, False, False], 3441, 'West', (10, 10))
Element 20: (3, (10, 10), ['.', '%', '%', ''], [(15, 9), (13, 8), (18, 8)], [False, True, True, False], 60, False, [True, False, False, False], 3450, 'West', (9, 10))
Element 21: (3, (9, 10), ['.', '%', '%', ''], [(15, 8), (14, 8), (18, 7)], [False, True, True, False], 58, False, [True, False, False, False], 3459, 'West', (8, 10))
Element 22: (3, (8, 10), ['.', '%', '%', ''], [(15, 9), (15, 8), (18, 6)], [False, True, True, False], 56, False, [True, False, False, False], 3468, 'West', (7, 10))
Element 23: (3, (7, 10), ['.', '%', '%', ''], [(15, 10), (16, 8), (17, 6)], [False, True, True, False], 54, False, [True, False, False, False], 3477, 'West', (6, 10))
