Element 1: (1, (3, 8), ['%', '.', '%', '.'], [(1, 5), (4, 1), (6, 3)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (4, 8))
Element 2: (1, (4, 8), ['', '%', '.', '.'], [(1, 6), (4, 2), (6, 4)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (5, 8))
Element 3: (1, (5, 8), ['', '%', '%', '.'], [(2, 6), (4, 3), (7, 4)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (6, 8))
Element 4: (1, (6, 8), ['', '.', '.', '.'], [(3, 6), (4, 4), (7, 5)], [False, False, False, False], 92, False, [False, True, True, True], 1116, 'East', (7, 8))
Element 5: (1, (7, 8), ['', '%', '%', '.'], [(4, 6), (5, 4), (6, 5)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (8, 8))
Element 6: (1, (8, 8), ['', '%', '%', '.'], [(5, 6), (6, 4), (6, 6)], [False, True, True, False], 88, False, [False, False, False, True], 1184, 'East', (9, 8))
Element 7: (1, (9, 8), ['', '', '%', '.'], [(6, 6), (7, 4), (6, 7)], [False, False, True, False], 86, False, [False, False, False, True], 1203, 'East', (10, 8))
Element 8: (1, (10, 8), ['', '', '%', '.'], [(6, 7), (8, 4), (6, 8)], [False, False, True, False], 84, False, [False, False, False, True], 1212, 'East', (11, 8))
Element 9: (1, (11, 8), ['', '%', '%', '.'], [(6, 8), (9, 4), (6, 9)], [False, True, True, False], 82, False, [False, False, False, True], 1241, 'East', (12, 8))
Element 10: (1, (12, 8), ['', '%', '%', '.'], [(7, 8), (10, 4), (6, 10)], [False, True, True, False], 80, False, [False, False, False, True], 1270, 'East', (13, 8))
Element 11: (1, (13, 8), ['', '.', '.', '.'], [(8, 8), (11, 4), (7, 10)], [False, False, False, False], 78, False, [False, True, True, True], 1299, 'East', (14, 8))
Element 12: (1, (14, 8), ['', '%', '%', '.'], [(9, 8), (12, 4), (8, 10)], [False, True, True, False], 76, False, [False, False, False, True], 1328, 'East', (15, 8))
Element 13: (1, (15, 8), ['', '%', '.', '.'], [(10, 8), (13, 4), (9, 10)], [False, True, False, False], 74, False, [False, False, True, True], 1357, 'East', (16, 8))
Element 14: (1, (16, 8), ['', '.', '%', '%'], [(11, 8), (14, 4), (10, 10)], [False, False, True, True], 72, False, [False, True, False, False], 1386, 'South', (16, 7))
Element 15: (1, (16, 7), ['%', '.', '', '%'], [(12, 8), (15, 4), (11, 10)], [True, False, False, True], 70, False, [False, True, False, False], 2405, 'South', (16, 6))
Element 16: (1, (16, 6), ['.', '.', '', '.'], [(13, 8), (16, 4), (12, 10)], [False, False, False, False], 68, False, [True, True, False, True], 3424, 'East', (17, 6))
Element 17: (1, (17, 6), ['', '%', '%', '.'], [(13, 9), (17, 4), (13, 10)], [False, True, True, False], 66, False, [False, False, False, True], 3463, 'East', (18, 6))
Element 18: (1, (18, 6), ['', '.', '.', '%'], [(13, 10), (16, 4), (12, 10)], [False, False, False, True], 64, False, [False, True, True, False], 3472, 'North', (18, 7))
Element 19: (1, (18, 7), ['%', '', '.', '%'], [(12, 10), (16, 5), (11, 10)], [True, False, False, True], 62, False, [False, False, True, False], 3491, 'North', (18, 8))
Element 20: (1, (18, 8), ['%', '', '.', '%'], [(11, 10), (16, 6), (10, 10)], [True, False, False, True], 60, False, [False, False, True, False], 3500, 'North', (18, 9))
Element 21: (1, (18, 9), ['%', '', '.', '%'], [(10, 10), (15, 6), (9, 10)], [True, False, False, True], 58, False, [False, False, True, False], 3519, 'North', (18, 10))
Element 22: (1, (18, 10), ['.', '', '%', '%'], [(9, 10), (14, 6), (8, 10)], [False, False, True, True], 56, False, [True, False, False, False], 3538, 'West', (17, 10))
Element 23: (1, (17, 10), ['.', '%', '%', ''], [(8, 10), (13, 6), (7, 10)], [False, True, True, False], 54, False, [True, False, False, False], 3557, 'West', (16, 10))
Element 24: (1, (16, 10), ['.', '%', '%', ''], [(7, 10), (13, 7), (6, 10)], [False, True, True, False], 52, False, [True, False, False, False], 3576, 'West', (15, 10))
Element 25: (1, (15, 10), ['%', '.', '%', ''], [(6, 10), (13, 8), (6, 9)], [True, False, True, False], 50, False, [False, True, False, False], 3585, 'South', (15, 9))
Element 26: (1, (15, 9), ['%', '', '', '%'], [(6, 9), (14, 8), (6, 8)], [True, False, False, True], 48, False, [False, False, False, False], 3594, 'North', (15, 10))
Element 27: (1, (15, 10), ['%', '', '%', ''], [(6, 10), (15, 8), (7, 8)], [True, False, True, False], 46, False, [False, False, False, False], 3593, 'East', (16, 10))
Element 28: (1, (16, 10), ['', '%', '%', ''], [(7, 10), (16, 8), (8, 8)], [False, True, True, False], 44, False, [False, False, False, False], 3592, 'East', (17, 10))
Element 29: (1, (17, 10), ['', '%', '%', ''], [(8, 10), (16, 7), (9, 8)], [False, True, True, False], 42, False, [False, False, False, False], 3591, 'East', (18, 10))
Element 30: (1, (18, 10), ['', '', '%', '%'], [(9, 10), (16, 8), (10, 8)], [False, False, True, True], 40, False, [False, False, False, False], 3590, 'South', (18, 9))
Element 31: (1, (18, 9), ['%', '', '', '%'], [(10, 10), (15, 8), (11, 8)], [True, False, False, True], 38, False, [False, False, False, False], 3589, 'South', (18, 8))
Element 32: (1, (18, 8), ['%', '', '', '%'], [(11, 10), (15, 9), (12, 8)], [True, False, False, True], 36, False, [False, False, False, False], 3588, 'South', (18, 7))
Element 33: (1, (18, 7), ['%', '', '', '%'], [(12, 10), (15, 10), (13, 8)], [True, False, False, True], 34, False, [False, False, False, False], 3587, 'South', (18, 6))
Element 34: (1, (18, 6), ['', '.', '', '%'], [(13, 10), (16, 10), (14, 8)], [False, False, False, True], 32, False, [False, True, False, False], 3586, 'South', (18, 5))
Element 35: (1, (18, 5), ['%', '%', '', '%'], [(13, 9), (17, 10), (15, 8)], [True, True, False, True], 30, False, [False, False, False, False], 3595, 'North', (18, 6))
Element 36: (1, (18, 6), ['', '', '', '%'], [(13, 8), (18, 10), (16, 8)], [False, False, False, True], 28, False, [False, False, False, False], 3594, 'West', (17, 6))
