Element 1: (0, (15, 1), ['%', '%', '.', '.'], [(1, 4), (7, 4), (18, 8)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (16, 1))
Element 2: (0, (16, 1), ['', '%', '.', '.'], [(1, 5), (7, 5), (18, 9)], [False, True, False, False], 96, False, [False, False, True, True], 1029, 'East', (17, 1))
Element 3: (0, (17, 1), ['', '%', '.', '.'], [(1, 6), (6, 5), (18, 10)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (18, 1))
Element 4: (0, (18, 1), ['', '%', '', '%'], [(2, 6), (6, 6), (17, 10)], [False, True, False, True], 92, False, [False, False, False, False], 1107, 'North', (18, 2))
Element 5: (0, (18, 2), ['.', '', '.', '%'], [(3, 6), (6, 7), (16, 10)], [False, False, False, True], 90, False, [True, False, True, False], 1136, 'North', (18, 3))
Element 6: (0, (18, 3), ['%', '', '%', '%'], [(4, 6), (6, 8), (15, 10)], [True, False, True, True], 88, False, [False, False, False, False], 1175, 'South', (18, 2))
Element 7: (0, (18, 2), ['.', '', '', '%'], [(5, 6), (7, 8), (15, 9)], [False, False, False, True], 86, False, [True, False, False, False], 1204, 'West', (17, 2))
Element 8: (0, (17, 2), ['.', '', '%', ''], [(6, 6), (8, 8), (15, 8)], [False, False, True, False], 84, False, [True, False, False, False], 1233, 'West', (16, 2))
Element 9: (0, (16, 2), ['.', '', '%', ''], [(6, 7), (9, 8), (16, 8)], [False, False, True, False], 82, False, [True, False, False, False], 1262, 'West', (15, 2))
Element 10: (0, (15, 2), ['%', '', '.', ''], [(6, 8), (10, 8), (16, 7)], [True, False, False, False], 80, False, [False, False, True, False], 1291, 'North', (15, 3))
Element 11: (0, (15, 3), ['%', '', '.', '%'], [(6, 9), (11, 8), (16, 6)], [True, False, False, True], 78, False, [False, False, True, False], 1330, 'North', (15, 4))
Element 12: (0, (15, 4), ['.', '', '%', '.'], [(6, 10), (12, 8), (17, 6)], [False, False, True, False], 76, False, [True, False, False, True], 1369, 'East', (16, 4))
Element 13: (0, (16, 4), ['', '%', '.', '.'], [(7, 10), (13, 8), (18, 6)], [False, True, False, False], 74, False, [False, False, True, True], 1408, 'East', (17, 4))
Element 14: (0, (17, 4), ['', '%', '%', '%'], [(8, 10), (14, 8), (18, 7)], [False, True, True, True], 72, False, [False, False, False, False], 1447, 'West', (16, 4))
Element 15: (0, (16, 4), ['', '%', '.', ''], [(9, 10), (15, 8), (18, 6)], [False, True, False, False], 70, False, [False, False, True, False], 1456, 'North', (16, 5))
Element 16: (0, (16, 5), ['%', '', '', '%'], [(10, 10), (16, 8), (18, 5)], [True, False, False, True], 68, False, [False, False, False, False], 1485, 'North', (16, 6))
Element 17: (0, (16, 6), ['.', '', 'G', ''], [(11, 10), (16, 7), (18, 6)], [False, False, False, False], 66, False, [True, False, False, False], 2484, 'West', (15, 6))
Element 18: (0, (15, 6), ['.', '%', '%', 'G'], [(12, 10), (16, 6), (17, 6)], [False, True, True, False], 64, False, [True, False, False, False], 3493, 'West', (14, 6))
Element 19: (0, (14, 6), ['.', '%', '%', ''], [(13, 10), (16, 5), (16, 6)], [False, True, True, False], 62, False, [True, False, False, False], 3512, 'West', (13, 6))
Element 20: (0, (13, 6), ['%', '.', '.', ''], [(13, 9), (16, 4), (16, 5)], [True, False, False, False], 60, False, [False, True, True, False], 3531, 'North', (13, 7))
Element 21: (0, (13, 7), ['%', '', 'G', '%'], [(13, 8), (17, 4), (16, 4)], [True, False, False, True], 58, False, [False, False, False, False], 3540, 'South', (13, 6))
Element 22: (0, (13, 6), ['%', '.', '', ''], [(14, 8), (17, 4), (15, 4)], [True, False, False, False], 56, False, [False, True, False, False], 3539, 'South', (13, 5))
Element 23: (0, (13, 5), ['%', '.', '', '%'], [(15, 8), (16, 4), (14, 4)], [True, False, False, True], 54, False, [False, True, False, False], 3558, 'South', (13, 4))
Element 24: (0, (13, 4), ['.', '.', '', ''], [(16, 8), (16, 4), (15, 4)], [False, False, False, False], 52, False, [True, True, False, False], 3567, 'South', (13, 3))
Element 25: (0, (13, 3), ['%', '.', '', '%'], [(16, 7), (16, 5), (15, 3)], [True, False, False, True], 50, False, [False, True, False, False], 3576, 'South', (13, 2))
Element 26: (0, (13, 2), ['.', '.', '', '%'], [(16, 6), (16, 4), (15, 2)], [False, False, False, True], 48, False, [True, True, False, False], 3585, 'South', (13, 1))
Element 27: (0, (13, 1), ['.', '%', '', '%'], [(17, 6), (16, 5), (16, 2)], [False, True, False, True], 46, False, [True, False, False, False], 3594, 'West', (12, 1))
Element 28: (0, (12, 1), ['F', '%', '.', ''], [(18, 6), (16, 6), (17, 2)], [False, True, False, False], 44, False, [False, False, True, False], 3603, 'West', (11, 1))
Element 29: #1#
