Element 1: (0, (15, 2), ['%', '.', '.', '.'], [(7, 8), (13, 7), (15, 9)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (16, 2))
Element 2: (0, (16, 2), ['', '.', '%', '.'], [(8, 8), (13, 8), (15, 10)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (17, 2))
Element 3: (0, (17, 2), ['', '.', '%', ''], [(9, 8), (14, 8), (16, 10)], [False, False, True, False], 94, False, [False, True, False, False], 78, 'South', (17, 1))
Element 4: (0, (17, 1), ['.', '%', '', '.'], [(10, 8), (15, 8), (17, 10)], [False, True, False, False], 92, False, [True, False, False, True], 117, 'East', (18, 1))
Element 5: (0, (18, 1), ['', '%', '', '%'], [(11, 8), (16, 8), (18, 10)], [False, True, False, True], 90, False, [False, False, False, False], 156, 'North', (18, 2))
Element 6: (0, (18, 2), ['', '', '.', '%'], [(12, 8), (16, 7), (18, 9)], [False, False, False, True], 88, False, [False, False, True, False], 185, 'North', (18, 3))
Element 7: (0, (18, 3), ['%', '', '%', '%'], [(13, 8), (16, 6), (18, 8)], [True, False, True, True], 86, False, [False, False, False, False], 214, 'South', (18, 2))
Element 8: (0, (18, 2), ['', '', '', '%'], [(13, 9), (17, 6), (18, 7)], [False, False, False, True], 84, False, [False, False, False, False], 243, 'South', (18, 1))
Element 9: (0, (18, 1), ['', '%', '', '%'], [(13, 10), (18, 6), (18, 8)], [False, True, False, True], 82, False, [False, False, False, False], 262, 'West', (17, 1))
Element 10: (0, (17, 1), ['.', '%', '', ''], [(12, 10), (18, 5), (18, 9)], [False, True, False, False], 80, False, [True, False, False, False], 1271, 'West', (16, 1))
Element 11: (0, (16, 1), ['.', '%', '', ''], [(11, 10), (18, 6), (18, 10)], [False, True, False, False], 78, False, [True, False, False, False], 2280, 'West', (15, 1))
Element 12: (0, (15, 1), ['%', '%', '', ''], [(10, 10), (18, 7), (17, 10)], [True, True, False, False], 76, False, [False, False, False, False], 2299, 'East', (16, 1))
Element 13: (0, (16, 1), ['', '%', '', ''], [(9, 10), (18, 8), (16, 10)], [False, True, False, False], 74, False, [False, False, False, False], 2308, 'East', (17, 1))
Element 14: (0, (17, 1), ['', '%', '', ''], [(8, 10), (18, 9), (15, 10)], [False, True, False, False], 72, False, [False, False, False, False], 2317, 'North', (17, 2))
Element 15: (0, (17, 2), ['', '', '%', ''], [(7, 10), (18, 10), (15, 9)], [False, False, True, False], 70, False, [False, False, False, False], 2326, 'East', (18, 2))
Element 16: (0, (18, 2), ['', '', '', '%'], [(6, 10), (17, 10), (15, 8)], [False, False, False, True], 68, False, [False, False, False, False], 2335, 'West', (17, 2))
Element 17: (0, (17, 2), ['', '', '%', ''], [(6, 9), (16, 10), (16, 8)], [False, False, True, False], 66, False, [False, False, False, False], 2344, 'West', (16, 2))
Element 18: (0, (16, 2), ['', '', '%', ''], [(6, 8), (15, 10), (16, 7)], [False, False, True, False], 64, False, [False, False, False, False], 2353, 'South', (16, 1))
Element 19: (0, (16, 1), ['', '%', '', ''], [(6, 7), (15, 9), (16, 6)], [False, True, False, False], 62, False, [False, False, False, False], 2362, 'North', (16, 2))
Element 20: (0, (16, 2), ['', '', '%', ''], [(6, 6), (15, 10), (16, 5)], [False, False, True, False], 60, False, [False, False, False, False], 2381, 'West', (15, 2))
Element 21: (0, (15, 2), ['%', '', '.', ''], [(6, 5), (16, 10), (16, 4)], [True, False, False, False], 58, False, [False, False, True, False], 2400, 'North', (15, 3))
Element 22: (0, (15, 3), ['%', '', '.', '%'], [(7, 5), (17, 10), (17, 4)], [True, False, False, True], 56, False, [False, False, True, False], 3419, 'North', (15, 4))
Element 23: (0, (15, 4), ['.', '', '%', 'G'], [(7, 4), (18, 10), (16, 4)], [False, False, True, False], 54, False, [True, False, False, False], 3438, 'West', (14, 4))
Element 24: (0, (14, 4), ['.', '%', '%', 'G'], [(6, 4), (18, 9), (15, 4)], [False, True, True, False], 52, False, [True, False, False, False], 3457, 'West', (13, 4))
Element 25: (0, (13, 4), ['.', '.', '.', ''], [(6, 3), (18, 8), (15, 3)], [False, False, False, False], 50, False, [True, True, True, False], 3476, 'North', (13, 5))
Element 26: (0, (13, 5), ['%', '', '.', '%'], [(6, 2), (18, 7), (15, 2)], [True, False, False, True], 48, False, [False, False, True, False], 3495, 'North', (13, 6))
Element 27: (0, (13, 6), ['%', '', '', '.'], [(7, 2), (18, 6), (16, 2)], [True, False, False, False], 46, False, [False, False, False, True], 3514, 'East', (14, 6))
Element 28: (0, (14, 6), ['', '%', '%', '.'], [(8, 2), (17, 6), (17, 2)], [False, True, True, False], 44, False, [False, False, False, True], 3533, 'East', (15, 6))
Element 29: (0, (15, 6), ['', '%', '%', 'G'], [(9, 2), (16, 6), (18, 2)], [False, True, True, False], 42, False, [False, False, False, False], 3552, 'West', (14, 6))
Element 30: (0, (14, 6), ['', '%', '%', ''], [(10, 2), (16, 5), (18, 3)], [False, True, True, False], 40, False, [False, False, False, False], 3561, 'West', (13, 6))
Element 31: (0, (13, 6), ['%', '', '', ''], [(11, 2), (16, 4), (18, 2)], [True, False, False, False], 38, False, [False, False, False, False], 3570, 'North', (13, 7))
Element 32: #1#
