Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(13, 10), (6, 7), (11, 10)], [False, False, True, True], 98, False, [True, True, False, False], 1019, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(12, 10), (6, 8), (10, 10)], [True, False, False, True], 96, False, [False, True, False, False], 2038, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', '.', '', '%'], [(11, 10), (7, 8), (9, 10)], [True, False, False, True], 94, False, [False, True, False, False], 2067, 'South', (18, 7))
Element 4: (3, (18, 7), ['%', '.', '', '%'], [(10, 10), (8, 8), (8, 10)], [True, False, False, True], 92, False, [False, True, False, False], 2096, 'South', (18, 6))
Element 5: (3, (18, 6), ['.', '.', '', '%'], [(9, 10), (9, 8), (7, 10)], [False, False, False, True], 90, False, [True, True, False, False], 2125, 'South', (18, 5))
Element 6: (3, (18, 5), ['%', '%', '', '%'], [(8, 10), (10, 8), (6, 10)], [True, True, False, True], 88, False, [False, False, False, False], 2154, 'North', (18, 6))
Element 7: (3, (18, 6), ['.', '', '', '%'], [(7, 10), (11, 8), (6, 9)], [False, False, False, True], 86, False, [True, False, False, False], 2173, 'West', (17, 6))
Element 8: (3, (17, 6), ['.', '%', '%', ''], [(6, 10), (12, 8), (6, 8)], [False, True, True, False], 84, False, [True, False, False, False], 2192, 'West', (16, 6))
Element 9: (3, (16, 6), ['.', '.', '.', ''], [(6, 9), (13, 8), (5, 8)], [False, False, False, False], 82, False, [True, True, True, False], 2221, 'North', (16, 7))
Element 10: (3, (16, 7), ['%', '', '.', '%'], [(6, 8), (14, 8), (4, 8)], [True, False, False, True], 80, False, [False, False, True, False], 2250, 'North', (16, 8))
Element 11: (3, (16, 8), ['G', '', '%', '%'], [(7, 8), (15, 8), (4, 9)], [False, False, True, True], 78, False, [False, False, False, False], 2279, 'South', (16, 7))
Element 12: (3, (16, 7), ['%', '', '', '%'], [(8, 8), (15, 9), (4, 10)], [True, False, False, True], 76, False, [False, False, False, False], 2298, 'South', (16, 6))
Element 13: (3, (16, 6), ['.', '.', '', ''], [(9, 8), (15, 10), (3, 10)], [False, False, False, False], 74, False, [True, True, False, False], 2317, 'South', (16, 5))
Element 14: (3, (16, 5), ['%', '.', '', '%'], [(10, 8), (16, 10), (2, 10)], [True, False, False, True], 72, False, [False, True, False, False], 2346, 'South', (16, 4))
Element 15: (3, (16, 4), ['.', '%', '', '.'], [(11, 8), (17, 10), (1, 10)], [False, True, False, False], 70, False, [True, False, False, True], 2375, 'East', (17, 4))
Element 16: (3, (17, 4), ['', '%', '%', '%'], [(12, 8), (18, 10), (1, 9)], [False, True, True, True], 68, False, [False, False, False, False], 2394, 'West', (16, 4))
Element 17: (3, (16, 4), ['.', '%', '', ''], [(13, 8), (18, 9), (1, 8)], [False, True, False, False], 66, False, [True, False, False, False], 2403, 'West', (15, 4))
Element 18: (3, (15, 4), ['.', '.', '%', ''], [(13, 7), (18, 8), (1, 7)], [False, False, True, False], 64, False, [True, True, False, False], 2432, 'South', (15, 3))
Element 19: (3, (15, 3), ['%', '.', '', '%'], [(13, 6), (18, 7), (1, 6)], [True, False, False, True], 62, False, [False, True, False, False], 2461, 'South', (15, 2))
Element 20: (3, (15, 2), ['%', '.', '', '.'], [(14, 6), (18, 6), (2, 6)], [True, False, False, False], 60, False, [False, True, False, True], 2490, 'East', (16, 2))
Element 21: (3, (16, 2), ['', '.', '%', '.'], [(15, 6), (18, 5), (3, 6)], [False, False, True, False], 58, False, [False, True, False, True], 2519, 'East', (17, 2))
Element 22: (3, (17, 2), ['', '.', '%', ''], [(16, 6), (18, 6), (4, 6)], [False, False, True, False], 56, False, [False, True, False, False], 2538, 'South', (17, 1))
Element 23: (3, (17, 1), ['.', '%', '', '.'], [(17, 6), (18, 5), (5, 6)], [False, True, False, False], 54, False, [True, False, False, True], 2557, 'East', (18, 1))
Element 24: (3, (18, 1), ['', '%', '', '%'], [(18, 6), (18, 5), (6, 6)], [False, True, False, True], 52, False, [False, False, False, False], 2566, 'North', (18, 2))
Element 25: (3, (18, 2), ['', '', '.', '%'], [(18, 7), (18, 6), (6, 5)], [False, False, False, True], 50, False, [False, False, True, False], 2575, 'North', (18, 3))
Element 26: (3, (18, 3), ['%', '', '%', '%'], [(18, 8), (17, 6), (7, 5)], [True, False, True, True], 48, False, [False, False, False, False], 3584, 'South', (18, 2))
Element 27: (3, (18, 2), ['', '', '', '%'], [(18, 9), (16, 6), (7, 4)], [False, False, False, True], 46, False, [False, False, False, False], 3593, 'South', (18, 1))
Element 28: (3, (18, 1), ['', '%', '', '%'], [(18, 10), (16, 7), (6, 4)], [False, True, False, True], 44, False, [False, False, False, False], 3602, 'West', (17, 1))
Element 29: (3, (17, 1), ['.', '%', '', ''], [(17, 10), (16, 8), (6, 3)], [False, True, False, False], 42, False, [True, False, False, False], 3611, 'West', (16, 1))
Element 30: (3, (16, 1), ['.', '%', '', ''], [(16, 10), (16, 7), (6, 2)], [False, True, False, False], 40, False, [True, False, False, False], 3630, 'West', (15, 1))
Element 31: (3, (15, 1), ['%', '%', '', ''], [(15, 10), (16, 6), (7, 2)], [True, True, False, False], 38, False, [False, False, False, False], 3649, 'East', (16, 1))
Element 32: (3, (16, 1), ['', '%', '', ''], [(15, 9), (16, 5), (8, 2)], [False, True, False, False], 36, False, [False, False, False, False], 3658, 'East', (17, 1))
Element 33: (3, (17, 1), ['', '%', '', ''], [(15, 8), (16, 4), (9, 2)], [False, True, False, False], 34, False, [False, False, False, False], 3667, 'North', (17, 2))
Element 34: (3, (17, 2), ['', '', '%', ''], [(16, 8), (17, 4), (10, 2)], [False, False, True, False], 32, False, [False, False, False, False], 3676, 'East', (18, 2))
Element 35: (3, (18, 2), ['', '', '', '%'], [(16, 7), (16, 4), (11, 2)], [False, False, False, True], 30, False, [False, False, False, False], 3685, 'West', (17, 2))
Element 36: #1#
