Element 1: (2, (4, 10), ['.', '.', '%', '%'], [(15, 6), (4, 2), (13, 9)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (4, 9))
Element 2: (2, (4, 9), ['%', '.', '', '%'], [(16, 6), (4, 3), (13, 10)], [True, False, False, True], 96, False, [False, True, False, False], 58, 'South', (4, 8))
Element 3: (2, (4, 8), ['.', '%', '', '.'], [(17, 6), (4, 4), (12, 10)], [False, True, False, False], 94, False, [True, False, False, True], 1087, 'East', (5, 8))
Element 4: (2, (5, 8), ['', '%', '%', '.'], [(18, 6), (5, 4), (11, 10)], [False, True, True, False], 92, False, [False, False, False, True], 2116, 'East', (6, 8))
Element 5: (2, (6, 8), ['', '.', '.', '.'], [(18, 7), (6, 4), (10, 10)], [False, False, False, False], 90, False, [False, True, True, True], 2155, 'East', (7, 8))
Element 6: (2, (7, 8), ['', '%', '%', '.'], [(18, 8), (7, 4), (9, 10)], [False, True, True, False], 88, False, [False, False, False, True], 2194, 'East', (8, 8))
Element 7: (2, (8, 8), ['', '%', '%', '.'], [(18, 9), (7, 5), (8, 10)], [False, True, True, False], 86, False, [False, False, False, True], 3223, 'East', (9, 8))
Element 8: (2, (9, 8), ['', '', '%', '.'], [(18, 10), (6, 5), (7, 10)], [False, False, True, False], 84, False, [False, False, False, True], 3262, 'East', (10, 8))
Element 9: (2, (10, 8), ['', '', '%', '.'], [(17, 10), (6, 6), (6, 10)], [False, False, True, False], 82, False, [False, False, False, True], 3301, 'East', (11, 8))
Element 10: (2, (11, 8), ['', '%', '%', '.'], [(16, 10), (6, 7), (6, 9)], [False, True, True, False], 80, False, [False, False, False, True], 3340, 'East', (12, 8))
Element 11: (2, (12, 8), ['', '%', '%', '.'], [(15, 10), (6, 6), (6, 8)], [False, True, True, False], 78, False, [False, False, False, True], 3359, 'East', (13, 8))
Element 12: (2, (13, 8), ['', '.', '', '.'], [(15, 9), (5, 6), (7, 8)], [False, False, False, False], 76, False, [False, True, False, True], 3388, 'East', (14, 8))
Element 13: (2, (14, 8), ['', '%', '%', 'G'], [(15, 8), (4, 6), (8, 8)], [False, True, True, False], 74, False, [False, False, False, False], 3417, 'West', (13, 8))
Element 14: (2, (13, 8), ['', '.', '', ''], [(16, 8), (3, 6), (9, 8)], [False, False, False, False], 72, False, [False, True, False, False], 3436, 'South', (13, 7))
Element 15: (2, (13, 7), ['%', '.', '', '%'], [(16, 7), (3, 7), (10, 8)], [True, False, False, True], 70, False, [False, True, False, False], 3465, 'South', (13, 6))
Element 16: (2, (13, 6), ['%', '.', '', ''], [(16, 8), (3, 8), (11, 8)], [True, False, False, False], 68, False, [False, True, False, False], 3484, 'South', (13, 5))
