Element 1: (1, (1, 6), ['%', '.', '.', '.'], [(10, 10), (3, 8), (18, 3)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (2, 6))
Element 2: (1, (2, 6), ['', '%', '%', '.'], [(11, 10), (4, 8), (18, 2)], [False, True, True, False], 96, False, [False, False, False, True], 1028, 'East', (3, 6))
Element 3: (1, (3, 6), ['', '.', '.', '.'], [(12, 10), (5, 8), (18, 1)], [False, False, False, False], 94, False, [False, True, True, True], 2057, 'East', (4, 6))
Element 4: (1, (4, 6), ['', '%', '%', '.'], [(13, 10), (6, 8), (17, 1)], [False, True, True, False], 92, False, [False, False, False, True], 2096, 'East', (5, 6))
Element 5: (1, (5, 6), ['', '%', '%', '.'], [(13, 9), (7, 8), (17, 2)], [False, True, True, False], 90, False, [False, False, False, True], 2135, 'East', (6, 6))
Element 6: (1, (6, 6), ['', '.', '.', '%'], [(13, 8), (8, 8), (16, 2)], [False, False, False, True], 88, False, [False, True, True, False], 2174, 'North', (6, 7))
Element 7: (1, (6, 7), ['%', '', '', '%'], [(14, 8), (9, 8), (16, 1)], [True, False, False, True], 86, False, [False, False, False, False], 2213, 'North', (6, 8))
Element 8: (1, (6, 8), ['', '', '.', ''], [(15, 8), (10, 8), (15, 1)], [False, False, False, False], 84, False, [False, False, True, False], 2242, 'North', (6, 9))
Element 9: (1, (6, 9), ['%', '', '.', '%'], [(16, 8), (11, 8), (15, 2)], [True, False, False, True], 82, False, [False, False, True, False], 2281, 'North', (6, 10))
Element 10: (1, (6, 10), ['%', '', '%', '.'], [(16, 7), (12, 8), (15, 3)], [True, False, True, False], 80, False, [False, False, False, True], 2320, 'East', (7, 10))
Element 11: (1, (7, 10), ['', '%', '%', '.'], [(16, 6), (13, 8), (15, 4)], [False, True, True, False], 78, False, [False, False, False, True], 2349, 'East', (8, 10))
Element 12: (1, (8, 10), ['', '%', '%', ''], [(17, 6), (13, 7), (16, 4)], [False, True, True, False], 76, False, [False, False, False, False], 2388, 'East', (9, 10))
Element 13: (1, (9, 10), ['', '%', '%', ''], [(18, 6), (13, 6), (17, 4)], [False, True, True, False], 74, False, [False, False, False, False], 2417, 'East', (10, 10))
Element 14: (1, (10, 10), ['', '%', '%', ''], [(18, 7), (14, 6), (16, 4)], [False, True, True, False], 72, False, [False, False, False, False], 2436, 'East', (11, 10))
Element 15: (1, (11, 10), ['', '%', '%', ''], [(18, 8), (15, 6), (16, 5)], [False, True, True, False], 70, False, [False, False, False, False], 2465, 'East', (12, 10))
Element 16: (1, (12, 10), ['', '%', '%', ''], [(18, 9), (16, 6), (16, 4)], [False, True, True, False], 68, False, [False, False, False, False], 2474, 'East', (13, 10))
Element 17: (1, (13, 10), ['', '', '%', '%'], [(18, 10), (17, 6), (15, 4)], [False, False, True, True], 66, False, [False, False, False, False], 2483, 'South', (13, 9))
Element 18: (1, (13, 9), ['%', '', '', '%'], [(17, 10), (18, 6), (14, 4)], [True, False, False, True], 64, False, [False, False, False, False], 2502, 'South', (13, 8))
