Element 1: (3, (17, 6), ['.', '%', '%', '.'], [(11, 4), (4, 6), (5, 8)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 6))
Element 2: (3, (18, 6), ['', '.', '.', '%'], [(12, 4), (5, 6), (6, 8)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (18, 7))
Element 3: (3, (18, 7), ['%', '', '.', '%'], [(13, 4), (6, 6), (7, 8)], [True, False, False, True], 94, False, [False, False, True, False], 107, 'North', (18, 8))
Element 4: (3, (18, 8), ['%', '', '.', '%'], [(14, 4), (6, 7), (8, 8)], [True, False, False, True], 92, False, [False, False, True, False], 146, 'North', (18, 9))
Element 5: (3, (18, 9), ['%', '', '.', '%'], [(15, 4), (6, 8), (9, 8)], [True, False, False, True], 90, False, [False, False, True, False], 175, 'North', (18, 10))
Element 6: (3, (18, 10), ['.', '', '%', '%'], [(16, 4), (6, 9), (10, 8)], [False, False, True, True], 88, False, [True, False, False, False], 214, 'West', (17, 10))
Element 7: (3, (17, 10), ['.', '%', '%', ''], [(17, 4), (6, 10), (11, 8)], [False, True, True, False], 86, False, [True, False, False, False], 253, 'West', (16, 10))
Element 8: (3, (16, 10), ['.', '%', '%', ''], [(16, 4), (7, 10), (12, 8)], [False, True, True, False], 84, False, [True, False, False, False], 282, 'West', (15, 10))
Element 9: (3, (15, 10), ['%', '.', '%', ''], [(16, 5), (8, 10), (13, 8)], [True, False, True, False], 82, False, [False, True, False, False], 321, 'South', (15, 9))
Element 10: (3, (15, 9), ['%', '.', '', '%'], [(16, 6), (9, 10), (14, 8)], [True, False, False, True], 80, False, [False, True, False, False], 360, 'South', (15, 8))
Element 11: (3, (15, 8), ['', '%', '', '.'], [(16, 7), (10, 10), (13, 8)], [False, True, False, False], 78, False, [False, False, False, True], 389, 'East', (16, 8))
Element 12: (3, (16, 8), ['', '', '%', '%'], [(16, 6), (11, 10), (13, 9)], [False, False, True, True], 76, False, [False, False, False, False], 1408, 'South', (16, 7))
Element 13: (3, (16, 7), ['%', '', '', '%'], [(15, 6), (12, 10), (13, 10)], [True, False, False, True], 74, False, [False, False, False, False], 2427, 'South', (16, 6))
Element 14: (3, (16, 6), ['', '', '', ''], [(14, 6), (11, 10), (12, 10)], [False, False, False, False], 72, False, [False, False, False, False], 2436, 'South', (16, 5))
Element 15: (3, (16, 5), ['%', '', '', '%'], [(13, 6), (10, 10), (11, 10)], [True, False, False, True], 70, False, [False, False, False, False], 2445, 'South', (16, 4))
Element 16: (3, (16, 4), ['', '%', '', ''], [(13, 7), (9, 10), (10, 10)], [False, True, False, False], 68, False, [False, False, False, False], 2454, 'East', (17, 4))
Element 17: (3, (17, 4), ['', '%', '%', '%'], [(13, 8), (8, 10), (9, 10)], [False, True, True, True], 66, False, [False, False, False, False], 2453, 'West', (16, 4))
Element 18: (3, (16, 4), ['', '%', '', ''], [(14, 8), (7, 10), (8, 10)], [False, True, False, False], 64, False, [False, False, False, False], 2452, 'West', (15, 4))
Element 19: (3, (15, 4), ['', '.', '%', ''], [(15, 8), (6, 10), (7, 10)], [False, False, True, False], 62, False, [False, True, False, False], 2451, 'South', (15, 3))
Element 20: (3, (15, 3), ['%', '.', '', '%'], [(16, 8), (6, 9), (6, 10)], [True, False, False, True], 60, False, [False, True, False, False], 2460, 'South', (15, 2))
Element 21: (3, (15, 2), ['%', '.', '', '.'], [(15, 8), (6, 8), (6, 9)], [True, False, False, False], 58, False, [False, True, False, True], 2469, 'East', (16, 2))
Element 22: (3, (16, 2), ['', '.', '%', '.'], [(15, 9), (7, 8), (6, 10)], [False, False, True, False], 56, False, [False, True, False, True], 2478, 'East', (17, 2))
Element 23: (3, (17, 2), ['', '.', '%', ''], [(15, 10), (8, 8), (7, 10)], [False, False, True, False], 54, False, [False, True, False, False], 2487, 'South', (17, 1))
Element 24: (3, (17, 1), ['.', '%', '', '.'], [(16, 10), (9, 8), (8, 10)], [False, True, False, False], 52, False, [True, False, False, True], 2496, 'East', (18, 1))
Element 25: (3, (18, 1), ['', '%', '', '%'], [(17, 10), (10, 8), (9, 10)], [False, True, False, True], 50, False, [False, False, False, False], 2505, 'North', (18, 2))
Element 26: (3, (18, 2), ['', '', '.', '%'], [(18, 10), (11, 8), (10, 10)], [False, False, False, True], 48, False, [False, False, True, False], 2504, 'North', (18, 3))
Element 27: (3, (18, 3), ['%', '', '%', '%'], [(18, 9), (12, 8), (11, 10)], [True, False, True, True], 46, False, [False, False, False, False], 2513, 'South', (18, 2))
Element 28: (3, (18, 2), ['', '', '', '%'], [(18, 8), (13, 8), (12, 10)], [False, False, False, True], 44, False, [False, False, False, False], 2512, 'South', (18, 1))
Element 29: (3, (18, 1), ['', '%', '', '%'], [(18, 7), (14, 8), (13, 10)], [False, True, False, True], 42, False, [False, False, False, False], 2511, 'West', (17, 1))
Element 30: (3, (17, 1), ['.', '%', '', ''], [(18, 6), (15, 8), (13, 9)], [False, True, False, False], 40, False, [True, False, False, False], 2510, 'West', (16, 1))
Element 31: (3, (16, 1), ['.', '%', '', ''], [(18, 5), (16, 8), (13, 8)], [False, True, False, False], 38, False, [True, False, False, False], 2529, 'West', (15, 1))
Element 32: (3, (15, 1), ['%', '%', '', ''], [(18, 6), (16, 7), (13, 7)], [True, True, False, False], 36, False, [False, False, False, False], 2538, 'East', (16, 1))
Element 33: (3, (16, 1), ['', '%', '', ''], [(17, 6), (16, 6), (13, 6)], [False, True, False, False], 34, False, [False, False, False, False], 2537, 'East', (17, 1))
Element 34: (3, (17, 1), ['', '%', '', ''], [(18, 6), (17, 6), (13, 5)], [False, True, False, False], 32, False, [False, False, False, False], 2546, 'North', (17, 2))
Element 35: (3, (17, 2), ['', '', '%', ''], [(18, 7), (18, 6), (13, 4)], [False, False, True, False], 30, False, [False, False, False, False], 2545, 'East', (18, 2))
Element 36: (3, (18, 2), ['', '', '', '%'], [(18, 8), (18, 7), (13, 3)], [False, False, False, True], 28, False, [False, False, False, False], 2554, 'West', (17, 2))
Element 37: (3, (17, 2), ['', '', '%', ''], [(18, 9), (18, 8), (13, 2)], [False, False, True, False], 26, False, [False, False, False, False], 2563, 'West', (16, 2))
Element 38: (3, (16, 2), ['', '', '%', ''], [(18, 10), (18, 9), (13, 1)], [False, False, True, False], 24, False, [False, False, False, False], 2572, 'South', (16, 1))
Element 39: (3, (16, 1), ['', '%', '', ''], [(17, 10), (18, 10), (12, 1)], [False, True, False, False], 22, False, [False, False, False, False], 2581, 'North', (16, 2))
Element 40: (3, (16, 2), ['', '', '%', ''], [(16, 10), (17, 10), (11, 1)], [False, False, True, False], 20, False, [False, False, False, False], 3580, 'West', (15, 2))
Element 41: (3, (15, 2), ['%', '', '', ''], [(15, 10), (16, 10), (11, 2)], [True, False, False, False], 18, False, [False, False, False, False], 3589, 'South', (15, 1))
Element 42: (3, (15, 1), ['%', '%', '', ''], [(15, 9), (15, 10), (12, 2)], [True, True, False, False], 16, False, [False, False, False, False], 3598, 'North', (15, 2))
Element 43: (3, (15, 2), ['%', '', '', ''], [(15, 8), (15, 9), (11, 2)], [True, False, False, False], 14, False, [False, False, False, False], 3597, 'North', (15, 3))
Element 44: (3, (15, 3), ['%', '', '', '%'], [(14, 8), (15, 10), (10, 2)], [True, False, False, True], 12, False, [False, False, False, False], 3606, 'North', (15, 4))
Element 45: (3, (15, 4), ['', '', '%', ''], [(13, 8), (16, 10), (10, 1)], [False, False, True, False], 10, False, [False, False, False, False], 3615, 'West', (14, 4))
Element 46: (3, (14, 4), ['', '%', '%', ''], [(13, 9), (17, 10), (9, 1)], [False, True, True, False], 8, False, [False, False, False, False], 3624, 'West', (13, 4))
Element 47: (3, (13, 4), ['', '', '', ''], [(13, 10), (18, 10), (9, 2)], [False, False, False, False], 6, False, [False, False, False, False], 3633, 'North', (13, 5))
Element 48: (3, (13, 5), ['%', '', '', '%'], [(12, 10), (18, 9), (8, 2)], [True, False, False, True], 4, False, [False, False, False, False], 3642, 'North', (13, 6))
Element 49: (3, (13, 6), ['%', '', '', ''], [(11, 10), (18, 8), (8, 1)], [True, False, False, False], 2, False, [False, False, False, False], 3651, 'East', (14, 6))
Element 50: (3, (14, 6), ['', '%', '%', ''], [(11, 10), (18, 8), (8, 1)], [False, True, True, False], 0, False, [False, False, False, False], 3650, 'Stop', (14, 6))
Element 51: #0#
