Element 1: (1, (6, 6), ['.', '.', '.', '%'], [(13, 10), (10, 10), (18, 10)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (6, 7))
Element 2: (1, (6, 7), ['%', '', '.', '%'], [(12, 10), (11, 10), (18, 9)], [True, False, False, True], 96, False, [False, False, True, False], 2028, 'North', (6, 8))
Element 3: (1, (6, 8), ['.', '', '.', '.'], [(11, 10), (10, 10), (18, 8)], [False, False, False, False], 94, False, [True, False, True, True], 2047, 'East', (7, 8))
Element 4: (1, (7, 8), ['', '%', '%', '.'], [(10, 10), (9, 10), (18, 7)], [False, True, True, False], 92, False, [False, False, False, True], 2076, 'East', (8, 8))
Element 5: (1, (8, 8), ['', '%', '%', '.'], [(9, 10), (8, 10), (18, 6)], [False, True, True, False], 90, False, [False, False, False, True], 2105, 'East', (9, 8))
Element 6: (1, (9, 8), ['', '', '%', '.'], [(8, 10), (7, 10), (18, 5)], [False, False, True, False], 88, False, [False, False, False, True], 2134, 'East', (10, 8))
Element 7: (1, (10, 8), ['', '', '%', '.'], [(7, 10), (6, 10), (18, 6)], [False, False, True, False], 86, False, [False, False, False, True], 2153, 'East', (11, 8))
Element 8: (1, (11, 8), ['', '%', '%', '.'], [(6, 10), (6, 9), (17, 6)], [False, True, True, False], 84, False, [False, False, False, True], 2182, 'East', (12, 8))
Element 9: (1, (12, 8), ['', '%', '%', '.'], [(6, 9), (6, 8), (16, 6)], [False, True, True, False], 82, False, [False, False, False, True], 2201, 'East', (13, 8))
Element 10: (1, (13, 8), ['', '.', '', '.'], [(6, 8), (5, 8), (16, 7)], [False, False, False, False], 80, False, [False, True, False, True], 2230, 'East', (14, 8))
Element 11: (1, (14, 8), ['', '%', '%', '.'], [(7, 8), (4, 8), (16, 8)], [False, True, True, False], 78, False, [False, False, False, True], 2259, 'East', (15, 8))
Element 12: (1, (15, 8), ['', '%', '.', ''], [(8, 8), (4, 9), (16, 7)], [False, True, False, False], 76, False, [False, False, True, False], 2278, 'North', (15, 9))
