Element 1: (0, (6, 4), ['.', '.', '.', '.'], [(8, 6), (10, 4), (17, 1)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (7, 4))
Element 2: (0, (7, 4), ['', '%', 'F', ''], [(9, 6), (11, 4), (18, 1)], [False, True, False, False], 96, False, [False, False, False, False], 29, 'North', (7, 5))
Element 3: (0, (7, 5), ['.', '', '%', '%'], [(10, 6), (12, 4), (18, 2)], [False, False, True, True], 94, False, [True, False, False, False], 1038, 'West', (6, 5))
Element 4: (0, (6, 5), ['%', '', '.', ''], [(11, 6), (13, 4), (18, 3)], [True, False, False, False], 92, False, [False, False, True, False], 1077, 'North', (6, 6))
Element 5: (0, (6, 6), ['.', '', '.', '%'], [(10, 6), (14, 4), (18, 2)], [False, False, False, True], 90, False, [True, False, True, False], 1096, 'North', (6, 7))
Element 6: (0, (6, 7), ['%', '', '.', '%'], [(10, 7), (15, 4), (17, 2)], [True, False, False, True], 88, False, [False, False, True, False], 1125, 'North', (6, 8))
Element 7: (0, (6, 8), ['.', '', '.', '.'], [(10, 8), (16, 4), (16, 2)], [False, False, False, False], 86, False, [True, False, True, True], 1164, 'East', (7, 8))
Element 8: (0, (7, 8), ['', '%', '%', '.'], [(11, 8), (17, 4), (16, 1)], [False, True, True, False], 84, False, [False, False, False, True], 1203, 'East', (8, 8))
Element 9: (0, (8, 8), ['', '%', '%', '.'], [(12, 8), (16, 4), (15, 1)], [False, True, True, False], 82, False, [False, False, False, True], 1232, 'East', (9, 8))
Element 10: (0, (9, 8), ['', '', '%', ''], [(13, 8), (16, 5), (15, 2)], [False, False, True, False], 80, False, [False, False, False, False], 1271, 'East', (10, 8))
Element 11: (0, (10, 8), ['', '', '%', ''], [(14, 8), (16, 6), (15, 3)], [False, False, True, False], 78, False, [False, False, False, False], 1300, 'East', (11, 8))
Element 12: (0, (11, 8), ['', '%', '%', ''], [(15, 8), (17, 6), (15, 4)], [False, True, True, False], 76, False, [False, False, False, False], 1319, 'East', (12, 8))
Element 13: (0, (12, 8), ['', '%', '%', ''], [(16, 8), (18, 6), (16, 4)], [False, True, True, False], 74, False, [False, False, False, False], 1338, 'East', (13, 8))
Element 14: (0, (13, 8), ['', '.', '.', ''], [(16, 7), (18, 7), (17, 4)], [False, False, False, False], 72, False, [False, True, True, False], 1357, 'North', (13, 9))
Element 15: (0, (13, 9), ['%', '', '.', '%'], [(16, 6), (18, 8), (16, 4)], [True, False, False, True], 70, False, [False, False, True, False], 1376, 'North', (13, 10))
Element 16: (0, (13, 10), ['F', '', '%', '%'], [(15, 6), (18, 9), (16, 5)], [False, False, True, True], 68, False, [False, False, False, False], 1405, 'West', (12, 10))
Element 17: (0, (12, 10), ['F', '%', '%', ''], [(14, 6), (18, 10), (16, 6)], [False, True, True, False], 66, False, [False, False, False, False], 2424, 'West', (11, 10))
Element 18: (0, (11, 10), ['.', '%', '%', ''], [(13, 6), (17, 10), (17, 6)], [False, True, True, False], 64, False, [True, False, False, False], 3443, 'West', (10, 10))
Element 19: (0, (10, 10), ['.', '%', '%', ''], [(13, 7), (16, 10), (18, 6)], [False, True, True, False], 62, False, [True, False, False, False], 3472, 'West', (9, 10))
Element 20: (0, (9, 10), ['.', '%', '%', ''], [(13, 6), (15, 10), (18, 5)], [False, True, True, False], 60, False, [True, False, False, False], 3501, 'West', (8, 10))
Element 21: (0, (8, 10), ['.', '%', '%', ''], [(13, 5), (15, 9), (18, 6)], [False, True, True, False], 58, False, [True, False, False, False], 3530, 'West', (7, 10))
Element 22: (0, (7, 10), ['.', '%', '%', ''], [(13, 4), (15, 8), (18, 7)], [False, True, True, False], 56, False, [True, False, False, False], 3539, 'West', (6, 10))
Element 23: (0, (6, 10), ['%', '.', '%', ''], [(13, 3), (16, 8), (18, 8)], [True, False, True, False], 54, False, [False, True, False, False], 3558, 'South', (6, 9))
Element 24: (0, (6, 9), ['%', '', '', '%'], [(13, 2), (16, 7), (18, 9)], [True, False, False, True], 52, False, [False, False, False, False], 3577, 'North', (6, 10))
Element 25: (0, (6, 10), ['%', '', '%', ''], [(13, 1), (16, 8), (18, 10)], [True, False, True, False], 50, False, [False, False, False, False], 3586, 'East', (7, 10))
Element 26: (0, (7, 10), ['', '%', '%', ''], [(12, 1), (15, 8), (17, 10)], [False, True, True, False], 48, False, [False, False, False, False], 3595, 'East', (8, 10))
Element 27: #1#
