Element 1: (0, (6, 4), ['.', '.', '.', '.'], [(13, 3), (14, 4), (15, 9)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (7, 4))
Element 2: (0, (7, 4), ['', '%', 'F', ''], [(13, 4), (15, 4), (15, 10)], [False, True, False, False], 96, False, [False, False, False, False], 39, 'North', (7, 5))
Element 3: (0, (7, 5), ['.', '', '%', '%'], [(13, 5), (16, 4), (16, 10)], [False, False, True, True], 94, False, [True, False, False, False], 1068, 'West', (6, 5))
Element 4: (0, (6, 5), ['%', '', '.', ''], [(13, 6), (17, 4), (17, 10)], [True, False, False, False], 92, False, [False, False, True, False], 1107, 'North', (6, 6))
Element 5: (0, (6, 6), ['.', '', '.', '%'], [(14, 6), (16, 4), (18, 10)], [False, False, False, True], 90, False, [True, False, True, False], 1136, 'North', (6, 7))
Element 6: (0, (6, 7), ['%', '', '.', '%'], [(15, 6), (16, 5), (18, 9)], [True, False, False, True], 88, False, [False, False, True, False], 1175, 'North', (6, 8))
Element 7: (0, (6, 8), ['.', '', '.', '.'], [(16, 6), (16, 4), (18, 8)], [False, False, False, False], 86, False, [True, False, True, True], 1204, 'East', (7, 8))
Element 8: (0, (7, 8), ['', '%', '%', '.'], [(17, 6), (15, 4), (18, 7)], [False, True, True, False], 84, False, [False, False, False, True], 1233, 'East', (8, 8))
Element 9: (0, (8, 8), ['', '%', '%', '.'], [(18, 6), (15, 3), (18, 8)], [False, True, True, False], 82, False, [False, False, False, True], 1262, 'East', (9, 8))
Element 10: (0, (9, 8), ['', '', '%', '.'], [(18, 5), (15, 2), (18, 9)], [False, False, True, False], 80, False, [False, False, False, True], 1291, 'East', (10, 8))
Element 11: (0, (10, 8), ['', '', '%', '.'], [(18, 6), (16, 2), (18, 10)], [False, False, True, False], 78, False, [False, False, False, True], 1310, 'East', (11, 8))
Element 12: (0, (11, 8), ['', '%', '%', '.'], [(18, 7), (17, 2), (17, 10)], [False, True, True, False], 76, False, [False, False, False, True], 1329, 'East', (12, 8))
Element 13: (0, (12, 8), ['', '%', '%', '.'], [(18, 8), (17, 1), (16, 10)], [False, True, True, False], 74, False, [False, False, False, True], 1348, 'East', (13, 8))
Element 14: (0, (13, 8), ['', '.', '.', '.'], [(18, 9), (18, 1), (15, 10)], [False, False, False, False], 72, False, [False, True, True, True], 1367, 'East', (14, 8))
Element 15: (0, (14, 8), ['', '%', '%', '.'], [(18, 10), (18, 2), (15, 9)], [False, True, True, False], 70, False, [False, False, False, True], 1376, 'East', (15, 8))
Element 16: (0, (15, 8), ['', '%', '', '.'], [(17, 10), (18, 3), (15, 10)], [False, True, False, False], 68, False, [False, False, False, True], 1395, 'East', (16, 8))
Element 17: (0, (16, 8), ['', '.', '%', '%'], [(16, 10), (18, 2), (15, 9)], [False, False, True, True], 66, False, [False, True, False, False], 1404, 'South', (16, 7))
Element 18: (0, (16, 7), ['%', '', '', '%'], [(15, 10), (18, 1), (15, 9)], [True, False, False, True], 64, False, [False, False, False, False], 1413, 'South', (16, 6))
Element 19: (0, (16, 6), ['', '', '', ''], [(16, 10), (17, 1), (15, 10)], [False, False, False, False], 62, False, [False, False, False, False], 1412, 'East', (17, 6))
