Element 1: (3, (16, 6), ['.', '.', '.', '.'], [(15, 4), (6, 8), (7, 2)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (17, 6))
Element 2: (3, (17, 6), ['', '%', '%', '.'], [(16, 4), (7, 8), (8, 2)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (18, 6))
Element 3: (3, (18, 6), ['', '.', '.', '%'], [(17, 4), (8, 8), (9, 2)], [False, False, False, True], 94, False, [False, True, True, False], 107, 'North', (18, 7))
Element 4: (3, (18, 7), ['%', '', '.', '%'], [(16, 4), (9, 8), (10, 2)], [True, False, False, True], 92, False, [False, False, True, False], 136, 'North', (18, 8))
Element 5: (3, (18, 8), ['%', '', '.', '%'], [(16, 5), (10, 8), (11, 2)], [True, False, False, True], 90, False, [False, False, True, False], 175, 'North', (18, 9))
Element 6: (3, (18, 9), ['%', '', '.', '%'], [(16, 6), (11, 8), (11, 1)], [True, False, False, True], 88, False, [False, False, True, False], 1194, 'North', (18, 10))
Element 7: (3, (18, 10), ['.', '', '%', '%'], [(16, 7), (12, 8), (12, 1)], [False, False, True, True], 86, False, [True, False, False, False], 1233, 'West', (17, 10))
Element 8: (3, (17, 10), ['.', '%', '%', ''], [(16, 8), (13, 8), (13, 1)], [False, True, True, False], 84, False, [True, False, False, False], 1272, 'West', (16, 10))
Element 9: (3, (16, 10), ['.', '%', '%', ''], [(15, 8), (14, 8), (13, 2)], [False, True, True, False], 82, False, [True, False, False, False], 1311, 'West', (15, 10))
Element 10: (3, (15, 10), ['%', 'G', '%', ''], [(15, 9), (15, 8), (13, 3)], [True, False, True, False], 80, False, [False, False, False, False], 1340, 'East', (16, 10))
Element 11: (3, (16, 10), ['G', '%', '%', ''], [(15, 10), (16, 8), (13, 4)], [False, True, True, False], 78, False, [False, False, False, False], 1349, 'East', (17, 10))
Element 12: (3, (17, 10), ['G', '%', '%', ''], [(16, 10), (16, 7), (14, 4)], [False, True, True, False], 76, False, [False, False, False, False], 1358, 'East', (18, 10))
Element 13: (3, (18, 10), ['G', '', '%', '%'], [(17, 10), (16, 6), (15, 4)], [False, False, True, True], 74, False, [False, False, False, False], 1357, 'South', (18, 9))
Element 14: (3, (18, 9), ['%', '', 'G', '%'], [(18, 10), (15, 6), (16, 4)], [True, False, False, True], 72, False, [False, False, False, False], 1366, 'South', (18, 8))
Element 15: (3, (18, 8), ['%', '', 'G', '%'], [(18, 9), (14, 6), (17, 4)], [True, False, False, True], 70, False, [False, False, False, False], 1375, 'South', (18, 7))
Element 16: (3, (18, 7), ['%', '', 'G', '%'], [(18, 8), (13, 6), (16, 4)], [True, False, False, True], 68, False, [False, False, False, False], 1384, 'South', (18, 6))
Element 17: (3, (18, 6), ['', '.', 'G', '%'], [(18, 7), (13, 7), (16, 5)], [False, False, False, True], 66, False, [False, True, False, False], 1393, 'South', (18, 5))
Element 18: (3, (18, 5), ['%', '%', 'G', '%'], [(18, 6), (13, 6), (16, 6)], [True, True, False, True], 64, False, [False, False, False, False], 1402, 'Stop', (18, 5))
Element 19: (3, (18, 5), ['%', '%', '', '%'], [(17, 6), (13, 5), (16, 7)], [True, True, False, True], 62, False, [False, False, False, False], 1411, 'North', (18, 6))
Element 20: (3, (18, 6), ['', '', '', '%'], [(16, 6), (13, 4), (16, 8)], [False, False, False, True], 60, False, [False, False, False, False], 1410, 'West', (17, 6))
Element 21: (3, (17, 6), ['', '%', '%', ''], [(16, 7), (12, 4), (15, 8)], [False, True, True, False], 58, False, [False, False, False, False], 1419, 'West', (16, 6))
Element 22: (3, (16, 6), ['', '', '', ''], [(16, 8), (11, 4), (15, 9)], [False, False, False, False], 56, False, [False, False, False, False], 1428, 'Stop', (16, 6))
Element 23: (3, (16, 6), ['', '', '', ''], [(16, 8), (10, 4), (15, 10)], [False, False, False, False], 54, False, [False, False, False, False], 1437, 'South', (16, 5))
Element 24: (3, (16, 5), ['%', '', '', '%'], [(16, 8), (9, 4), (16, 10)], [True, False, False, True], 52, False, [False, False, False, False], 1446, 'South', (16, 4))
Element 25: (3, (16, 4), ['', '%', '', ''], [(16, 8), (8, 4), (17, 10)], [False, True, False, False], 50, False, [False, False, False, False], 1445, 'East', (17, 4))
Element 26: (3, (17, 4), ['', '%', '%', '%'], [(16, 8), (7, 4), (18, 10)], [False, True, True, True], 48, False, [False, False, False, False], 1454, 'West', (16, 4))
Element 27: (3, (16, 4), ['', '%', '', ''], [(16, 8), (7, 5), (18, 9)], [False, True, False, False], 46, False, [False, False, False, False], 2453, 'West', (15, 4))
Element 28: (3, (15, 4), ['', '', '%', ''], [(16, 8), (6, 5), (18, 8)], [False, False, True, False], 44, False, [False, False, False, False], 2462, 'South', (15, 3))
Element 29: (3, (15, 3), ['%', '.', '', '%'], [(15, 8), (6, 6), (18, 7)], [True, False, False, True], 42, False, [False, True, False, False], 2471, 'South', (15, 2))
Element 30: (3, (15, 2), ['%', '.', '', '.'], [(16, 8), (6, 7), (18, 6)], [True, False, False, False], 40, False, [False, True, False, True], 2490, 'East', (16, 2))
Element 31: (3, (16, 2), ['', '.', '%', '.'], [(16, 7), (6, 6), (18, 5)], [False, False, True, False], 38, False, [False, True, False, True], 2499, 'East', (17, 2))
Element 32: (3, (17, 2), ['', '.', '%', ''], [(16, 6), (5, 6), (18, 6)], [False, False, True, False], 36, False, [False, True, False, False], 2518, 'South', (17, 1))
Element 33: (3, (17, 1), ['.', '%', '', '.'], [(15, 6), (4, 6), (17, 6)], [False, True, False, False], 34, False, [True, False, False, True], 2537, 'East', (18, 1))
Element 34: (3, (18, 1), ['', '%', '', '%'], [(14, 6), (3, 6), (18, 6)], [False, True, False, True], 32, False, [False, False, False, False], 2556, 'North', (18, 2))
Element 35: (3, (18, 2), ['', '', '.', '%'], [(13, 6), (3, 7), (18, 7)], [False, False, False, True], 30, False, [False, False, True, False], 2565, 'North', (18, 3))
Element 36: (3, (18, 3), ['%', '', '%', '%'], [(13, 7), (3, 8), (18, 8)], [True, False, True, True], 28, False, [False, False, False, False], 2584, 'South', (18, 2))
Element 37: (3, (18, 2), ['', '', '', '%'], [(13, 8), (4, 8), (18, 9)], [False, False, False, True], 26, False, [False, False, False, False], 2593, 'South', (18, 1))
Element 38: (3, (18, 1), ['', '%', '', '%'], [(13, 9), (4, 9), (18, 10)], [False, True, False, True], 24, False, [False, False, False, False], 2612, 'West', (17, 1))
Element 39: (3, (17, 1), ['.', '%', '', ''], [(13, 10), (4, 10), (17, 10)], [False, True, False, False], 22, False, [True, False, False, False], 2631, 'West', (16, 1))
Element 40: (3, (16, 1), ['.', '%', '', ''], [(12, 10), (3, 10), (16, 10)], [False, True, False, False], 20, False, [True, False, False, False], 3650, 'West', (15, 1))
Element 41: #1#
