Element 1: (1, (3, 6), ['.', '.', '.', '.'], [(10, 8), (5, 6), (6, 10)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '%', '%', ''], [(11, 8), (6, 6), (7, 10)], [False, True, True, False], 96, False, [False, False, False, False], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '%', '%', ''], [(12, 8), (6, 7), (8, 10)], [False, True, True, False], 94, False, [False, False, False, False], 77, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '', '%'], [(13, 8), (6, 8), (9, 10)], [False, False, False, True], 92, False, [False, True, False, False], 106, 'South', (6, 5))
Element 5: (1, (6, 5), ['%', '.', '', 'F'], [(14, 8), (7, 8), (10, 10)], [True, False, False, False], 90, False, [False, True, False, False], 145, 'East', (7, 5))
Element 6: (1, (7, 5), ['', '.', '%', '%'], [(15, 8), (8, 8), (11, 10)], [False, False, True, True], 88, False, [False, True, False, False], 2164, 'South', (7, 4))
Element 7: (1, (7, 4), ['.', '%', '', ''], [(16, 8), (9, 8), (12, 10)], [False, True, False, False], 86, False, [True, False, False, False], 3183, 'West', (6, 4))
Element 8: (1, (6, 4), ['.', '.', '', ''], [(16, 7), (10, 8), (13, 10)], [False, False, False, False], 84, False, [True, True, False, False], 3212, 'South', (6, 3))
Element 9: (1, (6, 3), ['%', '.', '', '%'], [(16, 6), (11, 8), (13, 9)], [True, False, False, True], 82, False, [False, True, False, False], 3241, 'South', (6, 2))
Element 10: (1, (6, 2), ['%', '.', '', '.'], [(17, 6), (12, 8), (13, 8)], [True, False, False, False], 80, False, [False, True, False, True], 3260, 'East', (7, 2))
Element 11: (1, (7, 2), ['', '.', '%', '.'], [(18, 6), (11, 8), (13, 7)], [False, False, True, False], 78, False, [False, True, False, True], 3289, 'East', (8, 2))
Element 12: (1, (8, 2), ['', '.', '%', '.'], [(18, 7), (10, 8), (13, 6)], [False, False, True, False], 76, False, [False, True, False, True], 3318, 'East', (9, 2))
Element 13: (1, (9, 2), ['', '.', '%', '.'], [(18, 8), (10, 7), (14, 6)], [False, False, True, False], 74, False, [False, True, False, True], 3347, 'East', (10, 2))
Element 14: (1, (10, 2), ['', '.', '%', '.'], [(18, 9), (10, 6), (15, 6)], [False, False, True, False], 72, False, [False, True, False, True], 3376, 'East', (11, 2))
Element 15: (1, (11, 2), ['', 'F', '%', '.'], [(18, 10), (11, 6), (16, 6)], [False, False, True, False], 70, False, [False, False, False, True], 3405, 'South', (11, 1))
Element 16: #1#
