Element 1: (3, (9, 1), ['.', '%', '.', '.'], [(14, 6), (3, 6), (6, 4)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (10, 1))
Element 2: (3, (10, 1), ['', '%', '.', 'F'], [(15, 6), (4, 6), (7, 4)], [False, True, False, False], 96, False, [False, False, True, False], 68, 'East', (11, 1))
Element 3: (3, (11, 1), ['', '%', '.', '.'], [(16, 6), (5, 6), (7, 5)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (12, 1))
Element 4: (3, (12, 1), ['', '%', '.', '.'], [(17, 6), (6, 6), (6, 5)], [False, True, False, False], 92, False, [False, False, True, True], 2126, 'East', (13, 1))
Element 5: (3, (13, 1), ['', '%', '.', '%'], [(18, 6), (6, 7), (6, 6)], [False, True, False, True], 90, False, [False, False, True, False], 2155, 'North', (13, 2))
Element 6: (3, (13, 2), ['.', '', '.', '%'], [(18, 7), (6, 8), (6, 7)], [False, False, False, True], 88, False, [True, False, True, False], 2184, 'North', (13, 3))
Element 7: (3, (13, 3), ['%', '', '.', '%'], [(18, 8), (7, 8), (6, 8)], [True, False, False, True], 86, False, [False, False, True, False], 2213, 'North', (13, 4))
Element 8: (3, (13, 4), ['.', '', '.', '.'], [(18, 9), (8, 8), (6, 9)], [False, False, False, False], 84, False, [True, False, True, True], 2252, 'East', (14, 4))
Element 9: (3, (14, 4), ['', '%', '%', '.'], [(18, 10), (9, 8), (6, 10)], [False, True, True, False], 82, False, [False, False, False, True], 2291, 'East', (15, 4))
Element 10: (3, (15, 4), ['', '.', '%', '.'], [(17, 10), (10, 8), (7, 10)], [False, False, True, False], 80, False, [False, True, False, True], 2330, 'East', (16, 4))
Element 11: (3, (16, 4), ['', '%', '.', '.'], [(16, 10), (11, 8), (8, 10)], [False, True, False, False], 78, False, [False, False, True, True], 2369, 'East', (17, 4))
Element 12: (3, (17, 4), ['', '%', '%', '%'], [(15, 10), (12, 8), (9, 10)], [False, True, True, True], 76, False, [False, False, False, False], 2408, 'West', (16, 4))
Element 13: (3, (16, 4), ['', '%', '.', ''], [(15, 9), (13, 8), (10, 10)], [False, True, False, False], 74, False, [False, False, True, False], 2437, 'North', (16, 5))
Element 14: (3, (16, 5), ['%', '', '', '%'], [(15, 8), (14, 8), (11, 10)], [True, False, False, True], 72, False, [False, False, False, False], 3466, 'North', (16, 6))
Element 15: #1#
