Element 1: (1, (13, 1), ['.', '%', '.', '%'], [(14, 4), (13, 10), (18, 5)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (13, 2))
Element 2: (1, (13, 2), ['.', '', '.', '%'], [(15, 4), (12, 10), (18, 6)], [False, False, False, True], 96, False, [True, False, True, False], 1038, 'North', (13, 3))
Element 3: (1, (13, 3), ['%', '', '', '%'], [(16, 4), (11, 10), (18, 7)], [True, False, False, True], 94, False, [False, False, False, False], 2067, 'North', (13, 4))
Element 4: (1, (13, 4), ['.', '', '.', ''], [(17, 4), (10, 10), (18, 8)], [False, False, False, False], 92, False, [True, False, True, False], 2096, 'North', (13, 5))
Element 5: (1, (13, 5), ['%', '', '.', '%'], [(16, 4), (9, 10), (18, 9)], [True, False, False, True], 90, False, [False, False, True, False], 2125, 'North', (13, 6))
Element 6: (1, (13, 6), ['%', '', '.', '.'], [(16, 5), (8, 10), (18, 10)], [True, False, False, False], 88, False, [False, False, True, True], 2164, 'East', (14, 6))
Element 7: (1, (14, 6), ['', '%', '%', '.'], [(16, 6), (7, 10), (17, 10)], [False, True, True, False], 86, False, [False, False, False, True], 2203, 'East', (15, 6))
Element 8: (1, (15, 6), ['', '%', '%', ''], [(17, 6), (6, 10), (16, 10)], [False, True, True, False], 84, False, [False, False, False, False], 2242, 'East', (16, 6))
Element 9: (1, (16, 6), ['', '', '.', ''], [(18, 6), (6, 9), (15, 10)], [False, False, False, False], 82, False, [False, False, True, False], 2261, 'North', (16, 7))
Element 10: (1, (16, 7), ['%', '', '.', '%'], [(18, 7), (6, 8), (15, 9)], [True, False, False, True], 80, False, [False, False, True, False], 2290, 'North', (16, 8))
Element 11: (1, (16, 8), ['G', '', '%', '%'], [(18, 8), (7, 8), (15, 8)], [False, False, True, True], 78, False, [False, False, False, False], 2319, 'South', (16, 7))
Element 12: (1, (16, 7), ['%', '', '', '%'], [(18, 9), (8, 8), (14, 8)], [True, False, False, True], 76, False, [False, False, False, False], 2338, 'South', (16, 6))
Element 13: (1, (16, 6), ['', '', '', ''], [(18, 10), (9, 8), (13, 8)], [False, False, False, False], 74, False, [False, False, False, False], 2357, 'East', (17, 6))
Element 14: (1, (17, 6), ['', '%', '%', ''], [(17, 10), (10, 8), (13, 9)], [False, True, True, False], 72, False, [False, False, False, False], 2376, 'East', (18, 6))
Element 15: (1, (18, 6), ['', '', '', '%'], [(16, 10), (11, 8), (13, 10)], [False, False, False, True], 70, False, [False, False, False, False], 2385, 'North', (18, 7))
Element 16: (1, (18, 7), ['%', '', '', '%'], [(15, 10), (12, 8), (12, 10)], [True, False, False, True], 68, False, [False, False, False, False], 2394, 'North', (18, 8))
Element 17: (1, (18, 8), ['%', '', '', '%'], [(15, 9), (13, 8), (11, 10)], [True, False, False, True], 66, False, [False, False, False, False], 2393, 'North', (18, 9))
Element 18: (1, (18, 9), ['%', '', '', '%'], [(15, 8), (13, 7), (10, 10)], [True, False, False, True], 64, False, [False, False, False, False], 2402, 'North', (18, 10))
Element 19: (1, (18, 10), ['', '', '%', '%'], [(16, 8), (13, 6), (9, 10)], [False, False, True, True], 62, False, [False, False, False, False], 2401, 'West', (17, 10))
Element 20: (1, (17, 10), ['', '%', '%', ''], [(16, 7), (14, 6), (8, 10)], [False, True, True, False], 60, False, [False, False, False, False], 2400, 'West', (16, 10))
Element 21: (1, (16, 10), ['', '%', '%', ''], [(16, 8), (15, 6), (7, 10)], [False, True, True, False], 58, False, [False, False, False, False], 2399, 'West', (15, 10))
Element 22: (1, (15, 10), ['%', '', '%', ''], [(15, 8), (16, 6), (6, 10)], [True, False, True, False], 56, False, [False, False, False, False], 2398, 'South', (15, 9))
Element 23: (1, (15, 9), ['%', '', '', '%'], [(14, 8), (17, 6), (6, 9)], [True, False, False, True], 54, False, [False, False, False, False], 2397, 'South', (15, 8))
