Element 1: (1, (6, 10), ['%', '.', '%', '.'], [(12, 10), (9, 1), (18, 5)], [True, False, True, False], 98, False, [False, True, False, True], 999, 'East', (7, 10))
Element 2: (1, (7, 10), ['', '%', '%', '.'], [(11, 10), (10, 1), (18, 6)], [False, True, True, False], 96, False, [False, False, False, True], 2028, 'East', (8, 10))
Element 3: (1, (8, 10), ['', '%', '%', '.'], [(10, 10), (11, 1), (18, 7)], [False, True, True, False], 94, False, [False, False, False, True], 3057, 'East', (9, 10))
Element 4: (1, (9, 10), ['', '%', '%', ''], [(11, 10), (12, 1), (18, 8)], [False, True, True, False], 92, False, [False, False, False, False], 3086, 'East', (10, 10))
Element 5: (1, (10, 10), ['', '%', '%', ''], [(12, 10), (13, 1), (18, 9)], [False, True, True, False], 90, False, [False, False, False, False], 3105, 'East', (11, 10))
Element 6: (1, (11, 10), ['', '%', '%', ''], [(13, 10), (13, 2), (18, 10)], [False, True, True, False], 88, False, [False, False, False, False], 3124, 'East', (12, 10))
Element 7: (1, (12, 10), ['', '%', '%', ''], [(13, 9), (13, 3), (17, 10)], [False, True, True, False], 86, False, [False, False, False, False], 3153, 'East', (13, 10))
Element 8: (1, (13, 10), ['', '', '%', '%'], [(13, 8), (13, 4), (16, 10)], [False, False, True, True], 84, False, [False, False, False, False], 3182, 'South', (13, 9))
Element 9: (1, (13, 9), ['%', '', '', '%'], [(14, 8), (14, 4), (15, 10)], [True, False, False, True], 82, False, [False, False, False, False], 3211, 'South', (13, 8))
Element 10: (1, (13, 8), ['.', '.', '', ''], [(15, 8), (15, 4), (15, 9)], [False, False, False, False], 80, False, [True, True, False, False], 3240, 'South', (13, 7))
Element 11: (1, (13, 7), ['%', '.', '', '%'], [(16, 8), (16, 4), (15, 10)], [True, False, False, True], 78, False, [False, True, False, False], 3269, 'South', (13, 6))
Element 12: (1, (13, 6), ['%', '.', '', '.'], [(16, 7), (17, 4), (16, 10)], [True, False, False, False], 76, False, [False, True, False, True], 3298, 'East', (14, 6))
Element 13: (1, (14, 6), ['', '%', '%', '.'], [(16, 6), (16, 4), (17, 10)], [False, True, True, False], 74, False, [False, False, False, True], 3317, 'East', (15, 6))
Element 14: (1, (15, 6), ['', '%', '%', ''], [(17, 6), (16, 5), (18, 10)], [False, True, True, False], 72, False, [False, False, False, False], 3346, 'East', (16, 6))
Element 15: (1, (16, 6), ['', '', '', ''], [(18, 6), (16, 4), (18, 9)], [False, False, False, False], 70, False, [False, False, False, False], 3345, 'East', (17, 6))
Element 16: (1, (17, 6), ['', '%', '%', ''], [(18, 7), (15, 4), (18, 8)], [False, True, True, False], 68, False, [False, False, False, False], 3344, 'East', (18, 6))
Element 17: (1, (18, 6), ['', '', '', '%'], [(18, 8), (15, 3), (18, 9)], [False, False, False, True], 66, False, [False, False, False, False], 3353, 'North', (18, 7))
Element 18: (1, (18, 7), ['%', '', 'G', '%'], [(18, 9), (15, 2), (18, 8)], [True, False, False, True], 64, False, [False, False, False, False], 3362, 'South', (18, 6))
Element 19: (1, (18, 6), ['', '', 'G', '%'], [(18, 10), (16, 2), (18, 7)], [False, False, False, True], 62, False, [False, False, False, False], 3371, 'South', (18, 5))
Element 20: (1, (18, 5), ['%', '%', 'G', '%'], [(17, 10), (17, 2), (18, 6)], [True, True, False, True], 60, False, [False, False, False, False], 3380, 'Stop', (18, 5))
Element 21: (1, (18, 5), ['%', '%', '', '%'], [(16, 10), (17, 1), (17, 6)], [True, True, False, True], 58, False, [False, False, False, False], 3389, 'North', (18, 6))
Element 22: (1, (18, 6), ['', '', '', '%'], [(15, 10), (18, 1), (16, 6)], [False, False, False, True], 56, False, [False, False, False, False], 3398, 'West', (17, 6))
Element 23: (1, (17, 6), ['', '%', '%', ''], [(15, 9), (18, 2), (16, 7)], [False, True, True, False], 54, False, [False, False, False, False], 3397, 'West', (16, 6))
Element 24: (1, (16, 6), ['', '', '', ''], [(15, 10), (18, 3), (16, 8)], [False, False, False, False], 52, False, [False, False, False, False], 3406, 'Stop', (16, 6))
Element 25: (1, (16, 6), ['', '', '', ''], [(16, 10), (18, 2), (15, 8)], [False, False, False, False], 50, False, [False, False, False, False], 3405, 'South', (16, 5))
Element 26: (1, (16, 5), ['%', '', '', '%'], [(17, 10), (18, 1), (14, 8)], [True, False, False, True], 48, False, [False, False, False, False], 3404, 'South', (16, 4))
Element 27: (1, (16, 4), ['', '%', '', ''], [(18, 10), (17, 1), (13, 8)], [False, True, False, False], 46, False, [False, False, False, False], 3403, 'East', (17, 4))
Element 28: (1, (17, 4), ['', '%', '%', '%'], [(18, 9), (16, 1), (12, 8)], [False, True, True, True], 44, False, [False, False, False, False], 3422, 'West', (16, 4))
Element 29: (1, (16, 4), ['', '%', '', ''], [(18, 8), (15, 1), (11, 8)], [False, True, False, False], 42, False, [False, False, False, False], 3441, 'West', (15, 4))
