Element 1: (0, (3, 6), ['.', '.', '.', '.'], [(13, 2), (13, 8), (16, 8)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (4, 6))
Element 2: (0, (4, 6), ['', '%', '%', '.'], [(13, 3), (14, 8), (16, 7)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (5, 6))
Element 3: (0, (5, 6), ['', '%', '%', '.'], [(13, 4), (15, 8), (16, 6)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (6, 6))
Element 4: (0, (6, 6), ['', '.', '.', '%'], [(14, 4), (15, 9), (17, 6)], [False, False, False, True], 92, False, [False, True, True, False], 117, 'North', (6, 7))
Element 5: (0, (6, 7), ['%', '', '.', '%'], [(15, 4), (15, 10), (18, 6)], [True, False, False, True], 90, False, [False, False, True, False], 156, 'North', (6, 8))
Element 6: (0, (6, 8), ['.', '', '.', '.'], [(16, 4), (16, 10), (18, 7)], [False, False, False, False], 88, False, [True, False, True, True], 195, 'East', (7, 8))
Element 7: (0, (7, 8), ['', '%', '%', '.'], [(17, 4), (17, 10), (18, 8)], [False, True, True, False], 86, False, [False, False, False, True], 234, 'East', (8, 8))
Element 8: (0, (8, 8), ['', '%', '%', '.'], [(16, 4), (18, 10), (18, 9)], [False, True, True, False], 84, False, [False, False, False, True], 263, 'East', (9, 8))
Element 9: (0, (9, 8), ['', '', '%', '.'], [(16, 5), (17, 10), (18, 10)], [False, False, True, False], 82, False, [False, False, False, True], 282, 'East', (10, 8))
Element 10: (0, (10, 8), ['', '', '%', '.'], [(16, 6), (16, 10), (17, 10)], [False, False, True, False], 80, False, [False, False, False, True], 291, 'East', (11, 8))
Element 11: (0, (11, 8), ['', '%', '%', '.'], [(15, 6), (15, 10), (16, 10)], [False, True, True, False], 78, False, [False, False, False, True], 310, 'East', (12, 8))
Element 12: (0, (12, 8), ['', '%', '%', ''], [(14, 6), (15, 9), (15, 10)], [False, True, True, False], 76, False, [False, False, False, False], 329, 'East', (13, 8))
Element 13: (0, (13, 8), ['', '.', '.', ''], [(13, 6), (15, 8), (15, 9)], [False, False, False, False], 74, False, [False, True, True, False], 338, 'North', (13, 9))
Element 14: (0, (13, 9), ['%', '', '.', '%'], [(13, 7), (16, 8), (15, 8)], [True, False, False, True], 72, False, [False, False, True, False], 357, 'North', (13, 10))
Element 15: (0, (13, 10), ['F', '', '%', '%'], [(13, 8), (16, 7), (14, 8)], [False, False, True, True], 70, False, [False, False, False, False], 366, 'West', (12, 10))
Element 16: (0, (12, 10), ['F', '%', '%', ''], [(13, 9), (16, 6), (13, 8)], [False, True, True, False], 68, False, [False, False, False, False], 1365, 'West', (11, 10))
Element 17: (0, (11, 10), ['.', '%', '%', ''], [(13, 10), (17, 6), (13, 9)], [False, True, True, False], 66, False, [True, False, False, False], 2364, 'West', (10, 10))
Element 18: (0, (10, 10), ['.', '%', '%', ''], [(12, 10), (18, 6), (13, 10)], [False, True, True, False], 64, False, [True, False, False, False], 2373, 'West', (9, 10))
Element 19: (0, (9, 10), ['.', '%', '%', ''], [(11, 10), (18, 5), (12, 10)], [False, True, True, False], 62, False, [True, False, False, False], 2392, 'West', (8, 10))
Element 20: (0, (8, 10), ['.', '%', '%', ''], [(10, 10), (18, 6), (11, 10)], [False, True, True, False], 60, False, [True, False, False, False], 2401, 'West', (7, 10))
Element 21: (0, (7, 10), ['.', '%', '%', ''], [(9, 10), (18, 7), (10, 10)], [False, True, True, False], 58, False, [True, False, False, False], 2410, 'West', (6, 10))
Element 22: (0, (6, 10), ['%', '.', '%', ''], [(8, 10), (18, 8), (9, 10)], [True, False, True, False], 56, False, [False, True, False, False], 2419, 'South', (6, 9))
Element 23: (0, (6, 9), ['%', '', '', '%'], [(7, 10), (18, 9), (8, 10)], [True, False, False, True], 54, False, [False, False, False, False], 2428, 'North', (6, 10))
Element 24: (0, (6, 10), ['%', '', '%', 'G'], [(7, 10), (18, 8), (9, 10)], [True, False, True, False], 52, False, [False, False, False, False], 2427, 'South', (6, 9))
Element 25: (0, (6, 9), ['%', '', 'G', '%'], [(6, 10), (18, 7), (10, 10)], [True, False, False, True], 50, False, [False, False, False, False], 2426, 'North', (6, 10))
Element 26: (0, (6, 10), ['%', 'G', '%', ''], [(6, 9), (18, 6), (11, 10)], [True, False, True, False], 48, False, [False, False, False, False], 2425, 'East', (7, 10))
Element 27: (0, (7, 10), ['', '%', '%', ''], [(6, 8), (17, 6), (12, 10)], [False, True, True, False], 46, False, [False, False, False, False], 2424, 'East', (8, 10))
