Element 1: (1, (13, 8), ['.', '.', '.', '.'], [(7, 4), (14, 6), (17, 6)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (14, 8))
Element 2: (1, (14, 8), ['', '%', '%', '.'], [(7, 5), (15, 6), (18, 6)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (15, 8))
Element 3: (1, (15, 8), ['', '%', '.', '.'], [(6, 5), (16, 6), (18, 7)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (16, 8))
Element 4: (1, (16, 8), ['', 'G', '%', '%'], [(6, 6), (16, 7), (18, 8)], [False, False, True, True], 92, False, [False, False, False, False], 1116, 'West', (15, 8))
Element 5: (1, (15, 8), ['', '%', '.', 'G'], [(6, 7), (16, 8), (18, 9)], [False, True, False, False], 90, False, [False, False, True, False], 1135, 'North', (15, 9))
Element 6: (1, (15, 9), ['%', 'G', '.', '%'], [(6, 8), (15, 8), (18, 10)], [True, False, False, True], 88, False, [False, False, True, False], 1164, 'North', (15, 10))
Element 7: (1, (15, 10), ['%', 'G', '%', '.'], [(7, 8), (15, 9), (17, 10)], [True, False, True, False], 86, False, [False, False, False, True], 1193, 'East', (16, 10))
Element 8: (1, (16, 10), ['G', '%', '%', ''], [(8, 8), (15, 10), (18, 10)], [False, True, True, False], 84, False, [False, False, False, False], 1212, 'East', (17, 10))
Element 9: (1, (17, 10), ['G', '%', '%', ''], [(9, 8), (16, 10), (18, 9)], [False, True, True, False], 82, False, [False, False, False, False], 1221, 'East', (18, 10))
Element 10: (1, (18, 10), ['G', '', '%', '%'], [(10, 8), (17, 10), (18, 8)], [False, False, True, True], 80, False, [False, False, False, False], 1230, 'South', (18, 9))
Element 11: (1, (18, 9), ['%', '', 'G', '%'], [(11, 8), (18, 10), (18, 7)], [True, False, False, True], 78, False, [False, False, False, False], 1239, 'South', (18, 8))
Element 12: (1, (18, 8), ['%', '', 'G', '%'], [(12, 8), (18, 9), (18, 6)], [True, False, False, True], 76, False, [False, False, False, False], 1248, 'South', (18, 7))
Element 13: (1, (18, 7), ['%', '', 'G', '%'], [(13, 8), (18, 8), (18, 5)], [True, False, False, True], 74, False, [False, False, False, False], 1257, 'South', (18, 6))
Element 14: (1, (18, 6), ['', 'G', 'G', '%'], [(13, 9), (18, 7), (18, 5)], [False, False, False, True], 72, False, [False, False, False, False], 1266, 'West', (17, 6))
Element 15: (1, (17, 6), ['', '%', '%', 'G'], [(13, 10), (18, 6), (18, 5)], [False, True, True, False], 70, False, [False, False, False, False], 1275, 'West', (16, 6))
Element 16: (1, (16, 6), ['', '.', '', 'G'], [(12, 10), (17, 6), (18, 6)], [False, False, False, False], 68, False, [False, True, False, False], 2274, 'South', (16, 5))
Element 17: (1, (16, 5), ['%', '.', 'G', '%'], [(11, 10), (16, 6), (17, 6)], [True, False, False, True], 66, False, [False, True, False, False], 3283, 'South', (16, 4))
Element 18: (1, (16, 4), ['.', '%', '', '.'], [(10, 10), (16, 7), (17, 6)], [False, True, False, False], 64, False, [True, False, False, True], 3302, 'East', (17, 4))
Element 19: (1, (17, 4), ['', '%', '%', '%'], [(9, 10), (16, 8), (18, 6)], [False, True, True, True], 62, False, [False, False, False, False], 3321, 'West', (16, 4))
Element 20: (1, (16, 4), ['.', '%', '', ''], [(8, 10), (16, 8), (18, 7)], [False, True, False, False], 60, False, [True, False, False, False], 3330, 'West', (15, 4))
Element 21: (1, (15, 4), ['.', '.', '%', ''], [(7, 10), (16, 8), (18, 8)], [False, False, True, False], 58, False, [True, True, False, False], 3349, 'South', (15, 3))
Element 22: (1, (15, 3), ['%', '.', '', '%'], [(6, 10), (16, 8), (18, 9)], [True, False, False, True], 56, False, [False, True, False, False], 3368, 'South', (15, 2))
Element 23: (1, (15, 2), ['%', '.', '', '.'], [(6, 9), (16, 8), (18, 10)], [True, False, False, False], 54, False, [False, True, False, True], 3387, 'East', (16, 2))
Element 24: (1, (16, 2), ['', '.', '%', '.'], [(6, 10), (16, 8), (17, 10)], [False, False, True, False], 52, False, [False, True, False, True], 3396, 'East', (17, 2))
Element 25: (1, (17, 2), ['', '.', '%', ''], [(7, 10), (16, 8), (16, 10)], [False, False, True, False], 50, False, [False, True, False, False], 3405, 'South', (17, 1))
Element 26: (1, (17, 1), ['.', '%', '', '.'], [(8, 10), (15, 8), (15, 10)], [False, True, False, False], 48, False, [True, False, False, True], 3414, 'East', (18, 1))
Element 27: (1, (18, 1), ['', '%', '', '%'], [(9, 10), (14, 8), (15, 9)], [False, True, False, True], 46, False, [False, False, False, False], 3423, 'North', (18, 2))
Element 28: (1, (18, 2), ['', '', '.', '%'], [(10, 10), (13, 8), (15, 8)], [False, False, False, True], 44, False, [False, False, True, False], 3422, 'North', (18, 3))
Element 29: (1, (18, 3), ['%', '', '%', '%'], [(11, 10), (13, 7), (16, 8)], [True, False, True, True], 42, False, [False, False, False, False], 3441, 'South', (18, 2))
Element 30: (1, (18, 2), ['', '', '', '%'], [(12, 10), (13, 6), (16, 7)], [False, False, False, True], 40, False, [False, False, False, False], 3450, 'South', (18, 1))
Element 31: (1, (18, 1), ['', '%', '', '%'], [(13, 10), (13, 5), (16, 6)], [False, True, False, True], 38, False, [False, False, False, False], 3459, 'West', (17, 1))
Element 32: (1, (17, 1), ['.', '%', '', ''], [(13, 9), (13, 4), (16, 5)], [False, True, False, False], 36, False, [True, False, False, False], 3468, 'West', (16, 1))
Element 33: (1, (16, 1), ['.', '%', '', ''], [(13, 8), (14, 4), (16, 4)], [False, True, False, False], 34, False, [True, False, False, False], 3487, 'West', (15, 1))
Element 34: (1, (15, 1), ['%', '%', '', ''], [(13, 7), (15, 4), (17, 4)], [True, True, False, False], 32, False, [False, False, False, False], 3496, 'East', (16, 1))
Element 35: (1, (16, 1), ['', '%', '', ''], [(13, 6), (16, 4), (17, 4)], [False, True, False, False], 30, False, [False, False, False, False], 3495, 'East', (17, 1))
Element 36: (1, (17, 1), ['', '%', '', ''], [(14, 6), (16, 5), (16, 4)], [False, True, False, False], 28, False, [False, False, False, False], 3494, 'North', (17, 2))
Element 37: (1, (17, 2), ['', '', '%', ''], [(15, 6), (16, 6), (15, 4)], [False, False, True, False], 26, False, [False, False, False, False], 3493, 'East', (18, 2))
Element 38: (1, (18, 2), ['', '', '', '%'], [(16, 6), (16, 5), (15, 3)], [False, False, False, True], 24, False, [False, False, False, False], 3492, 'West', (17, 2))
Element 39: (1, (17, 2), ['', '', '%', ''], [(17, 6), (16, 4), (15, 2)], [False, False, True, False], 22, False, [False, False, False, False], 3491, 'West', (16, 2))
Element 40: (1, (16, 2), ['', '', '%', ''], [(18, 6), (15, 4), (15, 1)], [False, False, True, False], 20, False, [False, False, False, False], 3490, 'South', (16, 1))
Element 41: (1, (16, 1), ['', '%', '', ''], [(18, 7), (14, 4), (15, 2)], [False, True, False, False], 18, False, [False, False, False, False], 3489, 'North', (16, 2))
Element 42: (1, (16, 2), ['', '', '%', ''], [(18, 8), (13, 4), (15, 3)], [False, False, True, False], 16, False, [False, False, False, False], 3488, 'West', (15, 2))
Element 43: (1, (15, 2), ['%', '', '', ''], [(18, 9), (13, 3), (15, 4)], [True, False, False, False], 14, False, [False, False, False, False], 3497, 'South', (15, 1))
Element 44: (1, (15, 1), ['%', '%', '', ''], [(18, 10), (13, 2), (14, 4)], [True, True, False, False], 12, False, [False, False, False, False], 3506, 'North', (15, 2))
Element 45: (1, (15, 2), ['%', '', '', ''], [(17, 10), (13, 1), (13, 4)], [True, False, False, False], 10, False, [False, False, False, False], 3515, 'North', (15, 3))
Element 46: (1, (15, 3), ['%', '', '', '%'], [(16, 10), (12, 1), (12, 4)], [True, False, False, True], 8, False, [False, False, False, False], 3534, 'North', (15, 4))
Element 47: #1#
