Element 1: (3, (13, 4), ['.', '.', '.', '.'], [(18, 8), (4, 8), (4, 10)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (14, 4))
Element 2: (3, (14, 4), ['', '%', '%', '.'], [(18, 9), (5, 8), (3, 10)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (15, 4))
Element 3: (3, (15, 4), ['', '.', '%', '.'], [(18, 10), (6, 8), (2, 10)], [False, False, True, False], 94, False, [False, True, False, True], 107, 'East', (16, 4))
Element 4: (3, (16, 4), ['', '%', '.', '.'], [(17, 10), (7, 8), (1, 10)], [False, True, False, False], 92, False, [False, False, True, True], 146, 'East', (17, 4))
Element 5: (3, (17, 4), ['', '%', '%', '%'], [(16, 10), (8, 8), (1, 9)], [False, True, True, True], 90, False, [False, False, False, False], 185, 'West', (16, 4))
Element 6: (3, (16, 4), ['', '%', '.', ''], [(15, 10), (9, 8), (1, 8)], [False, True, False, False], 88, False, [False, False, True, False], 214, 'North', (16, 5))
Element 7: (3, (16, 5), ['%', '', '.', '%'], [(15, 9), (10, 8), (1, 7)], [True, False, False, True], 86, False, [False, False, True, False], 253, 'North', (16, 6))
Element 8: (3, (16, 6), ['.', '', '.', '.'], [(15, 8), (11, 8), (1, 6)], [False, False, False, False], 84, False, [True, False, True, True], 292, 'East', (17, 6))
Element 9: (3, (17, 6), ['', '%', '%', '.'], [(16, 8), (12, 8), (2, 6)], [False, True, True, False], 82, False, [False, False, False, True], 331, 'East', (18, 6))
Element 10: (3, (18, 6), ['', '.', '', '%'], [(16, 7), (13, 8), (3, 6)], [False, False, False, True], 80, False, [False, True, False, False], 370, 'South', (18, 5))
Element 11: (3, (18, 5), ['%', '%', '', '%'], [(16, 6), (14, 8), (4, 6)], [True, True, False, True], 78, False, [False, False, False, False], 399, 'North', (18, 6))
Element 12: (3, (18, 6), ['', '', '', '%'], [(15, 6), (15, 8), (5, 6)], [False, False, False, True], 76, False, [False, False, False, False], 418, 'North', (18, 7))
Element 13: (3, (18, 7), ['%', '', '', '%'], [(14, 6), (16, 8), (6, 6)], [True, False, False, True], 74, False, [False, False, False, False], 437, 'North', (18, 8))
Element 14: (3, (18, 8), ['%', '', '', '%'], [(13, 6), (16, 7), (6, 7)], [True, False, False, True], 72, False, [False, False, False, False], 456, 'North', (18, 9))
Element 15: (3, (18, 9), ['%', '', '', '%'], [(13, 7), (16, 6), (6, 8)], [True, False, False, True], 70, False, [False, False, False, False], 465, 'North', (18, 10))
Element 16: (3, (18, 10), ['', '', '%', '%'], [(13, 8), (17, 6), (6, 9)], [False, False, True, True], 68, False, [False, False, False, False], 474, 'West', (17, 10))
Element 17: (3, (17, 10), ['', '%', '%', ''], [(13, 9), (18, 6), (6, 10)], [False, True, True, False], 66, False, [False, False, False, False], 493, 'West', (16, 10))
Element 18: (3, (16, 10), ['', '%', '%', ''], [(13, 10), (18, 7), (7, 10)], [False, True, True, False], 64, False, [False, False, False, False], 512, 'West', (15, 10))
Element 19: (3, (15, 10), ['%', '', '%', ''], [(12, 10), (18, 8), (8, 10)], [True, False, True, False], 62, False, [False, False, False, False], 1521, 'South', (15, 9))
Element 20: (3, (15, 9), ['%', '', '', '%'], [(11, 10), (18, 9), (9, 10)], [True, False, False, True], 60, False, [False, False, False, False], 2530, 'South', (15, 8))
Element 21: (3, (15, 8), ['', '%', '', ''], [(10, 10), (18, 10), (8, 10)], [False, True, False, False], 58, False, [False, False, False, False], 2539, 'East', (16, 8))
Element 22: (3, (16, 8), ['', '', '%', '%'], [(9, 10), (17, 10), (7, 10)], [False, False, True, True], 56, False, [False, False, False, False], 2538, 'South', (16, 7))
Element 23: (3, (16, 7), ['%', '', '', '%'], [(8, 10), (16, 10), (6, 10)], [True, False, False, True], 54, False, [False, False, False, False], 2537, 'North', (16, 8))
Element 24: (3, (16, 8), ['', '', '%', '%'], [(7, 10), (15, 10), (6, 9)], [False, False, True, True], 52, False, [False, False, False, False], 2536, 'West', (15, 8))
Element 25: (3, (15, 8), ['', '%', 'G', ''], [(6, 10), (15, 9), (6, 8)], [False, True, False, False], 50, False, [False, False, False, False], 2535, 'West', (14, 8))
Element 26: (3, (14, 8), ['', '%', '%', ''], [(6, 9), (15, 10), (7, 8)], [False, True, True, False], 48, False, [False, False, False, False], 2534, 'West', (13, 8))
Element 27: (3, (13, 8), ['', '', '', ''], [(6, 8), (16, 10), (8, 8)], [False, False, False, False], 46, False, [False, False, False, False], 2533, 'North', (13, 9))
Element 28: (3, (13, 9), ['%', '', '', '%'], [(7, 8), (17, 10), (9, 8)], [True, False, False, True], 44, False, [False, False, False, False], 2532, 'North', (13, 10))
Element 29: (3, (13, 10), ['', '', '%', '%'], [(8, 8), (18, 10), (10, 8)], [False, False, True, True], 42, False, [False, False, False, False], 2531, 'West', (12, 10))
Element 30: (3, (12, 10), ['', '%', '%', ''], [(9, 8), (18, 9), (11, 8)], [False, True, True, False], 40, False, [False, False, False, False], 2530, 'West', (11, 10))
Element 31: (3, (11, 10), ['', '%', '%', ''], [(10, 8), (18, 8), (12, 8)], [False, True, True, False], 38, False, [False, False, False, False], 2529, 'West', (10, 10))
Element 32: (3, (10, 10), ['', '%', '%', ''], [(11, 8), (18, 7), (13, 8)], [False, True, True, False], 36, False, [False, False, False, False], 2528, 'West', (9, 10))
Element 33: (3, (9, 10), ['', '%', '%', ''], [(12, 8), (18, 6), (14, 8)], [False, True, True, False], 34, False, [False, False, False, False], 2527, 'West', (8, 10))
Element 34: (3, (8, 10), ['', '%', '%', ''], [(11, 8), (18, 5), (15, 8)], [False, True, True, False], 32, False, [False, False, False, False], 2526, 'West', (7, 10))
Element 35: (3, (7, 10), ['', '%', '%', ''], [(10, 8), (18, 6), (16, 8)], [False, True, True, False], 30, False, [False, False, False, False], 2525, 'West', (6, 10))
Element 36: (3, (6, 10), ['%', '', '%', ''], [(10, 7), (17, 6), (16, 7)], [True, False, True, False], 28, False, [False, False, False, False], 2524, 'South', (6, 9))
Element 37: (3, (6, 9), ['%', '', '', '%'], [(10, 6), (16, 6), (16, 8)], [True, False, False, True], 26, False, [False, False, False, False], 2523, 'South', (6, 8))
Element 38: (3, (6, 8), ['', '', '', ''], [(11, 6), (16, 5), (15, 8)], [False, False, False, False], 24, False, [False, False, False, False], 2532, 'East', (7, 8))
Element 39: (3, (7, 8), ['', '%', '%', ''], [(10, 6), (16, 4), (15, 9)], [False, True, True, False], 22, False, [False, False, False, False], 2531, 'East', (8, 8))
Element 40: (3, (8, 8), ['', '%', '%', ''], [(9, 6), (17, 4), (15, 10)], [False, True, True, False], 20, False, [False, False, False, False], 2530, 'East', (9, 8))
Element 41: (3, (9, 8), ['', '', '%', ''], [(8, 6), (16, 4), (16, 10)], [False, False, True, False], 18, False, [False, False, False, False], 2539, 'East', (10, 8))
Element 42: (3, (10, 8), ['', '', '%', ''], [(9, 6), (15, 4), (17, 10)], [False, False, True, False], 16, False, [False, False, False, False], 2538, 'East', (11, 8))
Element 43: (3, (11, 8), ['', '%', '%', ''], [(9, 7), (15, 3), (18, 10)], [False, True, True, False], 14, False, [False, False, False, False], 2547, 'East', (12, 8))
Element 44: (3, (12, 8), ['', '%', '%', ''], [(9, 6), (15, 2), (18, 9)], [False, True, True, False], 12, False, [False, False, False, False], 2556, 'West', (11, 8))
Element 45: (3, (11, 8), ['', '%', '%', ''], [(10, 6), (16, 2), (18, 8)], [False, True, True, False], 10, False, [False, False, False, False], 2565, 'West', (10, 8))
Element 46: (3, (10, 8), ['', 'G', '%', ''], [(10, 7), (17, 2), (18, 7)], [False, False, True, False], 8, False, [False, False, False, False], 2574, 'West', (9, 8))
Element 47: (3, (9, 8), ['', 'G', '%', ''], [(9, 7), (17, 1), (18, 6)], [False, False, True, False], 6, False, [False, False, False, False], 2583, 'East', (10, 8))
Element 48: (3, (10, 8), ['', 'G', '%', ''], [(10, 7), (18, 1), (18, 5)], [False, False, True, False], 4, False, [False, False, False, False], 2592, 'West', (9, 8))
Element 49: (3, (9, 8), ['', '', '%', 'G'], [(10, 8), (18, 2), (18, 6)], [False, False, True, False], 2, False, [False, False, False, False], 2591, 'South', (9, 7))
Element 50: (3, (9, 7), ['%', '', '', ''], [(10, 8), (18, 2), (18, 6)], [True, False, False, False], 0, False, [False, False, False, False], 2590, 'Stop', (9, 7))
Element 51: #0#
