Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(17, 1), (13, 8), (18, 7)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', 'G', '', '%'], [(18, 1), (14, 8), (18, 8)], [True, False, False, True], 96, False, [False, False, False, False], 68, 'North', (18, 10))
Element 3: (3, (18, 10), ['.', 'G', '%', '%'], [(18, 2), (15, 8), (18, 9)], [False, False, True, True], 94, False, [True, False, False, False], 77, 'West', (17, 10))
Element 4: (3, (17, 10), ['.', '%', '%', 'G'], [(18, 3), (16, 8), (18, 10)], [False, True, True, False], 92, False, [True, False, False, False], 106, 'West', (16, 10))
Element 5: (3, (16, 10), ['.', '%', '%', 'G'], [(18, 2), (16, 7), (17, 10)], [False, True, True, False], 90, False, [True, False, False, False], 125, 'West', (15, 10))
Element 6: (3, (15, 10), ['%', '.', '%', 'G'], [(17, 2), (16, 6), (16, 10)], [True, False, True, False], 88, False, [False, True, False, False], 154, 'South', (15, 9))
Element 7: (3, (15, 9), ['%', '', 'G', '%'], [(16, 2), (17, 6), (15, 10)], [True, False, False, True], 86, False, [False, False, False, False], 183, 'South', (15, 8))
Element 8: (3, (15, 8), ['', '%', 'G', ''], [(15, 2), (18, 6), (15, 9)], [False, True, False, False], 84, False, [False, False, False, False], 192, 'East', (16, 8))
Element 9: (3, (16, 8), ['G', '', '%', '%'], [(15, 3), (18, 5), (15, 8)], [False, False, True, True], 82, False, [False, False, False, False], 211, 'South', (16, 7))
Element 10: (3, (16, 7), ['%', '', 'G', '%'], [(15, 4), (18, 6), (16, 8)], [True, False, False, True], 80, False, [False, False, False, False], 220, 'South', (16, 6))
Element 11: (3, (16, 6), ['.', '.', 'G', ''], [(16, 4), (18, 7), (16, 7)], [False, False, False, False], 78, False, [True, True, False, False], 229, 'South', (16, 5))
Element 12: (3, (16, 5), ['%', '', 'G', '%'], [(17, 4), (18, 8), (16, 6)], [True, False, False, True], 76, False, [False, False, False, False], 248, 'South', (16, 4))
Element 13: (3, (16, 4), ['', '%', '', 'G'], [(17, 4), (18, 9), (15, 6)], [False, True, False, False], 74, False, [False, False, False, False], 257, 'West', (15, 4))
Element 14: (3, (15, 4), ['.', '', '%', 'G'], [(16, 4), (18, 10), (14, 6)], [False, False, True, False], 72, False, [True, False, False, False], 266, 'West', (14, 4))
Element 15: (3, (14, 4), ['.', '%', '%', 'G'], [(15, 4), (17, 10), (13, 6)], [False, True, True, False], 70, False, [True, False, False, False], 285, 'West', (13, 4))
Element 16: (3, (13, 4), ['.', '.', 'G', ''], [(15, 4), (16, 10), (13, 5)], [False, False, False, False], 68, False, [True, True, False, False], 304, 'South', (13, 3))
Element 17: (3, (13, 3), ['%', '.', 'G', '%'], [(15, 3), (15, 10), (13, 4)], [True, False, False, True], 66, False, [False, True, False, False], 313, 'South', (13, 2))
Element 18: (3, (13, 2), ['.', '.', '', '%'], [(15, 2), (15, 9), (12, 4)], [False, False, False, True], 64, False, [True, True, False, False], 332, 'South', (13, 1))
Element 19: (3, (13, 1), ['.', '%', '', '%'], [(15, 1), (15, 10), (11, 4)], [False, True, False, True], 62, False, [True, False, False, False], 361, 'West', (12, 1))
Element 20: (3, (12, 1), ['F', '%', '.', ''], [(15, 2), (16, 10), (10, 4)], [False, True, False, False], 60, False, [False, False, True, False], 380, 'West', (11, 1))
Element 21: (3, (11, 1), ['.', '%', '.', ''], [(16, 2), (17, 10), (9, 4)], [False, True, False, False], 58, False, [True, False, True, False], 1389, 'North', (11, 2))
Element 22: (3, (11, 2), ['.', '', '%', '.'], [(17, 2), (18, 10), (8, 4)], [False, False, True, False], 56, False, [True, False, False, True], 1398, 'East', (12, 2))
Element 23: (3, (12, 2), ['', '', '%', ''], [(18, 2), (18, 9), (7, 4)], [False, False, True, False], 54, False, [False, False, False, False], 1417, 'West', (11, 2))
