Element 1: (0, (13, 1), ['.', '%', '.', '%'], [(1, 7), (12, 4), (15, 1)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (13, 2))
Element 2: (0, (13, 2), ['.', '', '.', '%'], [(1, 8), (13, 4), (16, 1)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (13, 3))
Element 3: (0, (13, 3), ['%', '', '', '%'], [(1, 9), (14, 4), (17, 1)], [True, False, False, True], 94, False, [False, False, False, False], 78, 'North', (13, 4))
Element 4: (0, (13, 4), ['', '', '.', ''], [(1, 10), (15, 4), (18, 1)], [False, False, False, False], 92, False, [False, False, True, False], 107, 'North', (13, 5))
Element 5: (0, (13, 5), ['%', '', '.', '%'], [(2, 10), (16, 4), (18, 2)], [True, False, False, True], 90, False, [False, False, True, False], 136, 'North', (13, 6))
Element 6: (0, (13, 6), ['%', '', '.', '.'], [(3, 10), (17, 4), (18, 3)], [True, False, False, False], 88, False, [False, False, True, True], 175, 'East', (14, 6))
Element 7: (0, (14, 6), ['', '%', '%', '.'], [(4, 10), (16, 4), (18, 2)], [False, True, True, False], 86, False, [False, False, False, True], 194, 'East', (15, 6))
Element 8: (0, (15, 6), ['', '%', '%', '.'], [(4, 9), (16, 5), (17, 2)], [False, True, True, False], 84, False, [False, False, False, True], 233, 'East', (16, 6))
Element 9: (0, (16, 6), ['', '', '.', '.'], [(4, 8), (16, 4), (16, 2)], [False, False, False, False], 82, False, [False, False, True, True], 262, 'East', (17, 6))
Element 10: (0, (17, 6), ['', '%', '%', '.'], [(5, 8), (15, 4), (15, 2)], [False, True, True, False], 80, False, [False, False, False, True], 291, 'East', (18, 6))
Element 11: (0, (18, 6), ['', '.', '.', '%'], [(6, 8), (15, 3), (16, 2)], [False, False, False, True], 78, False, [False, True, True, False], 320, 'North', (18, 7))
Element 12: (0, (18, 7), ['%', '', '.', '%'], [(7, 8), (15, 2), (17, 2)], [True, False, False, True], 76, False, [False, False, True, False], 339, 'North', (18, 8))
Element 13: (0, (18, 8), ['%', '', '.', '%'], [(8, 8), (16, 2), (18, 2)], [True, False, False, True], 74, False, [False, False, True, False], 358, 'North', (18, 9))
Element 14: (0, (18, 9), ['%', '', '.', '%'], [(9, 8), (17, 2), (18, 1)], [True, False, False, True], 72, False, [False, False, True, False], 377, 'North', (18, 10))
Element 15: (0, (18, 10), ['.', '', '%', '%'], [(10, 8), (18, 2), (17, 1)], [False, False, True, True], 70, False, [True, False, False, False], 396, 'West', (17, 10))
Element 16: (0, (17, 10), ['.', '%', '%', ''], [(11, 8), (18, 3), (17, 2)], [False, True, True, False], 68, False, [True, False, False, False], 415, 'West', (16, 10))
Element 17: (0, (16, 10), ['.', '%', '%', ''], [(12, 8), (18, 2), (17, 1)], [False, True, True, False], 66, False, [True, False, False, False], 434, 'West', (15, 10))
Element 18: (0, (15, 10), ['%', '.', '%', ''], [(13, 8), (18, 1), (16, 1)], [True, False, True, False], 64, False, [False, True, False, False], 453, 'South', (15, 9))
Element 19: (0, (15, 9), ['%', '.', '', '%'], [(14, 8), (17, 1), (16, 2)], [True, False, False, True], 62, False, [False, True, False, False], 472, 'South', (15, 8))
Element 20: (0, (15, 8), ['', '%', '', '.'], [(13, 8), (16, 1), (15, 2)], [False, True, False, False], 60, False, [False, False, False, True], 481, 'East', (16, 8))
Element 21: (0, (16, 8), ['', '.', '%', '%'], [(13, 9), (15, 1), (15, 3)], [False, False, True, True], 58, False, [False, True, False, False], 500, 'South', (16, 7))
Element 22: (0, (16, 7), ['%', '', '', '%'], [(13, 10), (16, 1), (15, 4)], [True, False, False, True], 56, False, [False, False, False, False], 519, 'North', (16, 8))
Element 23: (0, (16, 8), ['', '', '%', '%'], [(12, 10), (17, 1), (16, 4)], [False, False, True, True], 54, False, [False, False, False, False], 1518, 'West', (15, 8))
Element 24: (0, (15, 8), ['', '%', '', ''], [(11, 10), (18, 1), (17, 4)], [False, True, False, False], 52, False, [False, False, False, False], 2517, 'West', (14, 8))
Element 25: (0, (14, 8), ['', '%', '%', ''], [(10, 10), (18, 2), (16, 4)], [False, True, True, False], 50, False, [False, False, False, False], 2526, 'West', (13, 8))
Element 26: (0, (13, 8), ['', '.', '', ''], [(9, 10), (17, 2), (16, 5)], [False, False, False, False], 48, False, [False, True, False, False], 2535, 'South', (13, 7))
Element 27: (0, (13, 7), ['%', '', '', '%'], [(8, 10), (17, 1), (16, 6)], [True, False, False, True], 46, False, [False, False, False, False], 2554, 'North', (13, 8))
Element 28: (0, (13, 8), ['', '', '', ''], [(7, 10), (17, 2), (17, 6)], [False, False, False, False], 44, False, [False, False, False, False], 2563, 'North', (13, 9))
Element 29: (0, (13, 9), ['%', '', '', '%'], [(6, 10), (16, 2), (18, 6)], [True, False, False, True], 42, False, [False, False, False, False], 2572, 'North', (13, 10))
Element 30: (0, (13, 10), ['', '', '%', '%'], [(6, 9), (16, 1), (18, 5)], [False, False, True, True], 40, False, [False, False, False, False], 2591, 'West', (12, 10))
Element 31: (0, (12, 10), ['', '%', '%', ''], [(6, 10), (16, 2), (18, 6)], [False, True, True, False], 38, False, [False, False, False, False], 2590, 'West', (11, 10))
Element 32: (0, (11, 10), ['', '%', '%', ''], [(7, 10), (15, 2), (18, 7)], [False, True, True, False], 36, False, [False, False, False, False], 2589, 'West', (10, 10))
Element 33: (0, (10, 10), ['', '%', '%', ''], [(8, 10), (15, 1), (18, 8)], [False, True, True, False], 34, False, [False, False, False, False], 2588, 'West', (9, 10))
Element 34: (0, (9, 10), ['', '%', '%', ''], [(7, 10), (15, 2), (18, 9)], [False, True, True, False], 32, False, [False, False, False, False], 2587, 'West', (8, 10))
Element 35: (0, (8, 10), ['', '%', '%', ''], [(8, 10), (15, 3), (18, 10)], [False, True, True, False], 30, False, [False, False, False, False], 2586, 'West', (7, 10))
Element 36: (0, (7, 10), ['', '%', '%', ''], [(9, 10), (15, 4), (17, 10)], [False, True, True, False], 28, False, [False, False, False, False], 2585, 'West', (6, 10))
