Element 1: (2, (16, 8), ['.', '.', '%', '%'], [(11, 10), (5, 4), (17, 4)], [False, False, True, True], 98, False, [True, True, False, False], 1009, 'South', (16, 7))
Element 2: (2, (16, 7), ['%', '.', '', '%'], [(12, 10), (6, 4), (16, 4)], [True, False, False, True], 96, False, [False, True, False, False], 2038, 'South', (16, 6))
Element 3: (2, (16, 6), ['.', 'G', '', '.'], [(13, 10), (7, 4), (16, 5)], [False, False, False, False], 94, False, [True, False, False, True], 2077, 'East', (17, 6))
Element 4: (2, (17, 6), ['G', '%', '%', '.'], [(13, 9), (7, 5), (16, 6)], [False, True, True, False], 92, False, [False, False, False, True], 3096, 'East', (18, 6))
Element 5: (2, (18, 6), ['', '.', '.', '%'], [(13, 8), (6, 5), (15, 6)], [False, False, False, True], 90, False, [False, True, True, False], 3135, 'North', (18, 7))
Element 6: (2, (18, 7), ['%', '', '.', '%'], [(14, 8), (6, 6), (14, 6)], [True, False, False, True], 88, False, [False, False, True, False], 3174, 'North', (18, 8))
Element 7: (2, (18, 8), ['%', '', '.', '%'], [(15, 8), (6, 7), (13, 6)], [True, False, False, True], 86, False, [False, False, True, False], 3213, 'North', (18, 9))
Element 8: (2, (18, 9), ['%', '', '.', '%'], [(15, 9), (6, 8), (13, 7)], [True, False, False, True], 84, False, [False, False, True, False], 3252, 'North', (18, 10))
Element 9: (2, (18, 10), ['.', '', '%', '%'], [(15, 10), (7, 8), (13, 8)], [False, False, True, True], 82, False, [True, False, False, False], 3281, 'West', (17, 10))
Element 10: (2, (17, 10), ['G', '%', '%', ''], [(16, 10), (8, 8), (12, 8)], [False, True, True, False], 80, False, [False, False, False, False], 3320, 'East', (18, 10))
Element 11: (2, (18, 10), ['G', '', '%', '%'], [(17, 10), (9, 8), (11, 8)], [False, False, True, True], 78, False, [False, False, False, False], 3339, 'South', (18, 9))
Element 12: (2, (18, 9), ['%', '', 'G', '%'], [(18, 10), (9, 7), (10, 8)], [True, False, False, True], 76, False, [False, False, False, False], 3348, 'South', (18, 8))
Element 13: (2, (18, 8), ['%', '', 'G', '%'], [(18, 9), (9, 6), (10, 7)], [True, False, False, True], 74, False, [False, False, False, False], 3347, 'South', (18, 7))
Element 14: (2, (18, 7), ['%', '', 'G', '%'], [(18, 8), (8, 6), (10, 6)], [True, False, False, True], 72, False, [False, False, False, False], 3356, 'South', (18, 6))
Element 15: (2, (18, 6), ['', '.', 'G', '%'], [(18, 7), (9, 6), (11, 6)], [False, False, False, True], 70, False, [False, True, False, False], 3365, 'South', (18, 5))
Element 16: (2, (18, 5), ['%', '%', 'G', '%'], [(18, 6), (9, 7), (10, 6)], [True, True, False, True], 68, False, [False, False, False, False], 3374, 'Stop', (18, 5))
Element 17: (2, (18, 5), ['%', '%', '', '%'], [(17, 6), (9, 8), (9, 6)], [True, True, False, True], 66, False, [False, False, False, False], 3373, 'North', (18, 6))
Element 18: (2, (18, 6), ['', '', '', '%'], [(16, 6), (8, 8), (9, 7)], [False, False, False, True], 64, False, [False, False, False, False], 3372, 'West', (17, 6))
Element 19: (2, (17, 6), ['', '%', '%', ''], [(16, 7), (7, 8), (9, 8)], [False, True, True, False], 62, False, [False, False, False, False], 3371, 'West', (16, 6))
Element 20: (2, (16, 6), ['', '', '', ''], [(16, 8), (6, 8), (8, 8)], [False, False, False, False], 60, False, [False, False, False, False], 3370, 'Stop', (16, 6))
Element 21: (2, (16, 6), ['', '', 'G', ''], [(16, 7), (6, 9), (7, 8)], [False, False, False, False], 58, False, [False, False, False, False], 3379, 'West', (15, 6))
Element 22: (2, (15, 6), ['', '%', '%', 'G'], [(16, 6), (6, 10), (6, 8)], [False, True, True, False], 56, False, [False, False, False, False], 3388, 'West', (14, 6))
Element 23: (2, (14, 6), ['', '%', '%', ''], [(16, 5), (7, 10), (5, 8)], [False, True, True, False], 54, False, [False, False, False, False], 3407, 'West', (13, 6))
Element 24: (2, (13, 6), ['%', '.', '', ''], [(16, 4), (8, 10), (4, 8)], [True, False, False, False], 52, False, [False, True, False, False], 3426, 'South', (13, 5))
Element 25: (2, (13, 5), ['%', '.', '', '%'], [(15, 4), (9, 10), (4, 9)], [True, False, False, True], 50, False, [False, True, False, False], 3465, 'South', (13, 4))
