Element 1: (0, (7, 1), ['.', '%', '.', '.'], [(1, 2), (4, 4), (4, 8)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (8, 1))
Element 2: (0, (8, 1), ['', '%', '.', '.'], [(2, 2), (5, 4), (5, 8)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (9, 1))
Element 3: (0, (9, 1), ['', '%', '.', '.'], [(3, 2), (6, 4), (6, 8)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (10, 1))
Element 4: (0, (10, 1), ['', '%', '.', 'F'], [(4, 2), (7, 4), (7, 8)], [False, True, False, False], 92, False, [False, False, True, False], 117, 'East', (11, 1))
Element 5: (0, (11, 1), ['', '%', '.', '.'], [(4, 3), (7, 5), (8, 8)], [False, True, False, False], 90, False, [False, False, True, True], 2136, 'East', (12, 1))
Element 6: (0, (12, 1), ['', '%', '.', '.'], [(4, 4), (6, 5), (9, 8)], [False, True, False, False], 88, False, [False, False, True, True], 2165, 'East', (13, 1))
Element 7: (0, (13, 1), ['', '%', '.', '%'], [(3, 4), (6, 6), (10, 8)], [False, True, False, True], 86, False, [False, False, True, False], 2204, 'North', (13, 2))
Element 8: (0, (13, 2), ['.', '', '.', '%'], [(3, 5), (6, 7), (11, 8)], [False, False, False, True], 84, False, [True, False, True, False], 2243, 'North', (13, 3))
Element 9: (0, (13, 3), ['%', '', '.', '%'], [(3, 6), (6, 8), (12, 8)], [True, False, False, True], 82, False, [False, False, True, False], 2272, 'North', (13, 4))
Element 10: (0, (13, 4), ['.', '', '.', '.'], [(4, 6), (6, 9), (13, 8)], [False, False, False, False], 80, False, [True, False, True, True], 2311, 'East', (14, 4))
Element 11: (0, (14, 4), ['', '%', '%', '.'], [(5, 6), (6, 10), (14, 8)], [False, True, True, False], 78, False, [False, False, False, True], 2350, 'East', (15, 4))
Element 12: (0, (15, 4), ['', '.', '%', '.'], [(6, 6), (7, 10), (15, 8)], [False, False, True, False], 76, False, [False, True, False, True], 2379, 'East', (16, 4))
Element 13: (0, (16, 4), ['', '%', '.', '.'], [(6, 7), (8, 10), (16, 8)], [False, True, False, False], 74, False, [False, False, True, True], 2408, 'East', (17, 4))
Element 14: (0, (17, 4), ['', '%', '%', '%'], [(6, 8), (9, 10), (16, 7)], [False, True, True, True], 72, False, [False, False, False, False], 2437, 'West', (16, 4))
Element 15: (0, (16, 4), ['', '%', '.', ''], [(7, 8), (10, 10), (16, 6)], [False, True, False, False], 70, False, [False, False, True, False], 2456, 'North', (16, 5))
Element 16: (0, (16, 5), ['%', '', '', '%'], [(8, 8), (11, 10), (17, 6)], [True, False, False, True], 68, False, [False, False, False, False], 3475, 'North', (16, 6))
Element 17: #1#
