Element 1: (0, (11, 4), ['.', '%', '%', '.'], [(3, 6), (9, 8), (10, 8)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (12, 4))
Element 2: (0, (12, 4), ['', '%', '%', '.'], [(4, 6), (8, 8), (11, 8)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (13, 4))
Element 3: (0, (13, 4), ['', '.', '.', '.'], [(5, 6), (7, 8), (12, 8)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (14, 4))
Element 4: (0, (14, 4), ['', '%', '%', '.'], [(6, 6), (6, 8), (13, 8)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (15, 4))
Element 5: (0, (15, 4), ['', '.', '%', '.'], [(6, 7), (6, 9), (14, 8)], [False, False, True, False], 90, False, [False, True, False, True], 156, 'East', (16, 4))
Element 6: (0, (16, 4), ['', '%', '.', '.'], [(6, 8), (6, 10), (15, 8)], [False, True, False, False], 88, False, [False, False, True, True], 185, 'East', (17, 4))
Element 7: (0, (17, 4), ['', '%', '%', '%'], [(5, 8), (7, 10), (16, 8)], [False, True, True, True], 86, False, [False, False, False, False], 224, 'West', (16, 4))
Element 8: (0, (16, 4), ['', '%', '.', ''], [(4, 8), (8, 10), (16, 7)], [False, True, False, False], 84, False, [False, False, True, False], 253, 'North', (16, 5))
Element 9: (0, (16, 5), ['%', '', 'G', '%'], [(4, 9), (9, 10), (16, 6)], [True, False, False, True], 82, False, [False, False, False, False], 292, 'South', (16, 4))
Element 10: (0, (16, 4), ['', '%', '', ''], [(4, 10), (10, 10), (17, 6)], [False, True, False, False], 80, False, [False, False, False, False], 321, 'West', (15, 4))
Element 11: (0, (15, 4), ['', '.', '%', ''], [(3, 10), (11, 10), (18, 6)], [False, False, True, False], 78, False, [False, True, False, False], 1340, 'South', (15, 3))
Element 12: (0, (15, 3), ['%', '.', '', '%'], [(2, 10), (12, 10), (18, 7)], [True, False, False, True], 76, False, [False, True, False, False], 2369, 'South', (15, 2))
Element 13: (0, (15, 2), ['%', '.', '', '.'], [(1, 10), (13, 10), (18, 8)], [True, False, False, False], 74, False, [False, True, False, True], 2408, 'East', (16, 2))
Element 14: (0, (16, 2), ['', '.', '%', '.'], [(1, 9), (13, 9), (18, 9)], [False, False, True, False], 72, False, [False, True, False, True], 2447, 'East', (17, 2))
Element 15: (0, (17, 2), ['', '.', '%', ''], [(1, 8), (13, 8), (18, 10)], [False, False, True, False], 70, False, [False, True, False, False], 2476, 'South', (17, 1))
Element 16: (0, (17, 1), ['.', '%', '', '.'], [(1, 7), (13, 7), (17, 10)], [False, True, False, False], 68, False, [True, False, False, True], 2515, 'East', (18, 1))
Element 17: (0, (18, 1), ['', '%', '', '%'], [(1, 6), (13, 6), (16, 10)], [False, True, False, True], 66, False, [False, False, False, False], 2554, 'North', (18, 2))
Element 18: (0, (18, 2), ['', '', '.', '%'], [(2, 6), (14, 6), (15, 10)], [False, False, False, True], 64, False, [False, False, True, False], 2583, 'North', (18, 3))
Element 19: (0, (18, 3), ['%', '', '%', '%'], [(1, 6), (15, 6), (15, 9)], [True, False, True, True], 62, False, [False, False, False, False], 2612, 'South', (18, 2))
Element 20: (0, (18, 2), ['', '', '', '%'], [(1, 5), (16, 6), (15, 10)], [False, False, False, True], 60, False, [False, False, False, False], 2621, 'South', (18, 1))
Element 21: (0, (18, 1), ['', '%', '', '%'], [(1, 4), (17, 6), (16, 10)], [False, True, False, True], 58, False, [False, False, False, False], 2630, 'West', (17, 1))
Element 22: (0, (17, 1), ['.', '%', '', ''], [(1, 3), (18, 6), (17, 10)], [False, True, False, False], 56, False, [True, False, False, False], 2639, 'West', (16, 1))
Element 23: (0, (16, 1), ['.', '%', '', ''], [(1, 2), (18, 5), (18, 10)], [False, True, False, False], 54, False, [True, False, False, False], 2668, 'West', (15, 1))
Element 24: (0, (15, 1), ['%', '%', '', ''], [(2, 2), (18, 6), (18, 9)], [True, True, False, False], 52, False, [False, False, False, False], 2687, 'East', (16, 1))
Element 25: (0, (16, 1), ['', '%', '', ''], [(3, 2), (18, 7), (18, 8)], [False, True, False, False], 50, False, [False, False, False, False], 2696, 'East', (17, 1))
Element 26: (0, (17, 1), ['', '%', '', ''], [(4, 2), (18, 6), (18, 7)], [False, True, False, False], 48, False, [False, False, False, False], 2705, 'North', (17, 2))
Element 27: (0, (17, 2), ['', '', '%', ''], [(4, 3), (17, 6), (18, 6)], [False, False, True, False], 46, False, [False, False, False, False], 2714, 'East', (18, 2))
Element 28: (0, (18, 2), ['', '', '', '%'], [(4, 4), (16, 6), (18, 5)], [False, False, False, True], 44, False, [False, False, False, False], 2723, 'West', (17, 2))
Element 29: (0, (17, 2), ['', '', '%', ''], [(5, 4), (16, 7), (18, 6)], [False, False, True, False], 42, False, [False, False, False, False], 2732, 'West', (16, 2))
Element 30: (0, (16, 2), ['', '', '%', ''], [(6, 4), (16, 8), (17, 6)], [False, False, True, False], 40, False, [False, False, False, False], 2741, 'South', (16, 1))
Element 31: (0, (16, 1), ['', '%', '', ''], [(7, 4), (15, 8), (16, 6)], [False, True, False, False], 38, False, [False, False, False, False], 2750, 'North', (16, 2))
Element 32: (0, (16, 2), ['', '', '%', ''], [(7, 5), (15, 9), (15, 6)], [False, False, True, False], 36, False, [False, False, False, False], 3749, 'West', (15, 2))
Element 33: (0, (15, 2), ['%', '', '', ''], [(6, 5), (15, 10), (14, 6)], [True, False, False, False], 34, False, [False, False, False, False], 3758, 'South', (15, 1))
Element 34: (0, (15, 1), ['%', '%', '', ''], [(7, 5), (16, 10), (13, 6)], [True, True, False, False], 32, False, [False, False, False, False], 3757, 'North', (15, 2))
Element 35: (0, (15, 2), ['%', '', '', ''], [(7, 4), (17, 10), (13, 5)], [True, False, False, False], 30, False, [False, False, False, False], 3766, 'North', (15, 3))
Element 36: (0, (15, 3), ['%', '', '', '%'], [(8, 4), (18, 10), (13, 4)], [True, False, False, True], 28, False, [False, False, False, False], 3765, 'North', (15, 4))
Element 37: (0, (15, 4), ['', '', '%', ''], [(9, 4), (18, 9), (13, 3)], [False, False, True, False], 26, False, [False, False, False, False], 3784, 'West', (14, 4))
Element 38: (0, (14, 4), ['', '%', '%', ''], [(10, 4), (18, 8), (13, 2)], [False, True, True, False], 24, False, [False, False, False, False], 3803, 'West', (13, 4))
Element 39: (0, (13, 4), ['', '', '', ''], [(11, 4), (18, 9), (13, 1)], [False, False, False, False], 22, False, [False, False, False, False], 3812, 'North', (13, 5))
Element 40: (0, (13, 5), ['%', '', '', '%'], [(12, 4), (18, 10), (12, 1)], [True, False, False, True], 20, False, [False, False, False, False], 3821, 'North', (13, 6))
Element 41: #1#
