Element 1: (3, (16, 8), ['.', '.', '%', '%'], [(11, 8), (3, 6), (14, 8)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 7))
Element 2: (3, (16, 7), ['%', '.', '', '%'], [(10, 8), (4, 6), (15, 8)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 6))
Element 3: (3, (16, 6), ['.', '.', '', '.'], [(9, 8), (5, 6), (15, 9)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (17, 6))
Element 4: (3, (17, 6), ['', '%', '%', '.'], [(8, 8), (6, 6), (15, 10)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (18, 6))
Element 5: (3, (18, 6), ['', '.', '.', '%'], [(7, 8), (6, 7), (16, 10)], [False, False, False, True], 90, False, [False, True, True, False], 185, 'North', (18, 7))
Element 6: (3, (18, 7), ['%', '', '.', '%'], [(6, 8), (6, 6), (17, 10)], [True, False, False, True], 88, False, [False, False, True, False], 214, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(6, 9), (6, 5), (18, 10)], [True, False, False, True], 86, False, [False, False, True, False], 253, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '', '%'], [(6, 10), (7, 5), (17, 10)], [True, False, False, True], 84, False, [False, False, False, False], 1272, 'North', (18, 10))
Element 9: (3, (18, 10), ['', '', '%', '%'], [(7, 10), (7, 4), (16, 10)], [False, False, True, True], 82, False, [False, False, False, False], 1291, 'West', (17, 10))
Element 10: (3, (17, 10), ['', '%', '%', ''], [(8, 10), (6, 4), (15, 10)], [False, True, True, False], 80, False, [False, False, False, False], 1310, 'West', (16, 10))
Element 11: (3, (16, 10), ['', '%', '%', ''], [(9, 10), (6, 3), (15, 9)], [False, True, True, False], 78, False, [False, False, False, False], 1329, 'West', (15, 10))
Element 12: (3, (15, 10), ['%', '', '%', ''], [(10, 10), (6, 2), (15, 8)], [True, False, True, False], 76, False, [False, False, False, False], 1348, 'South', (15, 9))
Element 13: (3, (15, 9), ['%', '', '', '%'], [(11, 10), (7, 2), (16, 8)], [True, False, False, True], 74, False, [False, False, False, False], 2357, 'South', (15, 8))
Element 14: (3, (15, 8), ['', '%', '', ''], [(12, 10), (8, 2), (16, 7)], [False, True, False, False], 72, False, [False, False, False, False], 3366, 'West', (14, 8))
Element 15: (3, (14, 8), ['', '%', '%', ''], [(13, 10), (9, 2), (16, 6)], [False, True, True, False], 70, False, [False, False, False, False], 3385, 'West', (13, 8))
Element 16: (3, (13, 8), ['', '.', 'G', ''], [(13, 9), (10, 2), (16, 5)], [False, False, False, False], 68, False, [False, True, False, False], 3414, 'South', (13, 7))
Element 17: (3, (13, 7), ['%', '.', 'G', '%'], [(13, 8), (11, 2), (16, 4)], [True, False, False, True], 66, False, [False, True, False, False], 3443, 'South', (13, 6))
Element 18: #1#
