Element 1: (3, (6, 10), ['%', '.', '%', '.'], [(16, 6), (1, 5), (6, 7)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (7, 10))
Element 2: (3, (7, 10), ['', '%', '%', '.'], [(17, 6), (1, 6), (6, 8)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (8, 10))
Element 3: (3, (8, 10), ['', '%', '%', '.'], [(18, 6), (2, 6), (7, 8)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (9, 10))
Element 4: (3, (9, 10), ['', '%', '%', '.'], [(18, 7), (3, 6), (8, 8)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (10, 10))
Element 5: (3, (10, 10), ['', '%', '%', 'F'], [(18, 8), (4, 6), (9, 8)], [False, True, True, False], 90, False, [False, False, False, False], 185, 'East', (11, 10))
Element 6: (3, (11, 10), ['', '%', '%', 'F'], [(18, 9), (5, 6), (10, 8)], [False, True, True, False], 88, False, [False, False, False, False], 1214, 'East', (12, 10))
Element 7: (3, (12, 10), ['', '%', '%', '.'], [(18, 10), (6, 6), (11, 8)], [False, True, True, False], 86, False, [False, False, False, True], 2233, 'East', (13, 10))
Element 8: (3, (13, 10), ['', '.', '%', '%'], [(17, 10), (6, 5), (12, 8)], [False, False, True, True], 84, False, [False, True, False, False], 2272, 'South', (13, 9))
Element 9: (3, (13, 9), ['%', 'G', '', '%'], [(16, 10), (7, 5), (13, 8)], [True, False, False, True], 82, False, [False, False, False, False], 3301, 'North', (13, 10))
Element 10: (3, (13, 10), ['', '', '%', '%'], [(15, 10), (7, 4), (14, 8)], [False, False, True, True], 80, False, [False, False, False, False], 3330, 'West', (12, 10))
Element 11: (3, (12, 10), ['', '%', '%', ''], [(15, 9), (6, 4), (15, 8)], [False, True, True, False], 78, False, [False, False, False, False], 3359, 'West', (11, 10))
Element 12: (3, (11, 10), ['', '%', '%', ''], [(15, 10), (6, 3), (16, 8)], [False, True, True, False], 76, False, [False, False, False, False], 3378, 'West', (10, 10))
Element 13: (3, (10, 10), ['', '%', '%', ''], [(16, 10), (6, 2), (16, 7)], [False, True, True, False], 74, False, [False, False, False, False], 3397, 'West', (9, 10))
Element 14: (3, (9, 10), ['', '%', '%', ''], [(17, 10), (7, 2), (16, 6)], [False, True, True, False], 72, False, [False, False, False, False], 3406, 'West', (8, 10))
Element 15: (3, (8, 10), ['', '%', '%', ''], [(18, 10), (8, 2), (15, 6)], [False, True, True, False], 70, False, [False, False, False, False], 3425, 'West', (7, 10))
Element 16: (3, (7, 10), ['', '%', '%', ''], [(18, 9), (9, 2), (14, 6)], [False, True, True, False], 68, False, [False, False, False, False], 3444, 'West', (6, 10))
Element 17: (3, (6, 10), ['%', '.', '%', ''], [(18, 8), (10, 2), (13, 6)], [True, False, True, False], 66, False, [False, True, False, False], 3463, 'South', (6, 9))
Element 18: (3, (6, 9), ['%', '', '', '%'], [(18, 7), (11, 2), (13, 7)], [True, False, False, True], 64, False, [False, False, False, False], 3492, 'South', (6, 8))
Element 19: #1#
