Element 1: (2, (15, 9), ['%', '.', '.', '%'], [(9, 8), (15, 4), (18, 5)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (15, 10))
Element 2: (2, (15, 10), ['%', '', '%', '.'], [(10, 8), (16, 4), (18, 6)], [True, False, True, False], 96, False, [False, False, False, True], 58, 'East', (16, 10))
Element 3: (2, (16, 10), ['', '%', '%', '.'], [(11, 8), (17, 4), (18, 7)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (17, 10))
Element 4: (2, (17, 10), ['', '%', '%', '.'], [(12, 8), (16, 4), (18, 8)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (18, 10))
Element 5: (2, (18, 10), ['', 'G', '%', '%'], [(13, 8), (16, 5), (18, 9)], [False, False, True, True], 90, False, [False, False, False, False], 165, 'West', (17, 10))
Element 6: (2, (17, 10), ['', '%', '%', 'G'], [(14, 8), (16, 6), (18, 10)], [False, True, True, False], 88, False, [False, False, False, False], 184, 'West', (16, 10))
Element 7: (2, (16, 10), ['', '%', '%', 'G'], [(15, 8), (17, 6), (17, 10)], [False, True, True, False], 86, False, [False, False, False, False], 203, 'West', (15, 10))
Element 8: (2, (15, 10), ['%', '', '%', 'G'], [(16, 8), (18, 6), (16, 10)], [True, False, True, False], 84, False, [False, False, False, False], 212, 'South', (15, 9))
Element 9: (2, (15, 9), ['%', '', 'G', '%'], [(16, 7), (18, 7), (15, 10)], [True, False, False, True], 82, False, [False, False, False, False], 221, 'South', (15, 8))
Element 10: (2, (15, 8), ['', '%', 'G', ''], [(16, 6), (18, 8), (15, 9)], [False, True, False, False], 80, False, [False, False, False, False], 220, 'East', (16, 8))
Element 11: (2, (16, 8), ['G', '', '%', '%'], [(15, 6), (18, 9), (15, 8)], [False, False, True, True], 78, False, [False, False, False, False], 229, 'South', (16, 7))
Element 12: (2, (16, 7), ['%', '', 'G', '%'], [(14, 6), (18, 10), (16, 8)], [True, False, False, True], 76, False, [False, False, False, False], 238, 'South', (16, 6))
Element 13: (2, (16, 6), ['', '', 'G', ''], [(13, 6), (17, 10), (16, 7)], [False, False, False, False], 74, False, [False, False, False, False], 247, 'East', (17, 6))
Element 14: (2, (17, 6), ['G', '%', '%', ''], [(13, 7), (16, 10), (16, 6)], [False, True, True, False], 72, False, [False, False, False, False], 256, 'East', (18, 6))
Element 15: (2, (18, 6), ['G', '', '', '%'], [(13, 6), (15, 10), (17, 6)], [False, False, False, True], 70, False, [False, False, False, False], 255, 'North', (18, 7))
Element 16: (2, (18, 7), ['%', '', '', '%'], [(13, 5), (15, 9), (16, 6)], [True, False, False, True], 68, False, [False, False, False, False], 264, 'North', (18, 8))
Element 17: (2, (18, 8), ['%', '', '', '%'], [(13, 4), (15, 8), (16, 5)], [True, False, False, True], 66, False, [False, False, False, False], 273, 'North', (18, 9))
Element 18: (2, (18, 9), ['%', '', '', '%'], [(14, 4), (16, 8), (16, 4)], [True, False, False, True], 64, False, [False, False, False, False], 282, 'South', (18, 8))
