Element 1: (2, (15, 4), ['.', '.', '%', '.'], [(1, 9), (13, 10), (15, 8)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (16, 4))
Element 2: (2, (16, 4), ['', '%', '.', '.'], [(1, 10), (12, 10), (16, 8)], [False, True, False, False], 96, False, [False, False, True, True], 1048, 'East', (17, 4))
Element 3: (2, (17, 4), ['', '%', '%', '%'], [(2, 10), (11, 10), (16, 7)], [False, True, True, True], 94, False, [False, False, False, False], 2077, 'West', (16, 4))
Element 4: (2, (16, 4), ['', '%', '.', ''], [(3, 10), (10, 10), (16, 6)], [False, True, False, False], 92, False, [False, False, True, False], 2106, 'North', (16, 5))
Element 5: (2, (16, 5), ['%', '', '', '%'], [(4, 10), (9, 10), (17, 6)], [True, False, False, True], 90, False, [False, False, False, False], 2145, 'North', (16, 6))
Element 6: (2, (16, 6), ['.', '', '', ''], [(4, 9), (8, 10), (18, 6)], [False, False, False, False], 88, False, [True, False, False, False], 2174, 'West', (15, 6))
Element 7: (2, (15, 6), ['.', '%', '%', ''], [(4, 8), (7, 10), (18, 7)], [False, True, True, False], 86, False, [True, False, False, False], 2213, 'West', (14, 6))
Element 8: (2, (14, 6), ['.', '%', '%', ''], [(5, 8), (6, 10), (18, 8)], [False, True, True, False], 84, False, [True, False, False, False], 2252, 'West', (13, 6))
Element 9: (2, (13, 6), ['%', '.', '.', ''], [(6, 8), (6, 9), (18, 9)], [True, False, False, False], 82, False, [False, True, True, False], 2291, 'North', (13, 7))
Element 10: (2, (13, 7), ['%', '', '.', '%'], [(7, 8), (6, 8), (18, 10)], [True, False, False, True], 80, False, [False, False, True, False], 2320, 'North', (13, 8))
Element 11: (2, (13, 8), ['.', '', '', '.'], [(8, 8), (6, 7), (17, 10)], [False, False, False, False], 78, False, [True, False, False, True], 2359, 'East', (14, 8))
Element 12: (2, (14, 8), ['', '%', '%', ''], [(9, 8), (6, 6), (16, 10)], [False, True, True, False], 76, False, [False, False, False, False], 2398, 'East', (15, 8))
Element 13: (2, (15, 8), ['', '%', '.', ''], [(10, 8), (6, 5), (15, 10)], [False, True, False, False], 74, False, [False, False, True, False], 2427, 'North', (15, 9))
Element 14: (2, (15, 9), ['%', '', '', '%'], [(11, 8), (7, 5), (16, 10)], [True, False, False, True], 72, False, [False, False, False, False], 3446, 'North', (15, 10))
Element 15: (2, (15, 10), ['%', '', '%', ''], [(12, 8), (7, 4), (17, 10)], [True, False, True, False], 70, False, [False, False, False, False], 3465, 'East', (16, 10))
Element 16: (2, (16, 10), ['', '%', '%', ''], [(13, 8), (6, 4), (18, 10)], [False, True, True, False], 68, False, [False, False, False, False], 3474, 'East', (17, 10))
Element 17: (2, (17, 10), ['', '%', '%', ''], [(14, 8), (6, 3), (18, 9)], [False, True, True, False], 66, False, [False, False, False, False], 3483, 'East', (18, 10))
Element 18: (2, (18, 10), ['', '', '%', '%'], [(15, 8), (6, 2), (18, 8)], [False, False, True, True], 64, False, [False, False, False, False], 3492, 'South', (18, 9))
Element 19: (2, (18, 9), ['%', '', '', '%'], [(16, 8), (7, 2), (18, 7)], [True, False, False, True], 62, False, [False, False, False, False], 3501, 'South', (18, 8))
Element 20: (2, (18, 8), ['%', '', '', '%'], [(16, 7), (8, 2), (18, 6)], [True, False, False, True], 60, False, [False, False, False, False], 3510, 'South', (18, 7))
Element 21: (2, (18, 7), ['%', '', '', '%'], [(16, 6), (9, 2), (18, 5)], [True, False, False, True], 58, False, [False, False, False, False], 3529, 'South', (18, 6))
Element 22: (2, (18, 6), ['G', 'G', '', '%'], [(17, 6), (10, 2), (18, 5)], [False, False, False, True], 56, False, [False, False, False, False], 3538, 'North', (18, 7))
Element 23: (2, (18, 7), ['%', 'G', '', '%'], [(16, 6), (11, 2), (18, 6)], [True, False, False, True], 54, False, [False, False, False, False], 3547, 'North', (18, 8))
Element 24: #1#
