Element 1: (3, (9, 1), ['.', '%', '.', '.'], [(4, 2), (3, 6), (5, 4)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (10, 1))
Element 2: (3, (10, 1), ['', '%', '.', 'F'], [(4, 3), (4, 6), (6, 4)], [False, True, False, False], 96, False, [False, False, True, False], 68, 'East', (11, 1))
Element 3: (3, (11, 1), ['', '%', '.', '.'], [(4, 4), (5, 6), (7, 4)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (12, 1))
Element 4: (3, (12, 1), ['', '%', '.', '.'], [(3, 4), (6, 6), (7, 5)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (13, 1))
Element 5: (3, (13, 1), ['', '%', '.', '%'], [(3, 5), (6, 7), (6, 5)], [False, True, False, True], 90, False, [False, False, True, False], 2145, 'North', (13, 2))
Element 6: (3, (13, 2), ['.', '', '.', '%'], [(3, 6), (6, 8), (6, 6)], [False, False, False, True], 88, False, [True, False, True, False], 2164, 'North', (13, 3))
Element 7: (3, (13, 3), ['%', '', '.', '%'], [(3, 7), (7, 8), (6, 7)], [True, False, False, True], 86, False, [False, False, True, False], 2193, 'North', (13, 4))
Element 8: (3, (13, 4), ['.', '', '.', '.'], [(3, 8), (8, 8), (6, 8)], [False, False, False, False], 84, False, [True, False, True, True], 2222, 'East', (14, 4))
Element 9: (3, (14, 4), ['', '%', '%', '.'], [(4, 8), (9, 8), (6, 9)], [False, True, True, False], 82, False, [False, False, False, True], 2261, 'East', (15, 4))
Element 10: (3, (15, 4), ['', '.', '%', '.'], [(5, 8), (10, 8), (6, 10)], [False, False, True, False], 80, False, [False, True, False, True], 2300, 'East', (16, 4))
Element 11: (3, (16, 4), ['', '%', '.', '.'], [(6, 8), (11, 8), (7, 10)], [False, True, False, False], 78, False, [False, False, True, True], 2329, 'East', (17, 4))
Element 12: (3, (17, 4), ['', '%', '%', '%'], [(7, 8), (12, 8), (8, 10)], [False, True, True, True], 76, False, [False, False, False, False], 2358, 'West', (16, 4))
Element 13: (3, (16, 4), ['', '%', '.', ''], [(8, 8), (13, 8), (9, 10)], [False, True, False, False], 74, False, [False, False, True, False], 2377, 'North', (16, 5))
Element 14: (3, (16, 5), ['%', '', '.', '%'], [(9, 8), (14, 8), (10, 10)], [True, False, False, True], 72, False, [False, False, True, False], 2406, 'North', (16, 6))
Element 15: (3, (16, 6), ['.', '', '.', '.'], [(10, 8), (15, 8), (11, 10)], [False, False, False, False], 70, False, [True, False, True, True], 3425, 'East', (17, 6))
Element 16: #1#
