Element 1: (2, (6, 6), ['.', '.', '.', '%'], [(18, 2), (6, 4), (15, 9)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (6, 7))
Element 2: (2, (6, 7), ['%', '', '.', '%'], [(18, 1), (7, 4), (15, 10)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (6, 8))
Element 3: (2, (6, 8), ['.', '', '.', '.'], [(17, 1), (7, 5), (16, 10)], [False, False, False, False], 94, False, [True, False, True, True], 1077, 'East', (7, 8))
Element 4: (2, (7, 8), ['', '%', '%', '.'], [(17, 2), (6, 5), (17, 10)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (8, 8))
Element 5: (2, (8, 8), ['', '%', '%', '.'], [(16, 2), (6, 6), (18, 10)], [False, True, True, False], 90, False, [False, False, False, True], 1145, 'East', (9, 8))
Element 6: (2, (9, 8), ['', '', '%', '.'], [(16, 1), (5, 6), (18, 9)], [False, False, True, False], 88, False, [False, False, False, True], 1184, 'East', (10, 8))
Element 7: (2, (10, 8), ['', '', '%', '.'], [(15, 1), (4, 6), (18, 8)], [False, False, True, False], 86, False, [False, False, False, True], 1223, 'East', (11, 8))
Element 8: (2, (11, 8), ['', '%', '%', '.'], [(15, 2), (3, 6), (18, 7)], [False, True, True, False], 84, False, [False, False, False, True], 1262, 'East', (12, 8))
Element 9: (2, (12, 8), ['', '%', '%', '.'], [(15, 3), (3, 7), (18, 6)], [False, True, True, False], 82, False, [False, False, False, True], 1301, 'East', (13, 8))
Element 10: (2, (13, 8), ['', '.', '.', '.'], [(15, 4), (3, 8), (18, 5)], [False, False, False, False], 80, False, [False, True, True, True], 1340, 'East', (14, 8))
Element 11: (2, (14, 8), ['', '%', '%', '.'], [(16, 4), (4, 8), (18, 6)], [False, True, True, False], 78, False, [False, False, False, True], 1369, 'East', (15, 8))
Element 12: (2, (15, 8), ['', '%', '', '.'], [(17, 4), (5, 8), (17, 6)], [False, True, False, False], 76, False, [False, False, False, True], 1408, 'East', (16, 8))
Element 13: (2, (16, 8), ['', '.', '%', '%'], [(16, 4), (6, 8), (16, 6)], [False, False, True, True], 74, False, [False, True, False, False], 1427, 'South', (16, 7))
Element 14: (2, (16, 7), ['%', '', '', '%'], [(15, 4), (6, 9), (16, 5)], [True, False, False, True], 72, False, [False, False, False, False], 1456, 'South', (16, 6))
Element 15: (2, (16, 6), ['.', '', '', ''], [(15, 3), (6, 10), (16, 4)], [False, False, False, False], 70, False, [True, False, False, False], 1465, 'West', (15, 6))
Element 16: (2, (15, 6), ['.', '%', '%', ''], [(15, 4), (7, 10), (17, 4)], [False, True, True, False], 68, False, [True, False, False, False], 1484, 'West', (14, 6))
Element 17: (2, (14, 6), ['.', '%', '%', ''], [(14, 4), (8, 10), (16, 4)], [False, True, True, False], 66, False, [True, False, False, False], 1513, 'West', (13, 6))
Element 18: (2, (13, 6), ['%', '.', '.', ''], [(13, 4), (9, 10), (15, 4)], [True, False, False, False], 64, False, [False, True, True, False], 1542, 'North', (13, 7))
Element 19: (2, (13, 7), ['%', '', '', '%'], [(13, 5), (10, 10), (15, 3)], [True, False, False, True], 62, False, [False, False, False, False], 1571, 'South', (13, 6))
Element 20: (2, (13, 6), ['%', '', '', ''], [(13, 4), (11, 10), (15, 2)], [True, False, False, False], 60, False, [False, False, False, False], 2570, 'South', (13, 5))
Element 21: (2, (13, 5), ['%', '', '', '%'], [(13, 3), (12, 10), (16, 2)], [True, False, False, True], 58, False, [False, False, False, False], 3579, 'South', (13, 4))
Element 22: (2, (13, 4), ['.', '', '', ''], [(13, 2), (13, 10), (17, 2)], [False, False, False, False], 56, False, [True, False, False, False], 3598, 'West', (12, 4))
Element 23: (2, (12, 4), ['.', '%', '%', ''], [(13, 1), (13, 9), (18, 2)], [False, True, True, False], 54, False, [True, False, False, False], 3627, 'West', (11, 4))
Element 24: (2, (11, 4), ['.', '%', '%', ''], [(12, 1), (13, 8), (18, 3)], [False, True, True, False], 52, False, [True, False, False, False], 3646, 'West', (10, 4))
Element 25: #1#
