Element 1: (3, (15, 8), ['.', '%', '.', '.'], [(4, 9), (13, 8), (15, 4)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 8))
Element 2: (3, (16, 8), ['', '.', '%', '%'], [(4, 8), (14, 8), (16, 4)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (16, 7))
Element 3: (3, (16, 7), ['%', '.', '', '%'], [(5, 8), (15, 8), (17, 4)], [True, False, False, True], 94, False, [False, True, False, False], 97, 'South', (16, 6))
Element 4: (3, (16, 6), ['.', '.', '', '.'], [(6, 8), (15, 9), (16, 4)], [False, False, False, False], 92, False, [True, True, False, True], 126, 'East', (17, 6))
Element 5: (3, (17, 6), ['', '%', '%', '.'], [(7, 8), (15, 10), (16, 5)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (18, 6))
Element 6: (3, (18, 6), ['', '.', '.', '%'], [(8, 8), (16, 10), (16, 6)], [False, False, False, True], 88, False, [False, True, True, False], 194, 'North', (18, 7))
Element 7: (3, (18, 7), ['%', '', '.', '%'], [(9, 8), (17, 10), (15, 6)], [True, False, False, True], 86, False, [False, False, True, False], 233, 'North', (18, 8))
Element 8: (3, (18, 8), ['%', '', '.', '%'], [(10, 8), (18, 10), (14, 6)], [True, False, False, True], 84, False, [False, False, True, False], 272, 'North', (18, 9))
Element 9: (3, (18, 9), ['%', '', '', '%'], [(11, 8), (17, 10), (13, 6)], [True, False, False, True], 82, False, [False, False, False, False], 301, 'North', (18, 10))
Element 10: (3, (18, 10), ['', '', '%', '%'], [(12, 8), (16, 10), (13, 5)], [False, False, True, True], 80, False, [False, False, False, False], 320, 'West', (17, 10))
Element 11: (3, (17, 10), ['', '%', '%', ''], [(13, 8), (15, 10), (13, 4)], [False, True, True, False], 78, False, [False, False, False, False], 329, 'West', (16, 10))
Element 12: (3, (16, 10), ['', '%', '%', ''], [(13, 9), (15, 9), (14, 4)], [False, True, True, False], 76, False, [False, False, False, False], 348, 'West', (15, 10))
Element 13: (3, (15, 10), ['%', '', '%', ''], [(13, 10), (15, 8), (13, 4)], [True, False, True, False], 74, False, [False, False, False, False], 357, 'South', (15, 9))
Element 14: (3, (15, 9), ['%', '', '', '%'], [(12, 10), (16, 8), (13, 3)], [True, False, False, True], 72, False, [False, False, False, False], 1366, 'North', (15, 10))
Element 15: (3, (15, 10), ['%', '', '%', ''], [(11, 10), (16, 7), (13, 2)], [True, False, True, False], 70, False, [False, False, False, False], 2375, 'East', (16, 10))
Element 16: (3, (16, 10), ['', '%', '%', ''], [(10, 10), (16, 6), (13, 1)], [False, True, True, False], 68, False, [False, False, False, False], 2394, 'East', (17, 10))
Element 17: (3, (17, 10), ['', '%', '%', ''], [(9, 10), (17, 6), (12, 1)], [False, True, True, False], 66, False, [False, False, False, False], 2413, 'East', (18, 10))
Element 18: (3, (18, 10), ['', '', '%', '%'], [(8, 10), (18, 6), (11, 1)], [False, False, True, True], 64, False, [False, False, False, False], 3422, 'South', (18, 9))
Element 19: (3, (18, 9), ['%', '', '', '%'], [(7, 10), (18, 5), (11, 2)], [True, False, False, True], 62, False, [False, False, False, False], 3451, 'South', (18, 8))
Element 20: (3, (18, 8), ['%', '', '', '%'], [(6, 10), (18, 6), (12, 2)], [True, False, False, True], 60, False, [False, False, False, False], 3470, 'South', (18, 7))
Element 21: (3, (18, 7), ['%', '', '', '%'], [(6, 9), (17, 6), (11, 2)], [True, False, False, True], 58, False, [False, False, False, False], 3479, 'South', (18, 6))
Element 22: (3, (18, 6), ['', '', '', '%'], [(6, 10), (16, 6), (10, 2)], [False, False, False, True], 56, False, [False, False, False, False], 3488, 'South', (18, 5))
Element 23: (3, (18, 5), ['%', '%', '', '%'], [(7, 10), (17, 6), (10, 1)], [True, True, False, True], 54, False, [False, False, False, False], 3497, 'North', (18, 6))
Element 24: (3, (18, 6), ['', '', '', '%'], [(8, 10), (16, 6), (9, 1)], [False, False, False, True], 52, False, [False, False, False, False], 3506, 'West', (17, 6))
Element 25: (3, (17, 6), ['', '%', '%', ''], [(9, 10), (16, 5), (9, 2)], [False, True, True, False], 50, False, [False, False, False, False], 3515, 'West', (16, 6))
Element 26: (3, (16, 6), ['', '', '', ''], [(10, 10), (16, 4), (8, 2)], [False, False, False, False], 48, False, [False, False, False, False], 3524, 'South', (16, 5))
Element 27: (3, (16, 5), ['%', '', '', '%'], [(11, 10), (17, 4), (8, 1)], [True, False, False, True], 46, False, [False, False, False, False], 3533, 'South', (16, 4))
Element 28: (3, (16, 4), ['', '%', '', 'G'], [(12, 10), (17, 4), (7, 1)], [False, True, False, False], 44, False, [False, False, False, False], 3542, 'West', (15, 4))
Element 29: (3, (15, 4), ['', '', '%', 'G'], [(13, 10), (16, 4), (7, 2)], [False, False, True, False], 42, False, [False, False, False, False], 3551, 'South', (15, 3))
Element 30: (3, (15, 3), ['%', '.', '', '%'], [(13, 9), (16, 4), (6, 2)], [True, False, False, True], 40, False, [False, True, False, False], 3560, 'South', (15, 2))
Element 31: (3, (15, 2), ['%', '.', '', '.'], [(13, 8), (16, 5), (6, 3)], [True, False, False, False], 38, False, [False, True, False, True], 3579, 'East', (16, 2))
Element 32: (3, (16, 2), ['', '.', '%', '.'], [(14, 8), (16, 6), (6, 4)], [False, False, True, False], 36, False, [False, True, False, True], 3598, 'East', (17, 2))
Element 33: (3, (17, 2), ['', '.', '%', ''], [(15, 8), (15, 6), (7, 4)], [False, False, True, False], 34, False, [False, True, False, False], 3617, 'South', (17, 1))
Element 34: #1#
