Element 1: (1, (3, 2), ['.', '.', '%', '.'], [(6, 8), (15, 2), (18, 10)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (4, 2))
Element 2: (1, (4, 2), ['', '.', '.', '%'], [(7, 8), (16, 2), (18, 9)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (4, 3))
Element 3: (1, (4, 3), ['%', '', '.', '%'], [(8, 8), (17, 2), (18, 8)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (4, 4))
Element 4: (1, (4, 4), ['.', '', '%', '.'], [(9, 8), (17, 1), (18, 7)], [False, False, True, False], 92, False, [True, False, False, True], 126, 'East', (5, 4))
Element 5: (1, (5, 4), ['', '%', '%', '.'], [(10, 8), (18, 1), (18, 6)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (6, 4))
Element 6: (1, (6, 4), ['', '.', '.', '.'], [(11, 8), (18, 2), (18, 5)], [False, False, False, False], 88, False, [False, True, True, True], 194, 'East', (7, 4))
Element 7: (1, (7, 4), ['', '%', 'F', ''], [(12, 8), (18, 3), (18, 6)], [False, True, False, False], 86, False, [False, False, False, False], 223, 'North', (7, 5))
Element 8: (1, (7, 5), ['.', '', '%', '%'], [(13, 8), (18, 2), (17, 6)], [False, False, True, True], 84, False, [True, False, False, False], 1242, 'West', (6, 5))
Element 9: (1, (6, 5), ['%', '', '.', ''], [(14, 8), (18, 1), (16, 6)], [True, False, False, False], 82, False, [False, False, True, False], 1271, 'North', (6, 6))
Element 10: (1, (6, 6), ['.', '', '.', '%'], [(15, 8), (17, 1), (16, 7)], [False, False, False, True], 80, False, [True, False, True, False], 1300, 'North', (6, 7))
Element 11: (1, (6, 7), ['%', '', '', '%'], [(15, 9), (16, 1), (16, 8)], [True, False, False, True], 78, False, [False, False, False, False], 1339, 'North', (6, 8))
Element 12: (1, (6, 8), ['', '', '.', ''], [(15, 10), (15, 1), (15, 8)], [False, False, False, False], 76, False, [False, False, True, False], 1358, 'North', (6, 9))
Element 13: (1, (6, 9), ['%', '', '.', '%'], [(16, 10), (16, 1), (15, 9)], [True, False, False, True], 74, False, [False, False, True, False], 1377, 'North', (6, 10))
Element 14: (1, (6, 10), ['%', '', '%', '.'], [(17, 10), (17, 1), (15, 10)], [True, False, True, False], 72, False, [False, False, False, True], 1396, 'East', (7, 10))
Element 15: (1, (7, 10), ['', '%', '%', '.'], [(18, 10), (17, 2), (16, 10)], [False, True, True, False], 70, False, [False, False, False, True], 1405, 'East', (8, 10))
Element 16: (1, (8, 10), ['', '%', '%', '.'], [(18, 9), (18, 2), (17, 10)], [False, True, True, False], 68, False, [False, False, False, True], 1414, 'East', (9, 10))
Element 17: (1, (9, 10), ['', '%', '%', '.'], [(18, 8), (17, 2), (16, 10)], [False, True, True, False], 66, False, [False, False, False, True], 1423, 'East', (10, 10))
Element 18: (1, (10, 10), ['', '%', '%', 'F'], [(18, 7), (16, 2), (15, 10)], [False, True, True, False], 64, False, [False, False, False, False], 1432, 'East', (11, 10))
Element 19: (1, (11, 10), ['', '%', '%', 'F'], [(18, 6), (16, 1), (15, 9)], [False, True, True, False], 62, False, [False, False, False, False], 2431, 'East', (12, 10))
Element 20: (1, (12, 10), ['', '%', '%', '.'], [(18, 5), (16, 2), (15, 8)], [False, True, True, False], 60, False, [False, False, False, True], 3430, 'East', (13, 10))
Element 21: (1, (13, 10), ['', '.', '%', '%'], [(18, 6), (15, 2), (14, 8)], [False, False, True, True], 58, False, [False, True, False, False], 3439, 'South', (13, 9))
Element 22: (1, (13, 9), ['%', 'G', '', '%'], [(17, 6), (15, 3), (13, 8)], [True, False, False, True], 56, False, [False, False, False, False], 3458, 'North', (13, 10))
Element 23: (1, (13, 10), ['', '', '%', '%'], [(16, 6), (15, 4), (13, 7)], [False, False, True, True], 54, False, [False, False, False, False], 3477, 'West', (12, 10))
Element 24: (1, (12, 10), ['', '%', '%', ''], [(16, 5), (16, 4), (13, 6)], [False, True, True, False], 52, False, [False, False, False, False], 3506, 'West', (11, 10))
Element 25: (1, (11, 10), ['', '%', '%', ''], [(16, 4), (17, 4), (14, 6)], [False, True, True, False], 50, False, [False, False, False, False], 3525, 'West', (10, 10))
Element 26: (1, (10, 10), ['', '%', '%', ''], [(15, 4), (17, 4), (15, 6)], [False, True, True, False], 48, False, [False, False, False, False], 3534, 'West', (9, 10))
Element 27: (1, (9, 10), ['', '%', '%', ''], [(14, 4), (16, 4), (14, 6)], [False, True, True, False], 46, False, [False, False, False, False], 3543, 'West', (8, 10))
Element 28: (1, (8, 10), ['', '%', '%', ''], [(13, 4), (15, 4), (13, 6)], [False, True, True, False], 44, False, [False, False, False, False], 3552, 'West', (7, 10))
Element 29: (1, (7, 10), ['', '%', '%', ''], [(13, 3), (15, 4), (13, 5)], [False, True, True, False], 42, False, [False, False, False, False], 3571, 'West', (6, 10))
Element 30: (1, (6, 10), ['%', '', '%', ''], [(13, 2), (15, 3), (13, 4)], [True, False, True, False], 40, False, [False, False, False, False], 3580, 'South', (6, 9))
Element 31: (1, (6, 9), ['%', '', '', '%'], [(13, 1), (15, 2), (12, 4)], [True, False, False, True], 38, False, [False, False, False, False], 3599, 'South', (6, 8))
Element 32: (1, (6, 8), ['', '', '', ''], [(12, 1), (15, 1), (11, 4)], [False, False, False, False], 36, False, [False, False, False, False], 3618, 'East', (7, 8))
Element 33: #1#
