Element 1: (1, (2, 2), ['.', '.', '%', '.'], [(10, 4), (6, 1), (12, 8)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (3, 2))
Element 2: (1, (3, 2), ['', '.', '%', '.'], [(11, 4), (7, 1), (13, 8)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (4, 2))
Element 3: (1, (4, 2), ['', '.', '.', '%'], [(12, 4), (8, 1), (14, 8)], [False, False, False, True], 94, False, [False, True, True, False], 87, 'North', (4, 3))
Element 4: (1, (4, 3), ['%', '', '.', '%'], [(13, 4), (9, 1), (15, 8)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (4, 4))
Element 5: (1, (4, 4), ['.', '', '%', '.'], [(14, 4), (10, 1), (16, 8)], [False, False, True, False], 90, False, [True, False, False, True], 165, 'East', (5, 4))
Element 6: (1, (5, 4), ['', '%', '%', '.'], [(15, 4), (11, 1), (16, 7)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (6, 4))
Element 7: (1, (6, 4), ['', '.', '.', '.'], [(16, 4), (12, 1), (16, 6)], [False, False, False, False], 86, False, [False, True, True, True], 1233, 'East', (7, 4))
Element 8: (1, (7, 4), ['', '%', 'F', ''], [(17, 4), (13, 1), (17, 6)], [False, True, False, False], 84, False, [False, False, False, False], 1272, 'North', (7, 5))
Element 9: (1, (7, 5), ['.', '', '%', '%'], [(16, 4), (13, 2), (18, 6)], [False, False, True, True], 82, False, [True, False, False, False], 2291, 'West', (6, 5))
Element 10: (1, (6, 5), ['%', '', '.', ''], [(16, 5), (13, 3), (18, 7)], [True, False, False, False], 80, False, [False, False, True, False], 2330, 'North', (6, 6))
Element 11: (1, (6, 6), ['.', '', '.', '%'], [(16, 6), (13, 4), (18, 8)], [False, False, False, True], 78, False, [True, False, True, False], 2349, 'North', (6, 7))
Element 12: (1, (6, 7), ['%', '', '.', '%'], [(15, 6), (13, 5), (18, 9)], [True, False, False, True], 76, False, [False, False, True, False], 2388, 'North', (6, 8))
Element 13: (1, (6, 8), ['.', '', '.', '.'], [(14, 6), (13, 6), (18, 10)], [False, False, False, False], 74, False, [True, False, True, True], 2427, 'East', (7, 8))
Element 14: (1, (7, 8), ['', '%', '%', '.'], [(13, 6), (13, 7), (17, 10)], [False, True, True, False], 72, False, [False, False, False, True], 2456, 'East', (8, 8))
Element 15: (1, (8, 8), ['', '%', '%', '.'], [(13, 7), (13, 8), (16, 10)], [False, True, True, False], 70, False, [False, False, False, True], 2475, 'East', (9, 8))
Element 16: (1, (9, 8), ['', '', '%', '.'], [(13, 8), (13, 9), (15, 10)], [False, False, True, False], 68, False, [False, False, False, True], 2504, 'East', (10, 8))
Element 17: (1, (10, 8), ['', '', '%', '.'], [(14, 8), (13, 10), (15, 9)], [False, False, True, False], 66, False, [False, False, False, True], 2533, 'East', (11, 8))
Element 18: (1, (11, 8), ['', '%', '%', ''], [(15, 8), (12, 10), (15, 10)], [False, True, True, False], 64, False, [False, False, False, False], 3542, 'East', (12, 8))
Element 19: #1#
