Element 1: (1, (4, 6), ['.', '%', '%', '.'], [(9, 2), (5, 8), (16, 6)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (5, 6))
Element 2: (1, (5, 6), ['', '%', '%', '.'], [(10, 2), (6, 8), (17, 6)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (6, 6))
Element 3: (1, (6, 6), ['', '.', '.', '%'], [(11, 2), (7, 8), (18, 6)], [False, False, False, True], 94, False, [False, True, True, False], 87, 'North', (6, 7))
Element 4: (1, (6, 7), ['%', '', '', '%'], [(11, 1), (8, 8), (18, 7)], [True, False, False, True], 92, False, [False, False, False, False], 1116, 'North', (6, 8))
Element 5: (1, (6, 8), ['', '', '.', ''], [(12, 1), (9, 8), (18, 8)], [False, False, False, False], 90, False, [False, False, True, False], 1145, 'North', (6, 9))
Element 6: (1, (6, 9), ['%', '', '.', '%'], [(13, 1), (10, 8), (18, 9)], [True, False, False, True], 88, False, [False, False, True, False], 1184, 'North', (6, 10))
Element 7: (1, (6, 10), ['%', '', '%', '.'], [(13, 2), (11, 8), (18, 10)], [True, False, True, False], 86, False, [False, False, False, True], 1223, 'East', (7, 10))
Element 8: (1, (7, 10), ['', '%', '%', '.'], [(13, 3), (12, 8), (17, 10)], [False, True, True, False], 84, False, [False, False, False, True], 1262, 'East', (8, 10))
Element 9: (1, (8, 10), ['', '%', '%', '.'], [(13, 4), (13, 8), (16, 10)], [False, True, True, False], 82, False, [False, False, False, True], 1301, 'East', (9, 10))
Element 10: (1, (9, 10), ['', '%', '%', '.'], [(14, 4), (14, 8), (15, 10)], [False, True, True, False], 80, False, [False, False, False, True], 1340, 'East', (10, 10))
Element 11: (1, (10, 10), ['', '%', '%', 'F'], [(15, 4), (15, 8), (15, 9)], [False, True, True, False], 78, False, [False, False, False, False], 1379, 'East', (11, 10))
Element 12: (1, (11, 10), ['', '%', '%', 'F'], [(16, 4), (16, 8), (15, 8)], [False, True, True, False], 76, False, [False, False, False, False], 2398, 'East', (12, 10))
Element 13: (1, (12, 10), ['', '%', '%', '.'], [(17, 4), (16, 7), (16, 8)], [False, True, True, False], 74, False, [False, False, False, True], 3417, 'East', (13, 10))
Element 14: (1, (13, 10), ['', '.', '%', '%'], [(16, 4), (16, 6), (16, 7)], [False, False, True, True], 72, False, [False, True, False, False], 3426, 'South', (13, 9))
Element 15: (1, (13, 9), ['%', '', '', '%'], [(15, 4), (16, 5), (16, 8)], [True, False, False, True], 70, False, [False, False, False, False], 3445, 'South', (13, 8))
Element 16: (1, (13, 8), ['', '.', '', ''], [(14, 4), (16, 4), (15, 8)], [False, False, False, False], 68, False, [False, True, False, False], 3444, 'South', (13, 7))
Element 17: (1, (13, 7), ['%', '.', '', '%'], [(15, 4), (17, 4), (14, 8)], [True, False, False, True], 66, False, [False, True, False, False], 3453, 'South', (13, 6))
Element 18: (1, (13, 6), ['%', '.', '', '.'], [(15, 3), (16, 4), (13, 8)], [True, False, False, False], 64, False, [False, True, False, True], 3472, 'East', (14, 6))
Element 19: (1, (14, 6), ['', '%', '%', '.'], [(15, 2), (15, 4), (13, 9)], [False, True, True, False], 62, False, [False, False, False, True], 3491, 'East', (15, 6))
Element 20: (1, (15, 6), ['', '%', '%', ''], [(16, 2), (15, 3), (13, 10)], [False, True, True, False], 60, False, [False, False, False, False], 3510, 'East', (16, 6))
Element 21: (1, (16, 6), ['', '', '', ''], [(17, 2), (15, 2), (12, 10)], [False, False, False, False], 58, False, [False, False, False, False], 3519, 'East', (17, 6))
Element 22: (1, (17, 6), ['', '%', '%', ''], [(17, 1), (15, 1), (11, 10)], [False, True, True, False], 56, False, [False, False, False, False], 3538, 'East', (18, 6))
Element 23: (1, (18, 6), ['', '.', '', '%'], [(18, 1), (16, 1), (10, 10)], [False, False, False, True], 54, False, [False, True, False, False], 3557, 'South', (18, 5))
Element 24: (1, (18, 5), ['%', '%', '', '%'], [(18, 2), (17, 1), (9, 10)], [True, True, False, True], 52, False, [False, False, False, False], 3566, 'North', (18, 6))
Element 25: (1, (18, 6), ['', '', '', '%'], [(18, 3), (18, 1), (8, 10)], [False, False, False, True], 50, False, [False, False, False, False], 3575, 'North', (18, 7))
Element 26: (1, (18, 7), ['%', '', '', '%'], [(18, 3), (18, 2), (7, 10)], [True, False, False, True], 48, False, [False, False, False, False], 3574, 'North', (18, 8))
Element 27: (1, (18, 8), ['%', '', '', '%'], [(18, 2), (17, 2), (6, 10)], [True, False, False, True], 46, False, [False, False, False, False], 3573, 'North', (18, 9))
Element 28: (1, (18, 9), ['%', '', '', '%'], [(18, 1), (16, 2), (6, 9)], [True, False, False, True], 44, False, [False, False, False, False], 3572, 'North', (18, 10))
Element 29: (1, (18, 10), ['', '', '%', '%'], [(17, 1), (17, 2), (6, 8)], [False, False, True, True], 42, False, [False, False, False, False], 3571, 'West', (17, 10))
Element 30: (1, (17, 10), ['', '%', '%', ''], [(16, 1), (18, 2), (7, 8)], [False, True, True, False], 40, False, [False, False, False, False], 3570, 'West', (16, 10))
Element 31: (1, (16, 10), ['', '%', '%', ''], [(15, 1), (18, 1), (8, 8)], [False, True, True, False], 38, False, [False, False, False, False], 3569, 'West', (15, 10))
Element 32: (1, (15, 10), ['%', '', '%', ''], [(16, 1), (17, 1), (9, 8)], [True, False, True, False], 36, False, [False, False, False, False], 3568, 'South', (15, 9))
Element 33: (1, (15, 9), ['%', '', '', '%'], [(15, 1), (17, 2), (10, 8)], [True, False, False, True], 34, False, [False, False, False, False], 3567, 'South', (15, 8))
Element 34: (1, (15, 8), ['', '%', '', ''], [(15, 2), (17, 1), (11, 8)], [False, True, False, False], 32, False, [False, False, False, False], 3566, 'East', (16, 8))
Element 35: (1, (16, 8), ['', '', '%', '%'], [(15, 1), (16, 1), (12, 8)], [False, False, True, True], 30, False, [False, False, False, False], 3565, 'South', (16, 7))
