Element 1: (0, (4, 10), ['.', '.', '%', '%'], [(2, 2), (3, 5), (4, 1)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (4, 9))
Element 2: (0, (4, 9), ['%', '.', '', '%'], [(3, 2), (3, 6), (4, 2)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (4, 8))
Element 3: (0, (4, 8), ['.', '%', '', '.'], [(3, 1), (4, 6), (4, 3)], [False, True, False, False], 94, False, [True, False, False, True], 78, 'East', (5, 8))
Element 4: (0, (5, 8), ['', '%', '%', '.'], [(2, 1), (5, 6), (4, 4)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (6, 8))
Element 5: (0, (6, 8), ['', '.', '.', '.'], [(1, 1), (6, 6), (5, 4)], [False, False, False, False], 90, False, [False, True, True, True], 146, 'East', (7, 8))
Element 6: (0, (7, 8), ['', '%', '%', '.'], [(1, 2), (6, 7), (6, 4)], [False, True, True, False], 88, False, [False, False, False, True], 185, 'East', (8, 8))
Element 7: (0, (8, 8), ['', '%', '%', '.'], [(1, 3), (6, 8), (7, 4)], [False, True, True, False], 86, False, [False, False, False, True], 214, 'East', (9, 8))
Element 8: (0, (9, 8), ['', '', '%', '.'], [(1, 4), (6, 9), (7, 5)], [False, False, True, False], 84, False, [False, False, False, True], 1243, 'East', (10, 8))
Element 9: (0, (10, 8), ['', '', '%', '.'], [(1, 5), (6, 10), (6, 5)], [False, False, True, False], 82, False, [False, False, False, True], 1282, 'East', (11, 8))
Element 10: (0, (11, 8), ['', '%', '%', '.'], [(1, 6), (7, 10), (6, 6)], [False, True, True, False], 80, False, [False, False, False, True], 1311, 'East', (12, 8))
Element 11: (0, (12, 8), ['', '%', '%', '.'], [(2, 6), (8, 10), (6, 7)], [False, True, True, False], 78, False, [False, False, False, True], 1340, 'East', (13, 8))
Element 12: (0, (13, 8), ['', '.', '.', '.'], [(3, 6), (9, 10), (6, 8)], [False, False, False, False], 76, False, [False, True, True, True], 1359, 'East', (14, 8))
Element 13: (0, (14, 8), ['', '%', '%', '.'], [(3, 7), (10, 10), (7, 8)], [False, True, True, False], 74, False, [False, False, False, True], 1388, 'East', (15, 8))
Element 14: (0, (15, 8), ['', '%', '.', '.'], [(3, 8), (11, 10), (8, 8)], [False, True, False, False], 72, False, [False, False, True, True], 2407, 'East', (16, 8))
Element 15: (0, (16, 8), ['', '.', '%', '%'], [(4, 8), (12, 10), (9, 8)], [False, False, True, True], 70, False, [False, True, False, False], 3416, 'South', (16, 7))
Element 16: (0, (16, 7), ['%', '.', '', '%'], [(5, 8), (13, 10), (10, 8)], [True, False, False, True], 68, False, [False, True, False, False], 3435, 'South', (16, 6))
Element 17: (0, (16, 6), ['.', '.', '', '.'], [(6, 8), (13, 9), (11, 8)], [False, False, False, False], 66, False, [True, True, False, True], 3454, 'East', (17, 6))
Element 18: (0, (17, 6), ['', '%', '%', '.'], [(7, 8), (13, 8), (12, 8)], [False, True, True, False], 64, False, [False, False, False, True], 3463, 'East', (18, 6))
Element 19: (0, (18, 6), ['', '.', '.', '%'], [(8, 8), (13, 7), (13, 8)], [False, False, False, True], 62, False, [False, True, True, False], 3482, 'North', (18, 7))
Element 20: (0, (18, 7), ['%', '', '.', '%'], [(9, 8), (13, 6), (14, 8)], [True, False, False, True], 60, False, [False, False, True, False], 3501, 'North', (18, 8))
Element 21: (0, (18, 8), ['%', '', '.', '%'], [(10, 8), (14, 6), (15, 8)], [True, False, False, True], 58, False, [False, False, True, False], 3520, 'North', (18, 9))
Element 22: (0, (18, 9), ['%', '', '.', '%'], [(11, 8), (15, 6), (15, 9)], [True, False, False, True], 56, False, [False, False, True, False], 3549, 'North', (18, 10))
Element 23: (0, (18, 10), ['.', '', '%', '%'], [(12, 8), (16, 6), (15, 10)], [False, False, True, True], 54, False, [True, False, False, False], 3568, 'West', (17, 10))
Element 24: (0, (17, 10), ['G', '%', '%', ''], [(13, 8), (16, 5), (16, 10)], [False, True, True, False], 52, False, [False, False, False, False], 3597, 'East', (18, 10))
Element 25: (0, (18, 10), ['G', '', '%', '%'], [(14, 8), (16, 4), (17, 10)], [False, False, True, True], 50, False, [False, False, False, False], 3606, 'South', (18, 9))
Element 26: (0, (18, 9), ['%', '', 'G', '%'], [(15, 8), (17, 4), (18, 10)], [True, False, False, True], 48, False, [False, False, False, False], 3615, 'South', (18, 8))
Element 27: (0, (18, 8), ['%', '', 'G', '%'], [(16, 8), (16, 4), (18, 9)], [True, False, False, True], 46, False, [False, False, False, False], 3614, 'South', (18, 7))
Element 28: (0, (18, 7), ['%', '', 'G', '%'], [(16, 7), (15, 4), (18, 8)], [True, False, False, True], 44, False, [False, False, False, False], 3623, 'South', (18, 6))
Element 29: (0, (18, 6), ['', '.', 'G', '%'], [(16, 6), (15, 3), (18, 7)], [False, False, False, True], 42, False, [False, True, False, False], 3632, 'South', (18, 5))
Element 30: (0, (18, 5), ['%', '%', 'G', '%'], [(17, 6), (15, 2), (18, 6)], [True, True, False, True], 40, False, [False, False, False, False], 3651, 'Stop', (18, 5))
Element 31: (0, (18, 5), ['%', '%', '', '%'], [(16, 6), (16, 2), (17, 6)], [True, True, False, True], 38, False, [False, False, False, False], 3660, 'North', (18, 6))
Element 32: (0, (18, 6), ['', '', '', '%'], [(16, 5), (17, 2), (16, 6)], [False, False, False, True], 36, False, [False, False, False, False], 3669, 'West', (17, 6))
