Element 1: (1, (3, 6), ['.', '.', '.', '.'], [(18, 10), (5, 4), (18, 6)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '%', '%', '.'], [(17, 10), (6, 4), (18, 7)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '%', '%', '.'], [(16, 10), (7, 4), (18, 8)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '.', '%'], [(15, 10), (7, 5), (18, 9)], [False, False, False, True], 92, False, [False, True, True, False], 1106, 'North', (6, 7))
Element 5: (1, (6, 7), ['%', '', '.', '%'], [(15, 9), (6, 5), (18, 10)], [True, False, False, True], 90, False, [False, False, True, False], 1135, 'North', (6, 8))
Element 6: (1, (6, 8), ['.', '', '.', '.'], [(15, 8), (6, 6), (17, 10)], [False, False, False, False], 88, False, [True, False, True, True], 1154, 'East', (7, 8))
Element 7: (1, (7, 8), ['', '%', '%', '.'], [(16, 8), (6, 7), (16, 10)], [False, True, True, False], 86, False, [False, False, False, True], 1173, 'East', (8, 8))
Element 8: (1, (8, 8), ['', '%', '%', '.'], [(16, 7), (6, 8), (15, 10)], [False, True, True, False], 84, False, [False, False, False, True], 1192, 'East', (9, 8))
Element 9: (1, (9, 8), ['', '', '%', '.'], [(16, 6), (6, 9), (15, 9)], [False, False, True, False], 82, False, [False, False, False, True], 1221, 'East', (10, 8))
Element 10: (1, (10, 8), ['', '', '%', '.'], [(17, 6), (6, 10), (15, 8)], [False, False, True, False], 80, False, [False, False, False, True], 1250, 'East', (11, 8))
Element 11: (1, (11, 8), ['', '%', '%', '.'], [(18, 6), (7, 10), (14, 8)], [False, True, True, False], 78, False, [False, False, False, True], 1279, 'East', (12, 8))
Element 12: (1, (12, 8), ['', '%', '%', 'G'], [(18, 5), (8, 10), (13, 8)], [False, True, True, False], 76, False, [False, False, False, False], 1318, 'West', (11, 8))
Element 13: (1, (11, 8), ['', '%', '%', ''], [(18, 6), (9, 10), (13, 9)], [False, True, True, False], 74, False, [False, False, False, False], 1337, 'West', (10, 8))
Element 14: (1, (10, 8), ['', '', '%', ''], [(18, 7), (10, 10), (13, 10)], [False, False, True, False], 72, False, [False, False, False, False], 1356, 'South', (10, 7))
Element 15: (1, (10, 7), ['', '', '', '%'], [(18, 8), (11, 10), (12, 10)], [False, False, False, True], 70, False, [False, False, False, False], 3355, 'South', (10, 6))
Element 16: (1, (10, 6), ['', '%', '', '.'], [(18, 7), (10, 10), (11, 10)], [False, True, False, False], 68, False, [False, False, False, True], 3354, 'East', (11, 6))
Element 17: (1, (11, 6), ['', '%', '%', '%'], [(18, 6), (9, 10), (10, 10)], [False, True, True, True], 66, False, [False, False, False, False], 3363, 'West', (10, 6))
Element 18: (1, (10, 6), ['', '%', '', ''], [(17, 6), (8, 10), (9, 10)], [False, True, False, False], 64, False, [False, False, False, False], 3362, 'West', (9, 6))
Element 19: (1, (9, 6), ['.', '%', '', ''], [(16, 6), (7, 10), (8, 10)], [False, True, False, False], 62, False, [True, False, False, False], 3361, 'West', (8, 6))
Element 20: (1, (8, 6), ['%', '%', '%', ''], [(16, 5), (6, 10), (7, 10)], [True, True, True, False], 60, False, [False, False, False, False], 3380, 'East', (9, 6))
Element 21: (1, (9, 6), ['', '%', '', ''], [(16, 4), (6, 9), (6, 10)], [False, True, False, False], 58, False, [False, False, False, False], 3389, 'North', (9, 7))
Element 22: (1, (9, 7), ['%', '', '', ''], [(17, 4), (6, 8), (6, 9)], [True, False, False, False], 56, False, [False, False, False, False], 3398, 'South', (9, 6))
Element 23: (1, (9, 6), ['', '%', '', ''], [(16, 4), (5, 8), (6, 8)], [False, True, False, False], 54, False, [False, False, False, False], 3407, 'East', (10, 6))
Element 24: (1, (10, 6), ['', '%', '', ''], [(15, 4), (4, 8), (7, 8)], [False, True, False, False], 52, False, [False, False, False, False], 3426, 'North', (10, 7))
Element 25: (1, (10, 7), ['', '', '', '%'], [(15, 3), (4, 9), (8, 8)], [False, False, False, True], 50, False, [False, False, False, False], 3445, 'West', (9, 7))
