Element 1: (2, (4, 2), ['.', '.', '.', '%'], [(6, 4), (4, 10), (5, 8)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (4, 3))
Element 2: (2, (4, 3), ['%', '', '.', '%'], [(7, 4), (4, 9), (6, 8)], [True, False, False, True], 96, False, [False, False, True, False], 58, 'North', (4, 4))
Element 3: (2, (4, 4), ['.', '', '%', '.'], [(7, 5), (4, 8), (7, 8)], [False, False, True, False], 94, False, [True, False, False, True], 1087, 'East', (5, 4))
Element 4: (2, (5, 4), ['', '%', '%', ''], [(6, 5), (3, 8), (8, 8)], [False, True, True, False], 92, False, [False, False, False, False], 1126, 'East', (6, 4))
Element 5: (2, (6, 4), ['', '', '', ''], [(6, 6), (3, 7), (9, 8)], [False, False, False, False], 90, False, [False, False, False, False], 1155, 'East', (7, 4))
Element 6: (2, (7, 4), ['', '%', '', ''], [(6, 7), (3, 6), (10, 8)], [False, True, False, False], 88, False, [False, False, False, False], 1184, 'East', (8, 4))
Element 7: (2, (8, 4), ['', '%', '%', '.'], [(6, 8), (4, 6), (11, 8)], [False, True, True, False], 86, False, [False, False, False, True], 1203, 'East', (9, 4))
Element 8: (2, (9, 4), ['', '%', '%', '.'], [(6, 9), (5, 6), (12, 8)], [False, True, True, False], 84, False, [False, False, False, True], 1242, 'East', (10, 4))
Element 9: (2, (10, 4), ['', '%', '%', '.'], [(6, 10), (6, 6), (13, 8)], [False, True, True, False], 82, False, [False, False, False, True], 1271, 'East', (11, 4))
Element 10: (2, (11, 4), ['', '%', '%', '.'], [(7, 10), (6, 7), (14, 8)], [False, True, True, False], 80, False, [False, False, False, True], 1300, 'East', (12, 4))
Element 11: (2, (12, 4), ['', '%', '%', '.'], [(8, 10), (6, 8), (15, 8)], [False, True, True, False], 78, False, [False, False, False, True], 1329, 'East', (13, 4))
Element 12: (2, (13, 4), ['', '.', '.', '.'], [(9, 10), (7, 8), (16, 8)], [False, False, False, False], 76, False, [False, True, True, True], 1358, 'East', (14, 4))
Element 13: (2, (14, 4), ['', '%', '%', '.'], [(10, 10), (8, 8), (16, 7)], [False, True, True, False], 74, False, [False, False, False, True], 1387, 'East', (15, 4))
Element 14: (2, (15, 4), ['', '.', '%', '.'], [(11, 10), (9, 8), (16, 6)], [False, False, True, False], 72, False, [False, True, False, True], 2406, 'East', (16, 4))
Element 15: (2, (16, 4), ['', '%', '.', '.'], [(12, 10), (10, 8), (17, 6)], [False, True, False, False], 70, False, [False, False, True, True], 3425, 'East', (17, 4))
Element 16: (2, (17, 4), ['', '%', '%', '%'], [(13, 10), (11, 8), (18, 6)], [False, True, True, True], 68, False, [False, False, False, False], 3454, 'West', (16, 4))
Element 17: (2, (16, 4), ['', '%', '.', ''], [(13, 9), (12, 8), (18, 7)], [False, True, False, False], 66, False, [False, False, True, False], 3473, 'North', (16, 5))
Element 18: (2, (16, 5), ['%', '', '', '%'], [(13, 8), (11, 8), (18, 8)], [True, False, False, True], 64, False, [False, False, False, False], 3492, 'North', (16, 6))
Element 19: (2, (16, 6), ['.', '', '', ''], [(13, 7), (10, 8), (18, 9)], [False, False, False, False], 62, False, [True, False, False, False], 3511, 'West', (15, 6))
Element 20: (2, (15, 6), ['.', '%', '%', ''], [(13, 6), (10, 7), (18, 10)], [False, True, True, False], 60, False, [True, False, False, False], 3540, 'West', (14, 6))
Element 21: (2, (14, 6), ['', '%', '%', ''], [(13, 5), (10, 6), (17, 10)], [False, True, True, False], 58, False, [False, False, False, False], 3569, 'West', (13, 6))
Element 22: (2, (13, 6), ['%', '', '', ''], [(13, 4), (11, 6), (16, 10)], [True, False, False, False], 56, False, [False, False, False, False], 3588, 'North', (13, 7))
Element 23: (2, (13, 7), ['%', '', '', '%'], [(13, 3), (10, 6), (15, 10)], [True, False, False, True], 54, False, [False, False, False, False], 3607, 'North', (13, 8))
Element 24: (2, (13, 8), ['', '', '', ''], [(13, 2), (9, 6), (15, 9)], [False, False, False, False], 52, False, [False, False, False, False], 3626, 'East', (14, 8))
Element 25: (2, (14, 8), ['', '%', '%', ''], [(13, 1), (8, 6), (15, 10)], [False, True, True, False], 50, False, [False, False, False, False], 3645, 'East', (15, 8))
Element 26: (2, (15, 8), ['', '%', '', ''], [(12, 1), (9, 6), (16, 10)], [False, True, False, False], 48, False, [False, False, False, False], 3654, 'East', (16, 8))
Element 27: #1#
