Element 1: (3, (15, 1), ['%', '%', '.', '.'], [(13, 2), (1, 8), (13, 4)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (16, 1))
Element 2: (3, (16, 1), ['', '%', '.', '.'], [(13, 3), (1, 9), (14, 4)], [False, True, False, False], 96, False, [False, False, True, True], 68, 'East', (17, 1))
Element 3: (3, (17, 1), ['', '%', '.', '.'], [(13, 4), (1, 10), (15, 4)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (18, 1))
Element 4: (3, (18, 1), ['', '%', '', '%'], [(13, 5), (2, 10), (16, 4)], [False, True, False, True], 92, False, [False, False, False, False], 136, 'North', (18, 2))
Element 5: (3, (18, 2), ['.', '', '.', '%'], [(13, 6), (3, 10), (17, 4)], [False, False, False, True], 90, False, [True, False, True, False], 165, 'North', (18, 3))
Element 6: (3, (18, 3), ['%', '', '%', '%'], [(14, 6), (4, 10), (16, 4)], [True, False, True, True], 88, False, [False, False, False, False], 194, 'South', (18, 2))
Element 7: (3, (18, 2), ['.', '', '', '%'], [(15, 6), (4, 9), (16, 5)], [False, False, False, True], 86, False, [True, False, False, False], 223, 'West', (17, 2))
Element 8: (3, (17, 2), ['.', '', '%', ''], [(16, 6), (4, 8), (16, 4)], [False, False, True, False], 84, False, [True, False, False, False], 252, 'West', (16, 2))
Element 9: (3, (16, 2), ['.', '', '%', ''], [(17, 6), (5, 8), (15, 4)], [False, False, True, False], 82, False, [True, False, False, False], 281, 'West', (15, 2))
Element 10: (3, (15, 2), ['%', '', 'G', ''], [(18, 6), (6, 8), (15, 3)], [True, False, False, False], 80, False, [False, False, False, False], 320, 'East', (16, 2))
Element 11: (3, (16, 2), ['G', '', '%', ''], [(18, 7), (7, 8), (15, 2)], [False, False, True, False], 78, False, [False, False, False, False], 339, 'East', (17, 2))
Element 12: (3, (17, 2), ['G', '', '%', ''], [(18, 8), (8, 8), (16, 2)], [False, False, True, False], 76, False, [False, False, False, False], 358, 'East', (18, 2))
Element 13: (3, (18, 2), ['G', '', '', '%'], [(18, 9), (9, 8), (17, 2)], [False, False, False, True], 74, False, [False, False, False, False], 377, 'South', (18, 1))
Element 14: (3, (18, 1), ['', '%', 'G', '%'], [(18, 10), (10, 8), (18, 2)], [False, True, False, True], 72, False, [False, False, False, False], 396, 'West', (17, 1))
Element 15: (3, (17, 1), ['', '%', '', ''], [(17, 10), (11, 8), (18, 3)], [False, True, False, False], 70, False, [False, False, False, False], 415, 'North', (17, 2))
Element 16: (3, (17, 2), ['', '', '%', 'G'], [(16, 10), (12, 8), (18, 2)], [False, False, True, False], 68, False, [False, False, False, False], 434, 'South', (17, 1))
Element 17: (3, (17, 1), ['', '%', '', 'G'], [(15, 10), (13, 8), (18, 1)], [False, True, False, False], 66, False, [False, False, False, False], 453, 'West', (16, 1))
Element 18: (3, (16, 1), ['', '%', '', 'G'], [(15, 9), (14, 8), (17, 1)], [False, True, False, False], 64, False, [False, False, False, False], 472, 'North', (16, 2))
Element 19: (3, (16, 2), ['', 'G', '%', ''], [(15, 8), (13, 8), (16, 1)], [False, False, True, False], 62, False, [False, False, False, False], 481, 'West', (15, 2))
Element 20: (3, (15, 2), ['%', 'G', '', ''], [(16, 8), (13, 9), (15, 1)], [True, False, False, False], 60, False, [False, False, False, False], 500, 'North', (15, 3))
Element 21: (3, (15, 3), ['%', '', '', '%'], [(16, 7), (13, 10), (16, 1)], [True, False, False, True], 58, False, [False, False, False, False], 519, 'North', (15, 4))
Element 22: (3, (15, 4), ['', '', '%', ''], [(16, 8), (12, 10), (17, 1)], [False, False, True, False], 56, False, [False, False, False, False], 1518, 'East', (16, 4))
Element 23: (3, (16, 4), ['', '%', '', ''], [(15, 8), (11, 10), (18, 1)], [False, True, False, False], 54, False, [False, False, False, False], 2517, 'East', (17, 4))
Element 24: (3, (17, 4), ['', '%', '%', '%'], [(14, 8), (10, 10), (18, 2)], [False, True, True, True], 52, False, [False, False, False, False], 2526, 'West', (16, 4))
Element 25: (3, (16, 4), ['', '%', '', ''], [(13, 8), (9, 10), (17, 2)], [False, True, False, False], 50, False, [False, False, False, False], 2535, 'North', (16, 5))
Element 26: (3, (16, 5), ['%', '', '', '%'], [(13, 7), (8, 10), (17, 1)], [True, False, False, True], 48, False, [False, False, False, False], 2554, 'North', (16, 6))
Element 27: (3, (16, 6), ['', '', '', ''], [(13, 8), (7, 10), (17, 2)], [False, False, False, False], 46, False, [False, False, False, False], 2563, 'East', (17, 6))
