Element 1: (3, (13, 6), ['%', '.', '.', '.'], [(4, 2), (6, 10), (11, 8)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (14, 6))
Element 2: (3, (14, 6), ['', '%', '%', '.'], [(4, 3), (7, 10), (12, 8)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (15, 6))
Element 3: (3, (15, 6), ['', '%', '%', '.'], [(4, 4), (8, 10), (13, 8)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (16, 6))
Element 4: (3, (16, 6), ['', '.', '.', '.'], [(5, 4), (9, 10), (14, 8)], [False, False, False, False], 92, False, [False, True, True, True], 146, 'East', (17, 6))
Element 5: (3, (17, 6), ['', '%', '%', '.'], [(6, 4), (10, 10), (15, 8)], [False, True, True, False], 90, False, [False, False, False, True], 185, 'East', (18, 6))
Element 6: (3, (18, 6), ['', '.', '.', '%'], [(7, 4), (11, 10), (16, 8)], [False, False, False, True], 88, False, [False, True, True, False], 1214, 'North', (18, 7))
Element 7: (3, (18, 7), ['%', '', '.', '%'], [(7, 5), (12, 10), (16, 7)], [True, False, False, True], 86, False, [False, False, True, False], 3233, 'North', (18, 8))
Element 8: (3, (18, 8), ['%', '', '.', '%'], [(6, 5), (13, 10), (16, 6)], [True, False, False, True], 84, False, [False, False, True, False], 3262, 'North', (18, 9))
Element 9: (3, (18, 9), ['%', '', '.', '%'], [(6, 6), (13, 9), (16, 5)], [True, False, False, True], 82, False, [False, False, True, False], 3301, 'North', (18, 10))
Element 10: (3, (18, 10), ['.', '', '%', '%'], [(6, 7), (13, 8), (16, 4)], [False, False, True, True], 80, False, [True, False, False, False], 3330, 'West', (17, 10))
Element 11: (3, (17, 10), ['.', '%', '%', ''], [(6, 8), (13, 7), (17, 4)], [False, True, True, False], 78, False, [True, False, False, False], 3369, 'West', (16, 10))
Element 12: (3, (16, 10), ['.', '%', '%', ''], [(7, 8), (13, 6), (16, 4)], [False, True, True, False], 76, False, [True, False, False, False], 3388, 'West', (15, 10))
Element 13: (3, (15, 10), ['%', '.', '%', ''], [(8, 8), (13, 5), (15, 4)], [True, False, True, False], 74, False, [False, True, False, False], 3427, 'South', (15, 9))
Element 14: (3, (15, 9), ['%', '', '', '%'], [(9, 8), (13, 4), (15, 3)], [True, False, False, True], 72, False, [False, False, False, False], 3466, 'South', (15, 8))
Element 15: (3, (15, 8), ['', '%', '', ''], [(10, 8), (14, 4), (15, 2)], [False, True, False, False], 70, False, [False, False, False, False], 3485, 'East', (16, 8))
Element 16: (3, (16, 8), ['', '', '%', '%'], [(11, 8), (15, 4), (16, 2)], [False, False, True, True], 68, False, [False, False, False, False], 3494, 'South', (16, 7))
Element 17: (3, (16, 7), ['%', '', '', '%'], [(12, 8), (16, 4), (17, 2)], [True, False, False, True], 66, False, [False, False, False, False], 3503, 'North', (16, 8))
Element 18: (3, (16, 8), ['', '', '%', '%'], [(13, 8), (17, 4), (17, 1)], [False, False, True, True], 64, False, [False, False, False, False], 3512, 'West', (15, 8))
Element 19: (3, (15, 8), ['G', '%', '', ''], [(14, 8), (16, 4), (18, 1)], [False, True, False, False], 62, False, [False, False, False, False], 3521, 'North', (15, 9))
Element 20: (3, (15, 9), ['%', 'G', '', '%'], [(15, 8), (16, 5), (18, 2)], [True, False, False, True], 60, False, [False, False, False, False], 3520, 'North', (15, 10))
Element 21: (3, (15, 10), ['%', '', '%', ''], [(16, 8), (16, 6), (18, 3)], [True, False, True, False], 58, False, [False, False, False, False], 3529, 'South', (15, 9))
Element 22: (3, (15, 9), ['%', '', '', '%'], [(16, 7), (17, 6), (18, 2)], [True, False, False, True], 56, False, [False, False, False, False], 3528, 'North', (15, 10))
Element 23: (3, (15, 10), ['%', '', '%', ''], [(16, 6), (18, 6), (18, 1)], [True, False, True, False], 54, False, [False, False, False, False], 3527, 'East', (16, 10))
Element 24: (3, (16, 10), ['', '%', '%', ''], [(17, 6), (18, 5), (17, 1)], [False, True, True, False], 52, False, [False, False, False, False], 3536, 'East', (17, 10))
Element 25: (3, (17, 10), ['', '%', '%', ''], [(18, 6), (18, 5), (16, 1)], [False, True, True, False], 50, False, [False, False, False, False], 3545, 'East', (18, 10))
Element 26: (3, (18, 10), ['', '', '%', '%'], [(18, 7), (18, 6), (15, 1)], [False, False, True, True], 48, False, [False, False, False, False], 3554, 'South', (18, 9))
Element 27: (3, (18, 9), ['%', 'G', '', '%'], [(18, 8), (18, 6), (16, 1)], [True, False, False, True], 46, False, [False, False, False, False], 3553, 'North', (18, 10))
Element 28: (3, (18, 10), ['', 'G', '%', '%'], [(18, 9), (17, 6), (17, 1)], [False, False, True, True], 44, False, [False, False, False, False], 3552, 'South', (18, 9))
Element 29: (3, (18, 9), ['%', '', 'G', '%'], [(18, 10), (16, 6), (17, 2)], [True, False, False, True], 42, False, [False, False, False, False], 3551, 'South', (18, 8))
Element 30: (3, (18, 8), ['%', '', '', '%'], [(17, 10), (15, 6), (18, 2)], [True, False, False, True], 40, False, [False, False, False, False], 3550, 'South', (18, 7))
Element 31: (3, (18, 7), ['%', '', '', '%'], [(16, 10), (14, 6), (17, 2)], [True, False, False, True], 38, False, [False, False, False, False], 3549, 'South', (18, 6))
Element 32: (3, (18, 6), ['', '', '', '%'], [(15, 10), (15, 6), (16, 2)], [False, False, False, True], 36, False, [False, False, False, False], 3548, 'West', (17, 6))
Element 33: (3, (17, 6), ['G', '%', '%', ''], [(15, 9), (16, 6), (16, 1)], [False, True, True, False], 34, False, [False, False, False, False], 3547, 'East', (18, 6))
Element 34: (3, (18, 6), ['', '', '', '%'], [(15, 10), (16, 5), (16, 2)], [False, False, False, True], 32, False, [False, False, False, False], 3546, 'North', (18, 7))
Element 35: (3, (18, 7), ['%', '', '', '%'], [(16, 10), (16, 4), (15, 2)], [True, False, False, True], 30, False, [False, False, False, False], 3545, 'South', (18, 6))
Element 36: (3, (18, 6), ['', '', '', '%'], [(17, 10), (15, 4), (15, 1)], [False, False, False, True], 28, False, [False, False, False, False], 3544, 'South', (18, 5))
Element 37: (3, (18, 5), ['%', '%', '', '%'], [(18, 10), (15, 3), (15, 2)], [True, True, False, True], 26, False, [False, False, False, False], 3543, 'North', (18, 6))
Element 38: (3, (18, 6), ['', '', '', '%'], [(18, 9), (15, 4), (15, 3)], [False, False, False, True], 24, False, [False, False, False, False], 3542, 'West', (17, 6))
Element 39: (3, (17, 6), ['', '%', '%', ''], [(18, 8), (14, 4), (15, 4)], [False, True, True, False], 22, False, [False, False, False, False], 3541, 'West', (16, 6))
Element 40: (3, (16, 6), ['', '', '', ''], [(18, 7), (13, 4), (14, 4)], [False, False, False, False], 20, False, [False, False, False, False], 3540, 'West', (15, 6))
Element 41: (3, (15, 6), ['', '%', '%', ''], [(18, 6), (13, 3), (13, 4)], [False, True, True, False], 18, False, [False, False, False, False], 3549, 'Stop', (15, 6))
Element 42: (3, (15, 6), ['', '%', '%', ''], [(17, 6), (13, 2), (12, 4)], [False, True, True, False], 16, False, [False, False, False, False], 3568, 'West', (14, 6))
Element 43: (3, (14, 6), ['', '%', '%', ''], [(16, 6), (13, 1), (11, 4)], [False, True, True, False], 14, False, [False, False, False, False], 3587, 'Stop', (14, 6))
Element 44: (3, (14, 6), ['', '%', '%', ''], [(16, 5), (12, 1), (10, 4)], [False, True, True, False], 12, False, [False, False, False, False], 3606, 'West', (13, 6))
Element 45: #1#
