Element 1: (1, (4, 2), ['.', '.', '.', '%'], [(18, 6), (6, 9), (16, 1)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (4, 3))
Element 2: (1, (4, 3), ['%', '', '.', '%'], [(18, 7), (6, 10), (17, 1)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (4, 4))
Element 3: (1, (4, 4), ['.', '', '%', '.'], [(18, 8), (7, 10), (18, 1)], [False, False, True, False], 94, False, [True, False, False, True], 87, 'East', (5, 4))
Element 4: (1, (5, 4), ['', '%', '%', '.'], [(18, 9), (8, 10), (18, 2)], [False, True, True, False], 92, False, [False, False, False, True], 116, 'East', (6, 4))
Element 5: (1, (6, 4), ['', '.', '.', '.'], [(18, 10), (9, 10), (18, 3)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (7, 4))
Element 6: (1, (7, 4), ['', '%', 'F', ''], [(17, 10), (10, 10), (18, 2)], [False, True, False, False], 88, False, [False, False, False, False], 184, 'North', (7, 5))
Element 7: (1, (7, 5), ['.', '', '%', '%'], [(16, 10), (11, 10), (17, 2)], [False, False, True, True], 86, False, [True, False, False, False], 2203, 'West', (6, 5))
Element 8: (1, (6, 5), ['%', '', '.', ''], [(15, 10), (12, 10), (16, 2)], [True, False, False, False], 84, False, [False, False, True, False], 3232, 'North', (6, 6))
Element 9: (1, (6, 6), ['.', '', '.', '%'], [(15, 9), (13, 10), (15, 2)], [False, False, False, True], 82, False, [True, False, True, False], 3271, 'North', (6, 7))
Element 10: (1, (6, 7), ['%', '', '.', '%'], [(15, 8), (13, 9), (15, 3)], [True, False, False, True], 80, False, [False, False, True, False], 3310, 'North', (6, 8))
Element 11: (1, (6, 8), ['.', '', '', '.'], [(16, 8), (13, 8), (15, 4)], [False, False, False, False], 78, False, [True, False, False, True], 3349, 'East', (7, 8))
Element 12: (1, (7, 8), ['', '%', '%', '.'], [(16, 7), (14, 8), (16, 4)], [False, True, True, False], 76, False, [False, False, False, True], 3388, 'East', (8, 8))
Element 13: (1, (8, 8), ['', '%', '%', '.'], [(16, 6), (15, 8), (17, 4)], [False, True, True, False], 74, False, [False, False, False, True], 3417, 'East', (9, 8))
Element 14: (1, (9, 8), ['', '', '%', '.'], [(17, 6), (16, 8), (16, 4)], [False, False, True, False], 72, False, [False, False, False, True], 3436, 'East', (10, 8))
Element 15: (1, (10, 8), ['', '', '%', '.'], [(16, 6), (16, 7), (16, 5)], [False, False, True, False], 70, False, [False, False, False, True], 3455, 'East', (11, 8))
Element 16: (1, (11, 8), ['', '%', '%', '.'], [(16, 5), (16, 8), (16, 4)], [False, True, True, False], 68, False, [False, False, False, True], 3464, 'East', (12, 8))
Element 17: (1, (12, 8), ['', '%', '%', ''], [(16, 4), (15, 8), (15, 4)], [False, True, True, False], 66, False, [False, False, False, False], 3473, 'East', (13, 8))
Element 18: (1, (13, 8), ['', '.', '', ''], [(17, 4), (15, 9), (14, 4)], [False, False, False, False], 64, False, [False, True, False, False], 3482, 'South', (13, 7))
Element 19: (1, (13, 7), ['%', '.', '', '%'], [(16, 4), (15, 10), (13, 4)], [True, False, False, True], 62, False, [False, True, False, False], 3501, 'South', (13, 6))
Element 20: (1, (13, 6), ['%', 'G', '', '.'], [(15, 4), (16, 10), (13, 5)], [True, False, False, False], 60, False, [False, False, False, True], 3520, 'East', (14, 6))
Element 21: (1, (14, 6), ['G', '%', '%', '.'], [(15, 3), (17, 10), (13, 6)], [False, True, True, False], 58, False, [False, False, False, True], 3529, 'East', (15, 6))
Element 22: (1, (15, 6), ['G', '%', '%', ''], [(15, 2), (18, 10), (14, 6)], [False, True, True, False], 56, False, [False, False, False, False], 3538, 'East', (16, 6))
Element 23: (1, (16, 6), ['G', '', '', ''], [(15, 1), (18, 9), (15, 6)], [False, False, False, False], 54, False, [False, False, False, False], 3547, 'East', (17, 6))
Element 24: (1, (17, 6), ['G', '%', '%', ''], [(16, 1), (18, 8), (16, 6)], [False, True, True, False], 52, False, [False, False, False, False], 3546, 'East', (18, 6))
