Element 1: (3, (15, 1), ['%', '%', '.', '.'], [(16, 10), (13, 3), (12, 10)], [True, True, False, False], 98, False, [False, False, True, True], 1019, 'East', (16, 1))
Element 2: (3, (16, 1), ['', '%', '.', '.'], [(17, 10), (13, 4), (11, 10)], [False, True, False, False], 96, False, [False, False, True, True], 2048, 'East', (17, 1))
Element 3: (3, (17, 1), ['', '%', '.', '.'], [(18, 10), (14, 4), (10, 10)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (18, 1))
Element 4: (3, (18, 1), ['', '%', '', '%'], [(18, 9), (15, 4), (9, 10)], [False, True, False, True], 92, False, [False, False, False, False], 2126, 'North', (18, 2))
Element 5: (3, (18, 2), ['.', '', '.', '%'], [(18, 8), (16, 4), (8, 10)], [False, False, False, True], 90, False, [True, False, True, False], 2155, 'North', (18, 3))
Element 6: (3, (18, 3), ['%', '', '%', '%'], [(18, 7), (17, 4), (7, 10)], [True, False, True, True], 88, False, [False, False, False, False], 2194, 'South', (18, 2))
Element 7: (3, (18, 2), ['.', '', '', '%'], [(18, 6), (16, 4), (6, 10)], [False, False, False, True], 86, False, [True, False, False, False], 2213, 'West', (17, 2))
Element 8: (3, (17, 2), ['.', '', '%', ''], [(18, 5), (16, 5), (6, 9)], [False, False, True, False], 84, False, [True, False, False, False], 2252, 'West', (16, 2))
Element 9: (3, (16, 2), ['.', '', '%', ''], [(18, 6), (16, 6), (6, 8)], [False, False, True, False], 82, False, [True, False, False, False], 2281, 'West', (15, 2))
Element 10: (3, (15, 2), ['%', '', '.', ''], [(17, 6), (16, 7), (7, 8)], [True, False, False, False], 80, False, [False, False, True, False], 2320, 'North', (15, 3))
Element 11: (3, (15, 3), ['%', '', '', '%'], [(16, 6), (16, 8), (8, 8)], [True, False, False, True], 78, False, [False, False, False, False], 2349, 'North', (15, 4))
Element 12: (3, (15, 4), ['', '', '%', ''], [(15, 6), (15, 8), (9, 8)], [False, False, True, False], 76, False, [False, False, False, False], 2378, 'East', (16, 4))
Element 13: (3, (16, 4), ['', '%', '', ''], [(14, 6), (15, 9), (10, 8)], [False, True, False, False], 74, False, [False, False, False, False], 2407, 'East', (17, 4))
Element 14: (3, (17, 4), ['', '%', '%', '%'], [(13, 6), (15, 10), (11, 8)], [False, True, True, True], 72, False, [False, False, False, False], 2426, 'West', (16, 4))
Element 15: (3, (16, 4), ['', '%', '', ''], [(13, 7), (16, 10), (12, 8)], [False, True, False, False], 70, False, [False, False, False, False], 2445, 'North', (16, 5))
Element 16: (3, (16, 5), ['%', '', '', '%'], [(13, 8), (17, 10), (11, 8)], [True, False, False, True], 68, False, [False, False, False, False], 2454, 'North', (16, 6))
Element 17: (3, (16, 6), ['', '', '', ''], [(14, 8), (18, 10), (10, 8)], [False, False, False, False], 66, False, [False, False, False, False], 2463, 'East', (17, 6))
Element 18: (3, (17, 6), ['', '%', '%', ''], [(15, 8), (18, 9), (10, 7)], [False, True, True, False], 64, False, [False, False, False, False], 2462, 'East', (18, 6))
Element 19: (3, (18, 6), ['', '', '', '%'], [(16, 8), (18, 8), (10, 6)], [False, False, False, True], 62, False, [False, False, False, False], 2461, 'North', (18, 7))
Element 20: (3, (18, 7), ['%', '', '', '%'], [(16, 7), (18, 9), (11, 6)], [True, False, False, True], 60, False, [False, False, False, False], 2470, 'North', (18, 8))
Element 21: (3, (18, 8), ['%', '', '', '%'], [(16, 8), (18, 10), (10, 6)], [True, False, False, True], 58, False, [False, False, False, False], 2469, 'North', (18, 9))
Element 22: (3, (18, 9), ['%', '', '', '%'], [(15, 8), (17, 10), (9, 6)], [True, False, False, True], 56, False, [False, False, False, False], 2468, 'North', (18, 10))
Element 23: (3, (18, 10), ['', '', '%', '%'], [(15, 9), (16, 10), (8, 6)], [False, False, True, True], 54, False, [False, False, False, False], 2477, 'West', (17, 10))
Element 24: (3, (17, 10), ['', '%', '%', ''], [(15, 8), (15, 10), (9, 6)], [False, True, True, False], 52, False, [False, False, False, False], 2476, 'West', (16, 10))
Element 25: (3, (16, 10), ['', '%', '%', ''], [(14, 8), (15, 9), (9, 7)], [False, True, True, False], 50, False, [False, False, False, False], 2475, 'West', (15, 10))
Element 26: (3, (15, 10), ['%', '', '%', ''], [(13, 8), (15, 8), (9, 6)], [True, False, True, False], 48, False, [False, False, False, False], 2474, 'South', (15, 9))
Element 27: (3, (15, 9), ['%', '', '', '%'], [(13, 9), (14, 8), (10, 6)], [True, False, False, True], 46, False, [False, False, False, False], 2483, 'South', (15, 8))
Element 28: (3, (15, 8), ['', '%', '', ''], [(13, 10), (13, 8), (10, 7)], [False, True, False, False], 44, False, [False, False, False, False], 2482, 'East', (16, 8))
Element 29: (3, (16, 8), ['', '', '%', '%'], [(12, 10), (13, 9), (9, 7)], [False, False, True, True], 42, False, [False, False, False, False], 2481, 'South', (16, 7))
Element 30: (3, (16, 7), ['%', '', '', '%'], [(11, 10), (13, 10), (10, 7)], [True, False, False, True], 40, False, [False, False, False, False], 2480, 'North', (16, 8))
Element 31: (3, (16, 8), ['', '', '%', '%'], [(10, 10), (12, 10), (10, 8)], [False, False, True, True], 38, False, [False, False, False, False], 2479, 'West', (15, 8))
Element 32: (3, (15, 8), ['', '%', '', ''], [(9, 10), (11, 10), (9, 8)], [False, True, False, False], 36, False, [False, False, False, False], 2478, 'West', (14, 8))
Element 33: (3, (14, 8), ['', '%', '%', ''], [(8, 10), (10, 10), (9, 7)], [False, True, True, False], 34, False, [False, False, False, False], 2477, 'West', (13, 8))
Element 34: (3, (13, 8), ['', '', '', ''], [(7, 10), (9, 10), (9, 8)], [False, False, False, False], 32, False, [False, False, False, False], 2476, 'North', (13, 9))
Element 35: (3, (13, 9), ['%', '', '', '%'], [(6, 10), (8, 10), (8, 8)], [True, False, False, True], 30, False, [False, False, False, False], 2475, 'North', (13, 10))
Element 36: (3, (13, 10), ['', '', '%', '%'], [(6, 9), (7, 10), (7, 8)], [False, False, True, True], 28, False, [False, False, False, False], 2474, 'West', (12, 10))
Element 37: (3, (12, 10), ['', '%', '%', ''], [(6, 8), (6, 10), (8, 8)], [False, True, True, False], 26, False, [False, False, False, False], 2473, 'West', (11, 10))
Element 38: (3, (11, 10), ['', '%', '%', ''], [(6, 7), (6, 9), (7, 8)], [False, True, True, False], 24, False, [False, False, False, False], 2482, 'West', (10, 10))
Element 39: (3, (10, 10), ['', '%', '%', ''], [(6, 6), (6, 8), (8, 8)], [False, True, True, False], 22, False, [False, False, False, False], 2491, 'West', (9, 10))
Element 40: (3, (9, 10), ['', '%', '%', ''], [(6, 5), (5, 8), (7, 8)], [False, True, True, False], 20, False, [False, False, False, False], 2510, 'West', (8, 10))
Element 41: (3, (8, 10), ['', '%', '%', ''], [(7, 5), (4, 8), (6, 8)], [False, True, True, False], 18, False, [False, False, False, False], 3519, 'West', (7, 10))
Element 42: (3, (7, 10), ['', '%', '%', ''], [(7, 4), (4, 9), (6, 9)], [False, True, True, False], 16, False, [False, False, False, False], 3538, 'West', (6, 10))
Element 43: (3, (6, 10), ['%', '', '%', ''], [(6, 4), (4, 10), (6, 8)], [True, False, True, False], 14, False, [False, False, False, False], 3557, 'South', (6, 9))
Element 44: (3, (6, 9), ['%', '', '', '%'], [(6, 3), (3, 10), (6, 9)], [True, False, False, True], 12, False, [False, False, False, False], 3576, 'South', (6, 8))
Element 45: (3, (6, 8), ['', '', '', ''], [(6, 2), (2, 10), (6, 10)], [False, False, False, False], 10, False, [False, False, False, False], 3595, 'East', (7, 8))
