Element 1: (1, (4, 4), ['.', '.', '%', '.'], [(18, 6), (4, 9), (15, 2)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (5, 4))
Element 2: (1, (5, 4), ['', '%', '%', '.'], [(18, 7), (4, 10), (16, 2)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (6, 4))
Element 3: (1, (6, 4), ['', '.', '.', '.'], [(18, 8), (3, 10), (17, 2)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (7, 4))
Element 4: (1, (7, 4), ['', '%', 'F', ''], [(18, 9), (2, 10), (17, 1)], [False, True, False, False], 92, False, [False, False, False, False], 126, 'North', (7, 5))
Element 5: (1, (7, 5), ['.', '', '%', '%'], [(18, 10), (1, 10), (18, 1)], [False, False, True, True], 90, False, [True, False, False, False], 1155, 'West', (6, 5))
Element 6: (1, (6, 5), ['%', '', '.', ''], [(17, 10), (1, 9), (18, 2)], [True, False, False, False], 88, False, [False, False, True, False], 1184, 'North', (6, 6))
Element 7: (1, (6, 6), ['.', '', '.', '%'], [(16, 10), (1, 8), (18, 3)], [False, False, False, True], 86, False, [True, False, True, False], 1223, 'North', (6, 7))
Element 8: (1, (6, 7), ['%', '', '.', '%'], [(15, 10), (1, 7), (18, 2)], [True, False, False, True], 84, False, [False, False, True, False], 1252, 'North', (6, 8))
Element 9: (1, (6, 8), ['.', '', '.', '.'], [(15, 9), (1, 6), (18, 1)], [False, False, False, False], 82, False, [True, False, True, True], 1281, 'East', (7, 8))
Element 10: (1, (7, 8), ['', '%', '%', '.'], [(15, 8), (2, 6), (17, 1)], [False, True, True, False], 80, False, [False, False, False, True], 1310, 'East', (8, 8))
Element 11: (1, (8, 8), ['', '%', '%', '.'], [(16, 8), (3, 6), (16, 1)], [False, True, True, False], 78, False, [False, False, False, True], 1349, 'East', (9, 8))
Element 12: (1, (9, 8), ['', '', '%', '.'], [(16, 7), (4, 6), (15, 1)], [False, False, True, False], 76, False, [False, False, False, True], 1388, 'East', (10, 8))
Element 13: (1, (10, 8), ['', '', '%', '.'], [(16, 6), (5, 6), (16, 1)], [False, False, True, False], 74, False, [False, False, False, True], 1417, 'East', (11, 8))
Element 14: (1, (11, 8), ['', '%', '%', '.'], [(17, 6), (6, 6), (17, 1)], [False, True, True, False], 72, False, [False, False, False, True], 1436, 'East', (12, 8))
Element 15: (1, (12, 8), ['', '%', '%', '.'], [(16, 6), (6, 7), (17, 2)], [False, True, True, False], 70, False, [False, False, False, True], 1445, 'East', (13, 8))
Element 16: (1, (13, 8), ['', '.', '.', '.'], [(16, 5), (6, 8), (18, 2)], [False, False, False, False], 68, False, [False, True, True, True], 1464, 'East', (14, 8))
Element 17: (1, (14, 8), ['', '%', '%', ''], [(16, 4), (6, 9), (17, 2)], [False, True, True, False], 66, False, [False, False, False, False], 1493, 'East', (15, 8))
Element 18: (1, (15, 8), ['', '%', '', ''], [(17, 4), (6, 10), (16, 2)], [False, True, False, False], 64, False, [False, False, False, False], 1512, 'East', (16, 8))
Element 19: (1, (16, 8), ['', '', '%', '%'], [(16, 4), (7, 10), (16, 1)], [False, False, True, True], 62, False, [False, False, False, False], 1521, 'South', (16, 7))
Element 20: (1, (16, 7), ['%', '', '', '%'], [(15, 4), (8, 10), (16, 2)], [True, False, False, True], 60, False, [False, False, False, False], 1540, 'South', (16, 6))
Element 21: (1, (16, 6), ['.', '', '', ''], [(15, 3), (9, 10), (15, 2)], [False, False, False, False], 58, False, [True, False, False, False], 1559, 'West', (15, 6))
Element 22: (1, (15, 6), ['.', '%', '%', ''], [(15, 2), (10, 10), (15, 1)], [False, True, True, False], 56, False, [True, False, False, False], 1578, 'West', (14, 6))
Element 23: (1, (14, 6), ['.', '%', '%', ''], [(16, 2), (11, 10), (16, 1)], [False, True, True, False], 54, False, [True, False, False, False], 2587, 'West', (13, 6))
Element 24: (1, (13, 6), ['%', '.', '.', ''], [(17, 2), (12, 10), (15, 1)], [True, False, False, False], 52, False, [False, True, True, False], 3596, 'North', (13, 7))
Element 25: (1, (13, 7), ['%', '', '', '%'], [(18, 2), (13, 10), (15, 2)], [True, False, False, True], 50, False, [False, False, False, False], 3615, 'South', (13, 6))
Element 26: (1, (13, 6), ['%', '.', '', ''], [(18, 3), (13, 9), (15, 2)], [True, False, False, False], 48, False, [False, True, False, False], 3624, 'South', (13, 5))
Element 27: (1, (13, 5), ['%', '.', '', '%'], [(18, 2), (13, 8), (16, 2)], [True, False, False, True], 46, False, [False, True, False, False], 3633, 'South', (13, 4))
Element 28: (1, (13, 4), ['.', '.', '', '.'], [(18, 1), (14, 8), (17, 2)], [False, False, False, False], 44, False, [True, True, False, True], 3642, 'East', (14, 4))
Element 29: (1, (14, 4), ['', '%', '%', ''], [(17, 1), (15, 8), (18, 2)], [False, True, True, False], 42, False, [False, False, False, False], 3651, 'East', (15, 4))
Element 30: (1, (15, 4), ['', '', '%', ''], [(16, 1), (16, 8), (18, 3)], [False, False, True, False], 40, False, [False, False, False, False], 3650, 'East', (16, 4))
Element 31: (1, (16, 4), ['', '%', '', ''], [(15, 1), (16, 7), (18, 2)], [False, True, False, False], 38, False, [False, False, False, False], 3649, 'East', (17, 4))
Element 32: (1, (17, 4), ['', '%', '%', '%'], [(16, 1), (16, 6), (18, 1)], [False, True, True, True], 36, False, [False, False, False, False], 3648, 'West', (16, 4))
Element 33: (1, (16, 4), ['', '%', '', ''], [(15, 1), (17, 6), (17, 1)], [False, True, False, False], 34, False, [False, False, False, False], 3647, 'North', (16, 5))
Element 34: (1, (16, 5), ['%', '', '', '%'], [(16, 1), (18, 6), (16, 1)], [True, False, False, True], 32, False, [False, False, False, False], 3646, 'South', (16, 4))
Element 35: (1, (16, 4), ['', '%', '', ''], [(16, 2), (18, 7), (15, 1)], [False, True, False, False], 30, False, [False, False, False, False], 3645, 'West', (15, 4))
Element 36: (1, (15, 4), ['', '', '%', ''], [(17, 2), (18, 8), (16, 1)], [False, False, True, False], 28, False, [False, False, False, False], 3644, 'South', (15, 3))
Element 37: (1, (15, 3), ['%', '', '', '%'], [(16, 2), (18, 9), (17, 1)], [True, False, False, True], 26, False, [False, False, False, False], 3643, 'South', (15, 2))
Element 38: (1, (15, 2), ['%', '', '', ''], [(17, 2), (18, 10), (18, 1)], [True, False, False, False], 24, False, [False, False, False, False], 3642, 'East', (16, 2))
Element 39: (1, (16, 2), ['', '', '%', ''], [(17, 1), (17, 10), (18, 2)], [False, False, True, False], 22, False, [False, False, False, False], 3641, 'East', (17, 2))
Element 40: (1, (17, 2), ['', '', '%', ''], [(16, 1), (16, 10), (18, 1)], [False, False, True, False], 20, False, [False, False, False, False], 3640, 'East', (18, 2))
Element 41: (1, (18, 2), ['', '', '', '%'], [(16, 2), (15, 10), (17, 1)], [False, False, False, True], 18, False, [False, False, False, False], 3639, 'North', (18, 3))
Element 42: (1, (18, 3), ['%', '', '%', '%'], [(15, 2), (15, 9), (17, 2)], [True, False, True, True], 16, False, [False, False, False, False], 3638, 'South', (18, 2))
Element 43: (1, (18, 2), ['', '', '', '%'], [(15, 1), (15, 10), (16, 2)], [False, False, False, True], 14, False, [False, False, False, False], 3637, 'South', (18, 1))
Element 44: (1, (18, 1), ['', '%', '', '%'], [(15, 2), (16, 10), (16, 1)], [False, True, False, True], 12, False, [False, False, False, False], 3636, 'West', (17, 1))
Element 45: (1, (17, 1), ['', '%', '', ''], [(15, 3), (17, 10), (16, 2)], [False, True, False, False], 10, False, [False, False, False, False], 3635, 'West', (16, 1))
Element 46: (1, (16, 1), ['', '%', '', ''], [(15, 4), (18, 10), (15, 2)], [False, True, False, False], 8, False, [False, False, False, False], 3634, 'West', (15, 1))
Element 47: (1, (15, 1), ['%', '%', '', ''], [(14, 4), (18, 9), (15, 3)], [True, True, False, False], 6, False, [False, False, False, False], 3633, 'East', (16, 1))
Element 48: (1, (16, 1), ['', '%', '', ''], [(13, 4), (18, 8), (15, 4)], [False, True, False, False], 4, False, [False, False, False, False], 3632, 'East', (17, 1))
