Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(10, 1), (7, 2), (11, 2)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(11, 1), (8, 2), (12, 2)], [True, False, False, True], 96, False, [False, True, False, False], 1058, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', '.', '', '%'], [(12, 1), (9, 2), (13, 2)], [True, False, False, True], 94, False, [False, True, False, False], 1097, 'South', (18, 7))
Element 4: (3, (18, 7), ['%', '.', '', '%'], [(13, 1), (10, 2), (13, 3)], [True, False, False, True], 92, False, [False, True, False, False], 1126, 'South', (18, 6))
Element 5: (3, (18, 6), ['.', '.', '', '%'], [(13, 2), (11, 2), (13, 4)], [False, False, False, True], 90, False, [True, True, False, False], 1145, 'South', (18, 5))
Element 6: (3, (18, 5), ['%', '%', '', '%'], [(13, 3), (12, 2), (14, 4)], [True, True, False, True], 88, False, [False, False, False, False], 1164, 'North', (18, 6))
Element 7: (3, (18, 6), ['.', '', '', '%'], [(13, 4), (13, 2), (15, 4)], [False, False, False, True], 86, False, [True, False, False, False], 1173, 'West', (17, 6))
Element 8: (3, (17, 6), ['.', '%', '%', ''], [(13, 5), (13, 3), (16, 4)], [False, True, True, False], 84, False, [True, False, False, False], 1202, 'West', (16, 6))
Element 9: (3, (16, 6), ['.', '.', '.', ''], [(13, 6), (13, 4), (17, 4)], [False, False, False, False], 82, False, [True, True, True, False], 1231, 'North', (16, 7))
Element 10: (3, (16, 7), ['%', '', '.', '%'], [(14, 6), (12, 4), (16, 4)], [True, False, False, True], 80, False, [False, False, True, False], 1260, 'North', (16, 8))
Element 11: (3, (16, 8), ['.', '', '%', '%'], [(15, 6), (11, 4), (16, 5)], [False, False, True, True], 78, False, [True, False, False, False], 1299, 'West', (15, 8))
Element 12: (3, (15, 8), ['.', '%', '.', ''], [(16, 6), (10, 4), (16, 4)], [False, True, False, False], 76, False, [True, False, True, False], 1318, 'North', (15, 9))
Element 13: (3, (15, 9), ['%', '', '.', '%'], [(17, 6), (9, 4), (15, 4)], [True, False, False, True], 74, False, [False, False, True, False], 1337, 'North', (15, 10))
Element 14: (3, (15, 10), ['%', '', '%', '.'], [(18, 6), (8, 4), (15, 3)], [True, False, True, False], 72, False, [False, False, False, True], 1356, 'East', (16, 10))
Element 15: (3, (16, 10), ['', '%', '%', '.'], [(18, 7), (7, 4), (15, 2)], [False, True, True, False], 70, False, [False, False, False, True], 1385, 'East', (17, 10))
Element 16: (3, (17, 10), ['', '%', '%', ''], [(18, 8), (7, 5), (16, 2)], [False, True, True, False], 68, False, [False, False, False, False], 2404, 'West', (16, 10))
Element 17: (3, (16, 10), ['', '%', '%', ''], [(18, 9), (6, 5), (17, 2)], [False, True, True, False], 66, False, [False, False, False, False], 2423, 'West', (15, 10))
Element 18: (3, (15, 10), ['%', '', '%', ''], [(18, 10), (6, 6), (17, 1)], [True, False, True, False], 64, False, [False, False, False, False], 2442, 'South', (15, 9))
Element 19: (3, (15, 9), ['%', '', '', '%'], [(17, 10), (6, 7), (18, 1)], [True, False, False, True], 62, False, [False, False, False, False], 2461, 'South', (15, 8))
Element 20: (3, (15, 8), ['.', '%', '', ''], [(16, 10), (6, 8), (18, 2)], [False, True, False, False], 60, False, [True, False, False, False], 2470, 'West', (14, 8))
Element 21: (3, (14, 8), ['.', '%', '%', ''], [(15, 10), (7, 8), (18, 3)], [False, True, True, False], 58, False, [True, False, False, False], 2499, 'West', (13, 8))
Element 22: (3, (13, 8), ['.', '.', '.', ''], [(15, 9), (8, 8), (18, 2)], [False, False, False, False], 56, False, [True, True, True, False], 2518, 'North', (13, 9))
Element 23: (3, (13, 9), ['%', '', '.', '%'], [(15, 8), (9, 8), (18, 1)], [True, False, False, True], 54, False, [False, False, True, False], 2537, 'North', (13, 10))
Element 24: (3, (13, 10), ['F', '', '%', '%'], [(16, 8), (10, 8), (17, 1)], [False, False, True, True], 52, False, [False, False, False, False], 2556, 'West', (12, 10))
Element 25: (3, (12, 10), ['F', '%', '%', ''], [(16, 7), (11, 8), (16, 1)], [False, True, True, False], 50, False, [False, False, False, False], 3575, 'West', (11, 10))
Element 26: #1#
