Element 1: (3, (6, 3), ['%', '.', '.', '%'], [(1, 5), (4, 8), (4, 2)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (6, 4))
Element 2: (3, (6, 4), ['.', '', '.', '.'], [(1, 6), (5, 8), (4, 3)], [False, False, False, False], 96, False, [True, False, True, True], 68, 'East', (7, 4))
Element 3: (3, (7, 4), ['', '%', 'F', ''], [(2, 6), (6, 8), (4, 4)], [False, True, False, False], 94, False, [False, False, False, False], 107, 'North', (7, 5))
Element 4: (3, (7, 5), ['.', '', '%', '%'], [(3, 6), (7, 8), (5, 4)], [False, False, True, True], 92, False, [True, False, False, False], 1136, 'West', (6, 5))
Element 5: (3, (6, 5), ['%', 'G', '.', ''], [(4, 6), (8, 8), (6, 4)], [True, False, False, False], 90, False, [False, False, True, False], 1165, 'North', (6, 6))
Element 6: (3, (6, 6), ['G', '', '.', '%'], [(5, 6), (9, 8), (7, 4)], [False, False, False, True], 88, False, [False, False, True, False], 1194, 'North', (6, 7))
Element 7: (3, (6, 7), ['%', 'G', '', '%'], [(6, 6), (10, 8), (8, 4)], [True, False, False, True], 86, False, [False, False, False, False], 1213, 'North', (6, 8))
Element 8: (3, (6, 8), ['', 'G', '.', ''], [(6, 7), (11, 8), (9, 4)], [False, False, False, False], 84, False, [False, False, True, False], 1232, 'North', (6, 9))
Element 9: (3, (6, 9), ['%', 'G', '.', '%'], [(6, 8), (12, 8), (10, 4)], [True, False, False, True], 82, False, [False, False, True, False], 1261, 'North', (6, 10))
Element 10: (3, (6, 10), ['%', '', '%', '.'], [(7, 8), (13, 8), (11, 4)], [True, False, True, False], 80, False, [False, False, False, True], 1290, 'East', (7, 10))
Element 11: (3, (7, 10), ['', '%', '%', '.'], [(8, 8), (14, 8), (12, 4)], [False, True, True, False], 78, False, [False, False, False, True], 1319, 'East', (8, 10))
Element 12: (3, (8, 10), ['', '%', '%', '.'], [(9, 8), (15, 8), (13, 4)], [False, True, True, False], 76, False, [False, False, False, True], 1348, 'East', (9, 10))
Element 13: (3, (9, 10), ['', '%', '%', '.'], [(10, 8), (16, 8), (14, 4)], [False, True, True, False], 74, False, [False, False, False, True], 1377, 'East', (10, 10))
Element 14: (3, (10, 10), ['', '%', '%', 'F'], [(11, 8), (16, 7), (15, 4)], [False, True, True, False], 72, False, [False, False, False, False], 1406, 'East', (11, 10))
Element 15: (3, (11, 10), ['', '%', '%', 'F'], [(12, 8), (16, 6), (16, 4)], [False, True, True, False], 70, False, [False, False, False, False], 2425, 'East', (12, 10))
