Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(7, 5), (15, 4), (17, 1)], [False, False, True, True], 98, False, [True, True, False, False], 1019, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(7, 4), (16, 4), (17, 2)], [True, False, False, True], 96, False, [False, True, False, False], 1058, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', '.', '', '%'], [(6, 4), (17, 4), (16, 2)], [True, False, False, True], 94, False, [False, True, False, False], 1097, 'South', (18, 7))
Element 4: (3, (18, 7), ['%', '.', '', '%'], [(6, 3), (16, 4), (16, 1)], [True, False, False, True], 92, False, [False, True, False, False], 1126, 'South', (18, 6))
Element 5: (3, (18, 6), ['.', '.', '', '%'], [(6, 2), (16, 5), (15, 1)], [False, False, False, True], 90, False, [True, True, False, False], 1165, 'South', (18, 5))
Element 6: (3, (18, 5), ['%', '%', '', '%'], [(7, 2), (16, 6), (15, 2)], [True, True, False, True], 88, False, [False, False, False, False], 1204, 'North', (18, 6))
Element 7: (3, (18, 6), ['G', '', '', '%'], [(8, 2), (17, 6), (15, 3)], [False, False, False, True], 86, False, [False, False, False, False], 1233, 'South', (18, 5))
Element 8: (3, (18, 5), ['%', '%', 'G', '%'], [(9, 2), (18, 6), (15, 4)], [True, True, False, True], 84, False, [False, False, False, False], 1242, 'Stop', (18, 5))
Element 9: (3, (18, 5), ['%', '%', '', '%'], [(10, 2), (18, 7), (16, 4)], [True, True, False, True], 82, False, [False, False, False, False], 1251, 'North', (18, 6))
Element 10: (3, (18, 6), ['', '', '', '%'], [(11, 2), (18, 8), (17, 4)], [False, False, False, True], 80, False, [False, False, False, False], 1260, 'West', (17, 6))
Element 11: (3, (17, 6), ['', '%', '%', ''], [(11, 1), (18, 9), (16, 4)], [False, True, True, False], 78, False, [False, False, False, False], 2259, 'West', (16, 6))
Element 12: (3, (16, 6), ['.', 'G', '.', ''], [(12, 1), (18, 10), (16, 5)], [False, False, False, False], 76, False, [True, False, True, False], 2268, 'North', (16, 7))
Element 13: (3, (16, 7), ['%', 'G', '.', '%'], [(13, 1), (17, 10), (16, 6)], [True, False, False, True], 74, False, [False, False, True, False], 2297, 'North', (16, 8))
Element 14: (3, (16, 8), ['.', '', '%', '%'], [(13, 2), (16, 10), (15, 6)], [False, False, True, True], 72, False, [True, False, False, False], 2336, 'West', (15, 8))
Element 15: (3, (15, 8), ['.', '%', '.', ''], [(13, 3), (15, 10), (14, 6)], [False, True, False, False], 70, False, [True, False, True, False], 2375, 'North', (15, 9))
Element 16: (3, (15, 9), ['%', '', '', '%'], [(13, 4), (16, 10), (13, 6)], [True, False, False, True], 68, False, [False, False, False, False], 2404, 'North', (15, 10))
Element 17: (3, (15, 10), ['%', '', '%', ''], [(13, 5), (17, 10), (13, 7)], [True, False, True, False], 66, False, [False, False, False, False], 2423, 'East', (16, 10))
Element 18: (3, (16, 10), ['', '%', '%', ''], [(13, 6), (18, 10), (13, 8)], [False, True, True, False], 64, False, [False, False, False, False], 2432, 'East', (17, 10))
Element 19: (3, (17, 10), ['', '%', '%', ''], [(14, 6), (18, 9), (14, 8)], [False, True, True, False], 62, False, [False, False, False, False], 2441, 'West', (16, 10))
Element 20: (3, (16, 10), ['', '%', '%', ''], [(15, 6), (18, 8), (15, 8)], [False, True, True, False], 60, False, [False, False, False, False], 2440, 'West', (15, 10))
Element 21: (3, (15, 10), ['%', '', '%', ''], [(16, 6), (18, 7), (16, 8)], [True, False, True, False], 58, False, [False, False, False, False], 2439, 'South', (15, 9))
Element 22: (3, (15, 9), ['%', '', '', '%'], [(17, 6), (18, 6), (16, 7)], [True, False, False, True], 56, False, [False, False, False, False], 2438, 'South', (15, 8))
Element 23: (3, (15, 8), ['', '%', '', 'G'], [(16, 6), (17, 6), (16, 8)], [False, True, False, False], 54, False, [False, False, False, False], 2437, 'West', (14, 8))
Element 24: (3, (14, 8), ['', '%', '%', 'G'], [(16, 7), (16, 6), (15, 8)], [False, True, True, False], 52, False, [False, False, False, False], 2436, 'West', (13, 8))
Element 25: (3, (13, 8), ['.', '', '.', ''], [(16, 8), (16, 7), (15, 9)], [False, False, False, False], 50, False, [True, False, True, False], 2435, 'North', (13, 9))
Element 26: (3, (13, 9), ['%', '', '.', '%'], [(15, 8), (16, 8), (15, 10)], [True, False, False, True], 48, False, [False, False, True, False], 2444, 'North', (13, 10))
Element 27: (3, (13, 10), ['F', '', '%', '%'], [(15, 9), (15, 8), (16, 10)], [False, False, True, True], 46, False, [False, False, False, False], 2453, 'West', (12, 10))
Element 28: (3, (12, 10), ['F', '%', '%', ''], [(15, 10), (15, 9), (17, 10)], [False, True, True, False], 44, False, [False, False, False, False], 3452, 'West', (11, 10))
Element 29: #1#
